season,week,team,qb_name,attempts,completions,comp_pct,yards,ypa,tds,ints,epa,cpoe,pressure_comp_pct,pressure_ypa,pressure_epa,clean_comp_pct,clean_ypa,clean_epa
2024,2,CAR,B.Young,28,18.0,0.6428571428571429,84.0,3.0,0.0,1.0,-0.78762037,-6.4637294,0.0,0.0,-2.4635543823242188,0.6923076923076923,3.230769230769231,-0.65870243
2024,2,CHI,C.Williams,44,23.0,0.5227272727272727,174.0,3.9545454545454546,0.0,2.0,-0.49003103,-1.2981594,0.1,1.2,-1.3508683443069458,0.6470588235294118,4.764705882352941,-0.23684359
2024,2,CIN,J.Burrow,39,23.0,0.5897435897435898,258.0,6.615384615384615,2.0,0.0,0.1005368,4.934284,0.3333333333333333,1.3333333333333333,-1.6770482063293457,0.6363636363636364,7.575757575757576,0.4237341
2024,2,CLE,D.Watson,36,22.0,0.6111111111111112,186.0,5.166666666666667,0.0,0.0,0.03460983,-0.45865273,0.375,7.5,0.04041992127895355,0.6785714285714286,4.5,0.032949805
2024,2,DAL,D.Prescott,42,27.0,0.6428571428571429,293.0,6.976190476190476,1.0,2.0,-0.19941927,1.1505054,0.0,0.0,-1.5171120166778564,0.675,7.325,-0.13353464
2024,2,DEN,B.Nix,37,20.0,0.5405405405405406,246.0,6.648648648648648,0.0,2.0,-0.2331034,-4.336511,0.2857142857142857,5.857142857142857,-0.6784682869911194,0.6,6.833333333333333,-0.12918493
2024,2,DET,J.Goff,55,34.0,0.6181818181818182,307.0,5.581818181818182,0.0,2.0,-0.24851409,-3.9697363,0.4,2.1,-1.159546136856079,0.6666666666666666,6.355555555555555,-0.04606253
2024,2,GB,M.Willis,14,12.0,0.8571428571428571,122.0,8.714285714285714,1.0,0.0,0.6419139,20.778585,0.0,0.0,0.0,0.8571428571428571,8.714285714285714,0.6419139
2024,2,HOU,C.Stroud,39,23.0,0.5897435897435898,260.0,6.666666666666667,1.0,0.0,0.04125272,-3.2702987,0.25,4.5,-1.0890661478042603,0.6285714285714286,6.914285714285715,0.17043203
2024,2,IND,A.Richardson,35,17.0,0.4857142857142857,204.0,5.828571428571428,1.0,3.0,-0.22972843,-8.146408,0.3333333333333333,1.0,-0.9285798668861389,0.5,6.28125,-0.16421102
