passer,season,completion_pct_clean,yards_per_att_clean,td_rate_clean,int_rate_clean,sack_rate_clean,scramble_rate_clean,epa_clean,completion_pct_pressure,yards_per_att_pressure,td_rate_pressure,int_rate_pressure,sack_rate_pressure,scramble_rate_pressure,epa_pressure,plays_clean,plays_pressure
L.Jackson,2024,0.5550272031889679,8.069085999784528,0.04965928679163973,0.011507936507936509,0.0,0.1028976334123393,0.27660295,0.26587301587301587,1.8222222222222222,0.07142857142857142,0.0,0.31746031746031744,0.0,-0.63197464,203.0,35.0
M.Jones,2022,0.6466718850849366,6.203703703703703,0.03188213241049726,0.004629629629629629,0.0,0.02538314176245211,0.09533757,0.10000000000000002,-2.2319444444444447,0.0,0.0,0.6361111111111111,0.0,-1.2066355,183.0,35.0
M.Jones,2023,0.6812378648605064,7.145911304628285,0.04422254475084664,0.020012901144976617,0.0,0.042897597161748104,0.15401648,0.17444444444444446,-0.15698412698412714,0.0,0.02857142857142857,0.3634920634920635,0.0,-0.98952043,160.0,35.0
M.Jones,2024,0.6831797235023042,7.462557603686636,0.016129032258064516,0.03398617511520737,0.0,0.06797235023041474,0.22466448,0.2833333333333333,0.8333333333333333,0.0,0.08333333333333333,0.2833333333333333,0.0,-0.49030536,59.0,11.0
M.Mariota,2022,0.5466959064327485,8.499451207383538,0.06330488920714485,0.039291283764967974,0.0,0.1017609499940327,0.37000212,0.29270253555967846,0.28602350030921464,0.0,0.02040816326530612,0.4343228200371057,0.0,-0.77435195,149.0,50.0
M.Penix,2024,0.6,9.057142857142857,0.08571428571428572,0.02857142857142857,0.0,0.02857142857142857,0.36944717,0.0,-0.4,0.0,0.0,0.2,0.0,-0.9687435,35.0,5.0
M.Rudolph,2023,0.5714285714285714,6.542857142857143,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,-0.10292699,0.3333333333333333,0.8333333333333334,0.0,0.0,0.16666666666666666,0.0,-0.5365086,35.0,6.0
M.Rudolph,2024,0.6224406224406225,6.750750750750751,0.03822003822003822,0.02921102921102921,0.0,0.07753207753207754,0.10815505,0.06666666666666667,-1.0,0.0,0.06666666666666667,0.3666666666666667,0.0,-1.4760562,103.0,20.0
M.Ryan,2022,0.6739026049199108,6.73669076471929,0.02865142799211248,0.020475327363181663,0.0,0.023105848252229524,0.100460485,0.28787878787878785,0.28160173160173163,0.02727272727272728,0.0393939393939394,0.3914502164502165,0.0,-0.921512,388.0,92.0
M.Stafford,2022,0.6505143006669284,6.916396418881774,0.03131853418545936,0.008689839572192513,0.0,0.021641941233971593,0.17169003,0.3258838383838384,-0.3001262626262627,0.015151515151515152,0.03737373737373737,0.4340909090909091,0.0,-0.9674797,190.0,56.0
M.Stafford,2023,0.6593779718068143,8.254748200881977,0.048809194705779144,0.020511097325613455,0.0,0.024758753791011855,0.28480223,0.22857142857142856,-0.14077380952380958,0.0,0.0125,0.38125,0.0,-0.7893707,278.0,63.0
M.Stafford,2024,0.698810709186299,7.5040489988906955,0.033237636261524026,0.004067460317460318,0.0,0.008165339568587799,0.21866424,0.15881433381433382,-0.11795334295334288,0.016666666666666666,0.03505291005291005,0.38702501202501205,0.0,-0.9938161,373.0,88.0
M.Trubisky,2022,0.5588235294117647,5.0,0.029411764705882353,0.0,0.0,0.058823529411764705,-0.11409831,0.3333333333333333,5.333333333333333,0.0,0.0,0.16666666666666666,0.0,-0.069070004,34.0,6.0
M.Trubisky,2023,0.6587837837837838,6.741891891891893,0.038513513513513516,0.025,0.0,0.05405405405405406,0.089104414,0.18333333333333335,-0.7333333333333334,0.0,0.18333333333333335,0.45,0.0,-1.8502698,57.0,11.0
M.White,2022,0.578331739199745,6.064128008927148,0.0,0.022796110314044316,0.0,0.006535947712418301,-0.047402978,0.22023809523809523,0.5238095238095238,0.0,0.041666666666666664,0.3326719576719577,0.0,-0.7226687,132.0,24.0
M.Willis,2022,0.6363636363636364,5.045454545454546,0.0,0.045454545454545456,0.0,0.045454545454545456,-0.2104751,0.0,-1.8333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.0,-1.8616844,22.0,6.0
M.Willis,2024,0.6666666666666666,7.333333333333333,0.0,0.0,0.0,0.0,0.15846133,0.4,5.4,0.0,0.0,0.6,0.0,-0.9326545,12.0,5.0
N.Foles,2022,0.5925925925925926,5.074074074074074,0.0,0.1111111111111111,0.0,0.0,-0.54215854,0.1111111111111111,-3.5555555555555554,0.0,0.0,0.7777777777777778,0.0,-1.1191946,27.0,9.0
N.Mullens,2023,0.6622718052738337,8.449290060851927,0.024594320486815417,0.05045638945233266,0.0,0.04792089249492901,0.23155847,0.42215007215007216,4.081240981240981,0.10793650793650793,0.04444444444444444,0.2766233766233766,0.0,-0.29266104,109.0,42.0
P.Mahomes,2022,0.6375603614883723,7.940812622171701,0.06273603412248575,0.014378035402062861,0.0,0.07795528311654715,0.4225829,0.31550925925925927,2.073611111111111,0.08148148148148147,0.009259259259259259,0.274537037037037,0.0,-0.44109046,446.0,77.0
P.Mahomes,2023,0.6373576326401319,6.972407155731763,0.03766483932881244,0.015400148176727453,0.0,0.09499427704244752,0.2163691,0.26884920634920634,1.6464002267573696,0.007936507936507936,0.03035714285714286,0.2643707482993197,0.0,-0.7330626,509.0,101.0
P.Mahomes,2024,0.6433662053835096,7.2489997311418675,0.045861893952572085,0.014433028272037561,0.0,0.08263910222620341,0.3175946,0.27107039785611214,1.2817589156874871,0.0352891156462585,0.030612244897959183,0.3530895691609977,0.0,-0.6154385,457.0,115.0
P.Walker,2023,0.4896978021978022,5.649496336996338,0.0,0.04601648351648352,0.0,0.03708791208791209,-0.17625749,0.225,0.9388888888888889,0.025,0.0,0.41388888888888886,0.0,-0.77198994,94.0,30.0
R.Tannehill,2022,0.662025916857966,7.876356932519089,0.027659493346004926,0.012967842677987606,0.0,0.05314593838413422,0.31884062,0.2667548500881834,0.11865079365079358,0.056172839506172835,0.0,0.4292768959435626,0.0,-0.8164533,219.0,62.0
R.Tannehill,2023,0.6830858612170775,7.583038995620695,0.019762845849802372,0.02608512662860489,0.0,0.03345298801216676,0.1802143,0.1984126984126984,-1.4294532627865961,0.0,0.027777777777777776,0.4828042328042328,0.0,-0.9050493,202.0,66.0
R.Wilson,2022,0.5899639481167467,6.861386394186343,0.030437069355891192,0.02127478289726113,0.0,0.0538950248217654,0.08092823,0.2244052924199983,0.5224377882466117,0.007575757575757576,0.027223389355742297,0.4651861754802931,0.0,-0.81567043,372.0,108.0
R.Wilson,2023,0.6032245282773201,7.115252123419398,0.046164128744149324,0.02724061873116378,0.0,0.10023855614455389,0.111535184,0.2826035076035076,0.6626928626928628,0.0643106893106893,0.0,0.4577838827838828,0.0,-0.97482294,312.0,92.0
R.Wilson,2024,0.638974216998223,8.110868668551474,0.04862107589380316,0.011342211709858769,0.0,0.060734568365061276,0.2664433,0.2159550045913682,-0.002125147579693146,0.05963531418076873,0.018181818181818184,0.4362324544142726,0.0,-0.8498654,316.0,81.0
S.Darnold,2022,0.6136363636363636,9.40909090909091,0.06818181818181818,0.015151515151515152,0.0,0.05303030303030303,0.49524447,0.26666666666666666,1.733333333333333,0.0,0.0,0.5666666666666667,0.0,-0.6198741,55.0,11.0
S.Darnold,2023,0.6,7.52,0.04,0.0,0.0,0.08,0.38636094,0.2,-1.4,0.0,0.0,0.6,0.0,-0.8502514,25.0,5.0
S.Darnold,2024,0.6497267873695651,8.181256877043891,0.062814793513294,0.017068723573675674,0.0,0.048328437487564165,0.24727803,0.1555860805860806,-1.3100122100122102,0.051648351648351645,0.0,0.5475274725274726,0.0,-1.0212829,396.0,94.0
S.Ehlinger,2022,0.5904761904761905,7.035714285714286,0.016666666666666666,0.016666666666666666,0.0,0.1380952380952381,0.053424105,0.1845238095238095,-2.220238095238095,0.0,0.0,0.5178571428571428,0.0,-1.3959193,51.0,19.0
S.Howell,2023,0.6363203124802503,6.832627019460871,0.05393495542874425,0.026382800142116913,0.0,0.053605285558701705,0.10572105,0.20085858585858585,-1.0919336219336218,0.009523809523809523,0.049206349206349205,0.5215464165464165,0.0,-1.0443257,539.0,119.0
S.Howell,2024,0.35714285714285715,1.8571428571428572,0.0,0.07142857142857142,0.0,0.07142857142857142,-0.7754059,0.0,-4.2,0.0,0.0,0.8,0.0,-1.0849464,14.0,5.0
S.Rattler,2024,0.574766685520362,5.953089649321267,0.019230769230769232,0.01422275641025641,0.0,0.08676234917043742,-0.107189834,0.1611111111111111,-1.413888888888889,0.025,0.027777777777777776,0.49722222222222223,0.0,-1.4211589,144.0,31.0
S.Thompson,2022,0.5802845528455284,5.310249709639954,0.008130081300813009,0.016260162601626018,0.0,0.030149051490514906,-0.047547754,0.32106782106782106,1.8155363155363158,0.0,0.023809523809523808,0.20586820586820587,0.0,-0.80154115,86.0,34.0
S.Thompson,2024,0.7142857142857143,6.857142857142857,0.0,0.0,0.0,0.0,0.03714249,0.3,-2.6,0.0,0.0,0.5,0.0,-1.0294411,14.0,10.0
T.Boyle,2023,0.7058823529411765,4.9411764705882355,0.058823529411764705,0.058823529411764705,0.0,0.0,-0.15838975,0.2727272727272727,-3.4545454545454546,0.0,0.0,0.6363636363636364,0.0,-1.2074848,34.0,11.0
T.Boyle,2024,0.55,5.9,0.05,0.0,0.0,0.0,0.0010994717,0.2,0.6,0.0,0.2,0.2,0.0,-1.4823388,20.0,5.0
T.Brady,2022,0.6639987380361945,6.52832876555002,0.044531610380913515,0.009003684807256237,0.0,0.0077553785741939045,0.1766203,0.30727513227513226,1.3970899470899472,0.0,0.031746031746031744,0.3056878306878307,0.0,-0.8476625,412.0,54.0
T.Bridgewater,2022,0.6720430107526881,9.702508960573477,0.03225806451612903,0.06003584229390681,0.0,0.04390681003584229,0.12646581,0.26666666666666666,3.1166666666666663,0.08333333333333333,0.0,0.25,0.0,-0.31797045,49.0,16.0
T.DeVito,2023,0.5906464228203359,6.91485622268231,0.05165861513687601,0.02405797101449275,0.0,0.10176673567977916,0.043264028,0.02857142857142857,-4.905952380952381,0.0,0.0,0.8892857142857142,0.0,-1.2876259,142.0,37.0
T.DeVito,2024,0.6,6.7,0.0,0.0,0.0,0.13333333333333333,0.08209458,0.3333333333333333,-0.4444444444444444,0.0,0.0,0.4444444444444444,0.0,-0.760042,30.0,9.0
T.Heinicke,2022,0.6216865492134309,7.825318994028671,0.04673301210935619,0.006172839506172839,0.0,0.07081482436321146,0.25531325,0.2810846560846561,0.869378306878307,0.03935185185185185,0.042328042328042326,0.26951058201058203,0.0,-1.2572346,166.0,49.0
T.Heinicke,2023,0.32142857142857145,7.178571428571429,0.07142857142857142,0.10714285714285714,0.0,0.14285714285714285,0.18144886,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,-0.8057939,28.0,7.0
T.Huntley,2022,0.5523809523809524,6.095238095238095,0.03571428571428571,0.034523809523809526,0.0,0.06904761904761905,-0.10551213,0.2,0.30000000000000004,0.0,0.0,0.5,0.0,-0.6847408,58.0,10.0
T.Huntley,2023,0.46875,5.65625,0.03125,0.0,0.0,0.1875,0.05507487,0.0,-4.666666666666667,0.0,0.0,0.6666666666666666,0.0,-1.1531173,32.0,6.0
T.Huntley,2024,0.6847476847476847,7.262678762678763,0.034650034650034654,0.009009009009009009,0.0,0.12143262143262144,0.2631574,0.11363636363636365,-1.968939393939394,0.0,0.030303030303030304,0.4212121212121212,0.0,-1.3965474,85.0,24.0
T.Lawrence,2022,0.6317717575192658,7.574703240151746,0.04968913988847544,0.010064935064935067,0.0,0.05214977673449434,0.29642156,0.17278911564625848,-1.0571428571428572,0.023809523809523808,0.03469387755102041,0.4741496598639455,0.0,-1.1551431,243.0,44.0
T.Lawrence,2023,0.6123232378871476,6.577953430585009,0.02647002120686331,0.01804511278195489,0.0,0.08529994093903868,0.10353256,0.19682539682539682,0.15515873015873013,0.023809523809523808,0.031746031746031744,0.44484126984126987,0.0,-1.0605729,251.0,51.0
T.Lawrence,2024,0.5545440398381575,6.912387177093059,0.028322440087145972,0.01906318082788671,0.0,0.061391223155929035,0.09179226,0.1402116402116402,-2.0317460317460316,0.0,0.0,0.5052910052910052,0.0,-1.1422652,98.0,22.0
T.McKee,2024,0.6666666666666666,6.527777777777778,0.05555555555555555,0.0,0.0,0.0,0.31386936,0.42857142857142855,2.4285714285714284,0.0,0.0,0.2857142857142857,0.0,-0.5403671,36.0,7.0
T.McSorley,2022,0.55,5.375,0.0,0.025,0.0,0.05,-0.16459797,0.2857142857142857,-1.4285714285714286,0.0,0.0,0.14285714285714285,0.0,-1.4521872,40.0,7.0
T.Siemian,2023,0.5334911616161616,5.159690656565656,0.011111111111111112,0.01691919191919192,0.0,0.0375,-0.06810738,0.14166666666666666,-0.95,0.0,0.041666666666666664,0.3833333333333333,0.0,-1.4192691,95.0,21.0
T.Tagovailoa,2022,0.6526108218593333,10.184209501375634,0.04400742499446942,0.04377880184331797,0.0,0.0,0.30863854,0.175,-2.3083333333333336,0.05,0.05,0.5404761904761904,0.0,-1.5339823,115.0,23.0
T.Tagovailoa,2023,0.6664438502673797,7.147615864527629,0.030934343434343436,0.010101010101010102,0.0,0.06003045157456923,0.08364906,0.1402116402116402,-2.126984126984127,0.0,0.0,0.5529100529100529,0.0,-1.2675062,99.0,22.0
T.Tagovailoa,2024,0.75,7.645833333333333,0.041666666666666664,0.0,0.0,0.020833333333333332,0.3926088,0.16666666666666666,-3.3333333333333335,0.0,0.0,0.8333333333333334,0.0,-1.1187336,48.0,6.0
T.Taylor,2023,0.6365176151761518,7.198509485094851,0.012195121951219513,0.012195121951219513,0.0,0.10602981029810299,0.13391683,0.1388888888888889,-2.083333333333333,0.0,0.0,0.5833333333333333,0.0,-0.96988577,77.0,15.0
W.Levis,2023,0.6015168784337142,8.023819387734195,0.03445861103061914,0.01661913250148544,0.0,0.04853806099242205,0.2654858,0.2412296037296037,0.06611305361305364,0.03598484848484849,0.012820512820512822,0.3660547785547785,0.0,-0.6390765,172.0,64.0
W.Levis,2024,0.6103321845979772,7.590202805260035,0.06043344924176567,0.023969863807592,0.0,0.07762573995115288,0.17822279,0.2202380952380952,-0.8301587301587302,0.028571428571428574,0.028571428571428574,0.6055555555555555,0.0,-1.0316485,201.0,61.0
Z.Wilson,2022,0.47449494949494947,7.29419191919192,0.03232323232323232,0.031313131313131314,0.0,0.07297979797979798,0.04758506,0.12222222222222223,-1.9444444444444444,0.0,0.0,0.45555555555555555,0.0,-0.8135354,87.0,21.0
Z.Wilson,2023,0.5788923994665621,6.694075013901569,0.026762412228919407,0.022556390977443608,0.0,0.07804954216437471,-0.012876538,0.16273448773448773,-1.9868326118326118,0.0,0.01515151515151515,0.5523448773448774,0.0,-1.1950147,344.0,79.0
