passer,season,week,completion_pct_clean,completion_pct_pressure,epa_clean,epa_pressure,int_rate_clean,int_rate_pressure,plays_clean,plays_pressure,sack_rate_clean,sack_rate_pressure,scramble_rate_clean,scramble_rate_pressure,td_rate_clean,td_rate_pressure,yards_per_att_clean,yards_per_att_pressure
C.Rush,2024,14,0.5357142857142857,0.14285714285714285,0.038558442,-1.0423938,0.03571428571428571,0.0,28.0,7.0,0.0,0.42857142857142855,0.03571428571428571,0.0,0.07142857142857142,0.0,6.107142857142857,-0.2857142857142857
C.Stroud,2023,1,0.6190476190476191,0.2,0.061134465,-1.4549885,0.0,0.0,42.0,10.0,0.0,0.5,0.09523809523809523,0.0,0.0,0.0,5.976190476190476,-3.5
C.Stroud,2023,2,0.6744186046511628,0.1111111111111111,0.4883788,-1.5804303,0.0,0.0,43.0,9.0,0.0,0.6666666666666666,0.023255813953488372,0.0,0.046511627906976744,0.0,8.674418604651162,-3.7777777777777777
C.Stroud,2023,4,0.64,0.0,0.85496974,-1.7680496,0.0,0.0,25.0,5.0,0.0,0.0,0.08,0.0,0.08,0.0,12.84,0.0
C.Stroud,2023,9,0.7368421052631579,0.2857142857142857,0.73978287,-0.50876105,0.0,0.0,38.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.13157894736842105,0.0,11.342105263157896,1.7142857142857142
C.Stroud,2023,12,0.65,0.0,0.31614625,-1.4221177,0.0,0.0,40.0,6.0,0.0,0.6666666666666666,0.15,0.0,0.075,0.0,8.775,-7.166666666666667
C.Stroud,2023,13,0.5333333333333333,0.0,0.17578362,-1.3908832,0.0,0.0,30.0,5.0,0.0,1.0,0.06666666666666667,0.0,0.03333333333333333,0.0,9.333333333333334,-5.6
C.Stroud,2023,14,0.42857142857142855,0.16666666666666666,-0.370524,-1.4420766,0.0,0.0,21.0,6.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,4.0476190476190474,-5.333333333333333
C.Stroud,2023,20,0.6,0.2,-0.061753068,-0.67592096,0.0,0.0,30.0,5.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,5.933333333333334,1.4
C.Stroud,2024,1,0.7241379310344828,0.3333333333333333,0.3091278,-0.23143503,0.0,0.0,29.0,9.0,0.0,0.4444444444444444,0.06896551724137931,0.0,0.06896551724137931,0.0,5.9655172413793105,5.111111111111111
C.Stroud,2024,3,0.6451612903225806,0.0,-0.09534834,-1.3928599,0.06451612903225806,0.0,31.0,6.0,0.0,0.6666666666666666,0.0967741935483871,0.0,0.03225806451612903,0.0,7.32258064516129,-7.0
C.Stroud,2024,4,0.6153846153846154,0.5,0.41060644,-0.22359782,0.0,0.0,39.0,6.0,0.0,0.3333333333333333,0.07692307692307693,0.0,0.05128205128205128,0.0,8.333333333333334,4.333333333333333
C.Stroud,2024,5,0.7428571428571429,0.2857142857142857,0.3392748,-0.69431645,0.02857142857142857,0.0,35.0,7.0,0.0,0.14285714285714285,0.08571428571428572,0.0,0.02857142857142857,0.0,9.228571428571428,5.0
C.Stroud,2024,7,0.4090909090909091,0.14285714285714285,-0.009219158,-1.4473288,0.0,0.0,22.0,7.0,0.0,0.5714285714285714,0.18181818181818182,0.0,0.0,0.0,4.7727272727272725,-4.285714285714286
C.Stroud,2024,8,0.7333333333333333,0.3333333333333333,0.24230097,-0.19614686,0.0,0.0,30.0,9.0,0.0,0.2222222222222222,0.0,0.0,0.03333333333333333,0.0,7.633333333333334,4.222222222222222
C.Stroud,2024,9,0.3333333333333333,0.0,0.4404638,-1.7635416,0.0,0.0,33.0,12.0,0.0,0.6666666666666666,0.21212121212121213,0.0,0.0,0.0,7.606060606060606,-4.666666666666667
C.Stroud,2024,10,0.5806451612903226,0.14285714285714285,-0.0063569047,-0.83864945,0.06451612903225806,0.0,31.0,7.0,0.0,0.5714285714285714,0.03225806451612903,0.0,0.03225806451612903,0.0,7.225806451612903,-3.857142857142857
C.Stroud,2024,12,0.5882352941176471,0.0,0.09660178,-1.3947448,0.058823529411764705,0.0,34.0,6.0,0.0,0.6666666666666666,0.08823529411764706,0.0,0.058823529411764705,0.0,7.794117647058823,-4.5
C.Stroud,2024,15,0.6153846153846154,0.3333333333333333,-0.06407177,-0.8247171,0.0,0.0,26.0,6.0,0.0,0.6666666666666666,0.07692307692307693,0.0,0.07692307692307693,0.0,4.346153846153846,-0.5
C.Stroud,2024,16,0.6129032258064516,0.3333333333333333,0.15777533,0.11809928,0.03225806451612903,0.08333333333333333,31.0,12.0,0.0,0.16666666666666666,0.06451612903225806,0.0,0.03225806451612903,0.08333333333333333,6.483870967741935,4.083333333333333
C.Stroud,2024,17,0.5925925925925926,0.1,-0.20767057,-1.3099678,0.037037037037037035,0.0,27.0,10.0,0.0,0.5,0.037037037037037035,0.0,0.0,0.0,7.0,-3.4
C.Stroud,2024,19,0.6176470588235294,0.2,-0.030163817,-0.4066198,0.029411764705882353,0.0,34.0,5.0,0.0,0.6,0.08823529411764706,0.0,0.029411764705882353,0.0,8.323529411764707,4.0
C.Stroud,2024,20,0.5555555555555556,0.2857142857142857,0.58750427,-0.8202725,0.0,0.0,27.0,14.0,0.0,0.5714285714285714,0.18518518518518517,0.0,0.0,0.0,8.851851851851851,-0.6428571428571429
C.Tune,2023,9,0.5,0.0,-0.51664644,-2.0986235,0.045454545454545456,0.1,22.0,10.0,0.0,0.7,0.22727272727272727,0.0,0.0,0.0,3.909090909090909,-4.1
C.Wentz,2022,2,0.6818181818181818,0.0,0.4416744,-1.2923343,0.022727272727272728,0.0,44.0,11.0,0.0,0.45454545454545453,0.045454545454545456,0.0,0.06818181818181818,0.0,8.227272727272727,-2.6363636363636362
C.Wentz,2022,3,0.575,0.125,0.04122507,-1.3659211,0.0,0.0,40.0,16.0,0.0,0.5625,0.075,0.0,0.0,0.0,4.65,-0.6875
C.Wentz,2022,4,0.6764705882352942,0.18181818181818182,-0.090398595,-1.3026091,0.029411764705882353,0.09090909090909091,34.0,11.0,0.0,0.18181818181818182,0.029411764705882353,0.0,0.029411764705882353,0.0,5.117647058823529,-1.2727272727272727
C.Wentz,2022,5,0.6486486486486487,0.16666666666666666,0.17796597,-0.90459967,0.02702702702702703,0.0,37.0,6.0,0.0,0.5,0.05405405405405406,0.0,0.05405405405405406,0.0,9.81081081081081,-1.3333333333333333
C.Wentz,2022,17,0.5555555555555556,0.2,-0.051597808,-1.3710506,0.1111111111111111,0.0,27.0,5.0,0.0,0.6,0.037037037037037035,0.0,0.0,0.0,5.518518518518518,-4.2
C.Wentz,2024,18,0.6153846153846154,0.25,-0.14233512,-0.86681265,0.0,0.0,13.0,8.0,0.0,0.5,0.0,0.0,0.0,0.0,5.384615384615385,0.75
C.Williams,2024,2,0.5789473684210527,0.1,-0.124284245,-1.3508685,0.02631578947368421,0.1,38.0,10.0,0.0,0.7,0.10526315789473684,0.0,0.0,0.0,5.421052631578948,-2.8
C.Williams,2024,3,0.6470588235294118,0.0,0.09555454,-2.4367187,0.0392156862745098,0.0,51.0,5.0,0.0,0.8,0.0,0.0,0.0392156862745098,0.0,7.117647058823529,-6.2
C.Williams,2024,8,0.36,0.125,-0.09986261,-0.7145968,0.0,0.0,25.0,8.0,0.0,0.375,0.2,0.0,0.0,0.0,5.4,0.125
C.Williams,2024,9,0.5121951219512195,0.1111111111111111,-0.020124385,-1.3569318,0.0,0.0,41.0,9.0,0.0,0.6666666666666666,0.07317073170731707,0.0,0.0,0.0,5.2926829268292686,-4.333333333333333
C.Williams,2024,10,0.5357142857142857,0.07692307692307693,-0.150872,-1.1787161,0.0,0.0,28.0,13.0,0.0,0.6923076923076923,0.07142857142857142,0.0,0.0,0.0,4.678571428571429,-3.6153846153846154
C.Williams,2024,11,0.6470588235294118,0.16666666666666666,0.39945003,-0.92580074,0.0,0.0,34.0,6.0,0.0,0.5,0.14705882352941177,0.0,0.0,0.0,8.088235294117647,-2.3333333333333335
C.Williams,2024,12,0.6274509803921569,0.0,0.26958454,-1.1834214,0.0,0.0,51.0,5.0,0.0,0.6,0.09803921568627451,0.0,0.0392156862745098,0.0,7.2745098039215685,-4.0
C.Williams,2024,13,0.5128205128205128,0.0,0.24922363,-1.016672,0.0,0.0,39.0,9.0,0.0,0.5555555555555556,0.10256410256410256,0.0,0.07692307692307693,0.0,7.564102564102564,-3.6666666666666665
C.Williams,2024,14,0.64,0.125,0.28342825,-1.6390519,0.0,0.0,25.0,8.0,0.0,0.875,0.08,0.0,0.08,0.0,5.56,-4.0
C.Williams,2024,16,0.6341463414634146,0.0,0.52393574,-1.7787212,0.0,0.0,41.0,5.0,0.0,0.4,0.0975609756097561,0.0,0.04878048780487805,0.0,8.975609756097562,-2.2
C.Williams,2024,17,0.5555555555555556,0.09090909090909091,0.010301616,-0.87841964,0.0,0.09090909090909091,27.0,11.0,0.0,0.6363636363636364,0.1111111111111111,0.0,0.0,0.0,4.888888888888889,-2.8181818181818183
D.Blough,2022,17,0.5135135135135135,0.7142857142857143,-0.018722432,0.2582558,0.0,0.0,37.0,7.0,0.0,0.2857142857142857,0.05405405405405406,0.0,0.02702702702702703,0.0,4.216216216216216,9.142857142857142
D.Blough,2022,18,0.7333333333333333,0.5,-0.47499076,0.091041245,0.13333333333333333,0.0,15.0,6.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,5.4,14.0
D.Carr,2022,1,0.5714285714285714,0.25,-0.009910649,-0.6432607,0.08571428571428572,0.0,35.0,8.0,0.0,0.625,0.0,0.0,0.05714285714285714,0.0,6.6,4.375
D.Carr,2022,2,0.6470588235294118,0.42857142857142855,0.2768151,-1.8845861,0.0,0.0,34.0,7.0,0.0,0.14285714285714285,0.029411764705882353,0.0,0.058823529411764705,0.14285714285714285,6.617647058823529,4.0
D.Carr,2022,3,0.5348837209302325,0.6,0.10184538,0.62179965,0.023255813953488372,0.0,43.0,5.0,0.0,0.2,0.046511627906976744,0.0,0.046511627906976744,0.0,5.558139534883721,14.8
D.Carr,2022,4,0.5588235294117647,0.4,0.19202721,-1.3427745,0.0,0.0,34.0,5.0,0.0,0.4,0.08823529411764706,0.0,0.0,0.0,6.264705882352941,-0.8
D.Carr,2022,5,0.6666666666666666,0.16666666666666666,0.4410667,-0.9045003,0.0,0.0,27.0,6.0,0.0,0.3333333333333333,0.037037037037037035,0.0,0.07407407407407407,0.0,8.592592592592593,-1.0
D.Carr,2022,8,0.5454545454545454,0.42857142857142855,-0.16865832,-1.1656902,0.045454545454545456,0.0,22.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,4.409090909090909,-2.2857142857142856
D.Carr,2022,16,0.5333333333333333,0.0,0.023295432,-1.1776389,0.06666666666666667,0.2,30.0,5.0,0.0,0.6,0.06666666666666667,0.0,0.03333333333333333,0.0,6.233333333333333,-6.2
D.Carr,2023,1,0.6451612903225806,0.42857142857142855,0.2554319,-0.55520326,0.03225806451612903,0.0,31.0,7.0,0.0,0.5714285714285714,0.03225806451612903,0.0,0.03225806451612903,0.0,8.32258064516129,4.428571428571429
D.Carr,2023,2,0.6,0.0,0.159235,-1.5524664,0.02857142857142857,0.0,35.0,5.0,0.0,0.8,0.0,0.0,0.0,0.0,6.514285714285714,-5.8
D.Carr,2023,3,0.6875,0.4,0.21180515,-0.66288316,0.0,0.0,16.0,5.0,0.0,0.6,0.0,0.0,0.0625,0.0,5.375,-0.8
D.Carr,2023,6,0.6888888888888889,0.14285714285714285,0.27186012,-1.0028359,0.0,0.14285714285714285,45.0,7.0,0.0,0.2857142857142857,0.0,0.0,0.022222222222222223,0.0,7.7555555555555555,-1.7142857142857142
D.Carr,2023,7,0.5660377358490566,0.42857142857142855,-0.266895,-0.2951295,0.018867924528301886,0.0,53.0,7.0,0.0,0.14285714285714285,0.05660377358490566,0.0,0.03773584905660377,0.0,5.528301886792453,2.5714285714285716
D.Carr,2023,10,0.75,0.2,0.16428608,-0.93195,0.0,0.0,16.0,5.0,0.0,0.4,0.0625,0.0,0.0,0.0,6.5625,0.6
D.Carr,2023,13,0.8235294117647058,0.42857142857142855,0.53353745,-0.24839398,0.058823529411764705,0.0,17.0,7.0,0.0,0.2857142857142857,0.0,0.0,0.058823529411764705,0.0,10.294117647058824,4.714285714285714
D.Carr,2023,14,0.8571428571428571,0.0,0.055306476,-1.787512,0.047619047619047616,0.0,21.0,6.0,0.0,0.16666666666666666,0.0,0.0,0.09523809523809523,0.0,5.666666666666667,-1.5
D.Carr,2024,5,0.6666666666666666,0.4,0.061891574,-0.30416033,0.041666666666666664,0.0,24.0,5.0,0.0,0.2,0.0,0.0,0.041666666666666664,0.2,5.0,7.4
D.Jones,2022,1,0.6818181818181818,0.25,0.21291195,-1.3728251,0.045454545454545456,0.0,22.0,8.0,0.0,0.625,0.13636363636363635,0.0,0.09090909090909091,0.0,8.272727272727273,-1.125
D.Jones,2022,2,0.6176470588235294,0.1111111111111111,0.16036288,-0.7576852,0.0,0.0,34.0,9.0,0.0,0.3333333333333333,0.17647058823529413,0.0,0.029411764705882353,0.0,5.5588235294117645,-0.1111111111111111
D.Jones,2022,3,0.5135135135135135,0.08333333333333333,0.106129505,-0.8948388,0.02702702702702703,0.0,37.0,12.0,0.0,0.4166666666666667,0.1891891891891892,0.0,0.0,0.0,6.756756756756757,-1.5833333333333333
D.Jones,2022,6,0.6923076923076923,0.16666666666666666,0.6065463,-0.93647784,0.0,0.0,26.0,6.0,0.0,0.6666666666666666,0.038461538461538464,0.0,0.07692307692307693,0.0,6.615384615384615,-2.1666666666666665
D.Jones,2022,8,0.5161290322580645,0.125,0.083439805,-0.4158032,0.0,0.0,31.0,8.0,0.0,0.625,0.0967741935483871,0.0,0.0,0.0,5.516129032258065,-1.375
D.Jones,2022,10,0.6111111111111112,0.4,0.53690207,0.648473,0.0,0.0,18.0,5.0,0.0,0.6,0.16666666666666666,0.0,0.05555555555555555,0.2,8.333333333333334,9.6
D.Jones,2022,11,0.6153846153846154,0.3,0.051014356,-0.35504502,0.05128205128205128,0.0,39.0,10.0,0.0,0.2,0.05128205128205128,0.0,0.0,0.1,8.205128205128204,1.1
D.Jones,2022,12,0.7241379310344828,0.0,0.27193612,-1.722517,0.0,0.0,29.0,7.0,0.0,0.42857142857142855,0.034482758620689655,0.0,0.034482758620689655,0.0,8.137931034482758,-2.5714285714285716
D.Jones,2022,14,0.5833333333333334,0.4444444444444444,0.2737724,-1.0242164,0.0,0.0,24.0,9.0,0.0,0.4444444444444444,0.08333333333333333,0.0,0.041666666666666664,0.0,6.416666666666667,0.6666666666666666
D.Jones,2022,16,0.6585365853658537,0.3333333333333333,0.15986334,-0.97594494,0.0,0.1111111111111111,41.0,9.0,0.0,0.3333333333333333,0.0975609756097561,0.0,0.024390243902439025,0.0,7.829268292682927,3.7777777777777777
D.Jones,2022,20,0.5185185185185185,0.125,-0.15300119,-1.2763494,0.037037037037037035,0.0,27.0,8.0,0.0,0.625,0.1111111111111111,0.0,0.0,0.0,4.851851851851852,-0.875
D.Jones,2023,1,0.4666666666666667,0.08333333333333333,-0.23951136,-1.4336649,0.03333333333333333,0.08333333333333333,30.0,12.0,0.0,0.5833333333333334,0.23333333333333334,0.0,0.03333333333333333,0.0,4.7,-3.25
D.Jones,2023,3,0.7333333333333333,0.0,-0.09050209,-1.283154,0.03333333333333333,0.0,30.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,4.566666666666666,-3.2
D.Jones,2023,4,0.7222222222222222,0.07142857142857142,0.043365695,-1.8555783,0.027777777777777776,0.07142857142857142,36.0,14.0,0.0,0.7142857142857143,0.16666666666666666,0.0,0.027777777777777776,0.0,7.083333333333333,-4.0
D.Jones,2023,5,0.7222222222222222,0.1111111111111111,0.45889336,-1.2151948,0.0,0.0,18.0,9.0,0.0,0.6666666666666666,0.05555555555555555,0.0,0.0,0.0,7.111111111111111,-1.8888888888888888
D.Jones,2024,1,0.5405405405405406,0.16666666666666666,-0.35183316,-0.68601745,0.05405405405405406,0.0,37.0,12.0,0.0,0.4166666666666667,0.05405405405405406,0.0,0.02702702702702703,0.0,4.918918918918919,-0.4166666666666667
D.Jones,2024,3,0.7241379310344828,0.3333333333333333,0.3670159,-0.16539966,0.0,0.0,29.0,9.0,0.0,0.2222222222222222,0.06896551724137931,0.0,0.034482758620689655,0.1111111111111111,7.413793103448276,2.4444444444444446
D.Jones,2024,5,0.6470588235294118,0.2,0.44696817,-1.124747,0.0,0.0,34.0,5.0,0.0,0.6,0.058823529411764705,0.0,0.058823529411764705,0.0,7.588235294117647,-1.4
D.Jones,2024,6,0.5675675675675675,0.16666666666666666,-0.11351785,-1.4432377,0.0,0.16666666666666666,37.0,6.0,0.0,0.3333333333333333,0.05405405405405406,0.0,0.0,0.0,5.513513513513513,0.0
D.Jones,2024,7,0.6842105263157895,0.1,-0.066753596,-1.4327512,0.0,0.0,19.0,10.0,0.0,0.7,0.10526315789473684,0.0,0.0,0.0,5.2105263157894735,-4.5
D.Jones,2024,8,0.6451612903225806,0.3076923076923077,0.17067644,-0.52961767,0.03225806451612903,0.0,31.0,13.0,0.0,0.3076923076923077,0.03225806451612903,0.0,0.0,0.0,6.354838709677419,3.1538461538461537
D.Jones,2024,10,0.5714285714285714,0.4,-0.1700741,-0.7209684,0.05714285714285714,0.0,35.0,5.0,0.0,0.4,0.05714285714285714,0.0,0.0,0.0,4.914285714285715,2.8
D.Lock,2024,13,0.6071428571428571,0.3076923076923077,0.01773161,-1.0587966,0.03571428571428571,0.0,28.0,13.0,0.0,0.46153846153846156,0.10714285714285714,0.0,0.07142857142857142,0.0,7.178571428571429,-1.0
D.Lock,2024,14,0.3953488372093023,0.3076923076923077,0.06940459,-0.6214782,0.023255813953488372,0.0,43.0,13.0,0.0,0.15384615384615385,0.11627906976744186,0.0,0.0,0.0,5.5813953488372094,2.6153846153846154
D.Lock,2024,16,0.5833333333333334,0.16666666666666666,-0.091025524,-3.0296724,0.027777777777777776,0.16666666666666666,36.0,6.0,0.0,0.5,0.0,0.0,0.05555555555555555,0.16666666666666666,5.694444444444445,-2.6666666666666665
D.Maye,2024,6,0.5294117647058824,0.25,0.05122927,-1.600316,0.058823529411764705,0.0,34.0,8.0,0.0,0.5,0.14705882352941177,0.0,0.08823529411764706,0.0,7.5,-1.0
D.Maye,2024,9,0.627906976744186,0.25,0.09777785,-0.6566917,0.046511627906976744,0.0,43.0,8.0,0.0,0.5,0.16279069767441862,0.0,0.0,0.125,6.604651162790698,-0.5
D.Maye,2024,10,0.5454545454545454,0.42857142857142855,0.1685993,-0.6026818,0.045454545454545456,0.0,22.0,7.0,0.0,0.14285714285714285,0.13636363636363635,0.0,0.045454545454545456,0.0,8.545454545454545,3.0
D.Maye,2024,11,0.675,0.4,0.39145535,-0.54834,0.025,0.0,40.0,5.0,0.0,0.6,0.075,0.0,0.05,0.0,6.575,4.2
D.Maye,2024,12,0.5128205128205128,0.2857142857142857,-0.005246098,-1.3944217,0.02564102564102564,0.0,39.0,7.0,0.0,0.5714285714285714,0.10256410256410256,0.0,0.02564102564102564,0.0,5.923076923076923,-2.7142857142857144
D.Maye,2024,16,0.5588235294117647,0.5,0.15327899,0.1514316,0.029411764705882353,0.0,34.0,6.0,0.0,0.3333333333333333,0.058823529411764705,0.0,0.058823529411764705,0.0,6.9411764705882355,5.166666666666667
D.Maye,2024,17,0.48,0.0,0.02091877,-2.2681904,0.0,0.0,25.0,6.0,0.0,0.6666666666666666,0.2,0.0,0.04,0.0,5.96,-5.0
D.Mills,2022,1,0.6,0.4,-0.02406092,-1.124541,0.0,0.0,35.0,5.0,0.0,0.6,0.0,0.0,0.05714285714285714,0.0,6.142857142857143,1.4
D.Mills,2022,2,0.5,0.2857142857142857,-0.23706684,-0.48495096,0.0,0.0,34.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,4.323529411764706,1.0
D.Mills,2022,4,0.7931034482758621,0.3,-0.072694644,-0.6605813,0.034482758620689655,0.1,29.0,10.0,0.0,0.4,0.0,0.0,0.06896551724137931,0.0,5.0,7.0
D.Mills,2022,5,0.7,0.4,0.013143301,-0.55637074,0.0,0.0,20.0,5.0,0.0,0.2,0.0,0.0,0.0,0.0,6.3,1.2
D.Mills,2022,7,0.7058823529411765,0.5,0.17626944,-0.3650815,0.029411764705882353,0.0,34.0,8.0,0.0,0.125,0.0,0.0,0.08823529411764706,0.0,7.764705882352941,4.0
D.Mills,2022,8,0.5714285714285714,0.16666666666666666,-0.2598522,-0.9813979,0.03571428571428571,0.0,28.0,6.0,0.0,0.5,0.07142857142857142,0.0,0.03571428571428571,0.0,5.178571428571429,-3.0
D.Mills,2022,10,0.6774193548387096,0.1,0.48573646,-0.98471916,0.0,0.1,31.0,10.0,0.0,0.4,0.0,0.0,0.03225806451612903,0.0,9.548387096774194,-1.0
D.Mills,2022,11,0.5483870967741935,0.2222222222222222,-0.15206224,-1.1097848,0.03225806451612903,0.1111111111111111,31.0,9.0,0.0,0.5555555555555556,0.06451612903225806,0.0,0.06451612903225806,0.0,5.032258064516129,-2.3333333333333335
D.Mills,2022,16,0.6153846153846154,0.16666666666666666,0.10549628,-0.32891348,0.038461538461538464,0.0,26.0,6.0,0.0,0.16666666666666666,0.07692307692307693,0.0,0.07692307692307693,0.0,6.576923076923077,2.1666666666666665
D.Mills,2022,17,0.59375,0.25,-0.15987659,-1.4373097,0.0,0.0,32.0,12.0,0.0,0.08333333333333333,0.09375,0.0,0.0,0.08333333333333333,6.65625,0.9166666666666666
D.Mills,2022,18,0.6,0.16666666666666666,0.23793395,-0.22036712,0.02857142857142857,0.16666666666666666,35.0,6.0,0.0,0.16666666666666666,0.02857142857142857,0.0,0.08571428571428572,0.16666666666666666,7.942857142857143,3.0
D.Prescott,2022,1,0.5384615384615384,0.0,-0.20638451,-1.4233855,0.038461538461538464,0.0,26.0,5.0,0.0,0.4,0.0,0.0,0.0,0.0,5.153846153846154,-2.6
D.Prescott,2022,7,0.782608695652174,0.2,0.355471,-0.83233005,0.0,0.0,23.0,5.0,0.0,0.4,0.043478260869565216,0.0,0.043478260869565216,0.0,8.043478260869565,1.6
D.Prescott,2022,10,0.5853658536585366,0.42857142857142855,-0.04766588,-0.6775694,0.04878048780487805,0.0,41.0,7.0,0.0,0.2857142857142857,0.0,0.0,0.07317073170731707,0.0,5.7560975609756095,3.7142857142857144
D.Prescott,2022,12,0.6818181818181818,0.6666666666666666,0.42408714,0.24799901,0.045454545454545456,0.1111111111111111,22.0,9.0,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.1111111111111111,9.0,7.555555555555555
D.Prescott,2022,14,0.6486486486486487,0.0,0.029058108,-0.9903592,0.05405405405405406,0.0,37.0,5.0,0.0,0.2,0.05405405405405406,0.0,0.02702702702702703,0.0,8.0,-1.4
D.Prescott,2022,15,0.8076923076923077,0.25,0.29101017,-0.57768786,0.038461538461538464,0.125,26.0,8.0,0.0,0.375,0.038461538461538464,0.0,0.15384615384615385,0.0,8.23076923076923,3.75
D.Prescott,2022,16,0.7027027027027027,0.14285714285714285,0.3832202,-0.9186765,0.02702702702702703,0.0,37.0,7.0,0.0,0.8571428571428571,0.08108108108108109,0.0,0.10810810810810811,0.0,9.891891891891891,-5.0
D.Prescott,2022,19,0.71875,0.4,0.8234023,-0.22059254,0.0,0.0,32.0,5.0,0.0,0.2,0.09375,0.0,0.09375,0.2,9.71875,1.0
D.Prescott,2023,4,0.8333333333333334,0.42857142857142855,0.3902887,-1.1107743,0.0,0.0,30.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.03333333333333333,0.0,7.866666666666666,-0.42857142857142855
D.Prescott,2023,5,0.55,0.42857142857142855,-0.36688447,-0.69301385,0.1,0.14285714285714285,20.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,5.7,3.7142857142857144
D.Prescott,2023,6,0.65625,0.0,0.6046023,-1.568525,0.0,0.0,32.0,6.0,0.0,0.8333333333333334,0.09375,0.0,0.03125,0.0,9.25,-4.333333333333333
D.Prescott,2023,9,0.6222222222222222,0.125,0.50334007,-1.4433466,0.0,0.0,45.0,8.0,0.0,0.625,0.08888888888888889,0.0,0.06666666666666667,0.0,8.622222222222222,-5.125
D.Prescott,2023,13,0.7,0.14285714285714285,0.5133221,-0.9272173,0.0,0.0,40.0,7.0,0.0,0.5714285714285714,0.025,0.0,0.075,0.0,7.4,-1.7142857142857142
D.Prescott,2023,15,0.5428571428571428,0.3333333333333333,0.0039331526,-1.1086882,0.02857142857142857,0.0,35.0,6.0,0.0,0.5,0.11428571428571428,0.0,0.0,0.0,4.171428571428572,-2.1666666666666665
D.Prescott,2023,16,0.6296296296296297,0.2727272727272727,0.4733442,-0.312745,0.0,0.0,27.0,11.0,0.0,0.36363636363636365,0.07407407407407407,0.0,0.037037037037037035,0.09090909090909091,9.148148148148149,1.7272727272727273
D.Prescott,2023,17,0.6764705882352942,0.42857142857142855,0.07571228,0.20975198,0.029411764705882353,0.0,34.0,7.0,0.0,0.42857142857142855,0.0,0.0,0.058823529411764705,0.0,8.852941176470589,3.142857142857143
D.Prescott,2023,19,0.639344262295082,0.2222222222222222,0.14511517,-0.8562402,0.03278688524590164,0.0,61.0,9.0,0.0,0.4444444444444444,0.09836065573770492,0.0,0.06557377049180328,0.0,7.163934426229508,-0.5555555555555556
D.Prescott,2024,3,0.5102040816326531,0.375,0.09352972,-0.3984008,0.0,0.0,49.0,8.0,0.0,0.375,0.02040816326530612,0.0,0.04081632653061224,0.0,7.122448979591836,2.25
D.Prescott,2024,5,0.6666666666666666,0.5,0.43912086,-1.031418,0.05128205128205128,0.0,39.0,6.0,0.0,0.3333333333333333,0.02564102564102564,0.0,0.05128205128205128,0.0,8.23076923076923,3.0
D.Prescott,2024,6,0.5185185185185185,0.2727272727272727,-0.45612723,-1.1437281,0.07407407407407407,0.0,27.0,11.0,0.0,0.36363636363636365,0.037037037037037035,0.0,0.0,0.0,6.111111111111111,-1.0909090909090908
D.Prescott,2024,8,0.71875,0.25,0.24640574,-0.86985034,0.03125,0.125,32.0,8.0,0.0,0.25,0.0,0.0,0.03125,0.125,6.78125,2.375
D.Prescott,2024,9,0.7727272727272727,0.16666666666666666,0.112863086,-0.661557,0.0,0.0,22.0,6.0,0.0,0.5,0.09090909090909091,0.0,0.045454545454545456,0.0,6.818181818181818,0.5
D.Ridder,2022,15,0.43333333333333335,0.0,-0.23385127,-0.88063157,0.0,0.0,30.0,5.0,0.0,0.8,0.16666666666666666,0.0,0.0,0.0,4.433333333333334,-1.6
D.Ridder,2022,18,0.6071428571428571,0.3333333333333333,0.44905734,-1.233816,0.0,0.0,28.0,6.0,0.0,0.3333333333333333,0.07142857142857142,0.0,0.07142857142857142,0.0,7.071428571428571,3.1666666666666665
D.Ridder,2023,1,0.8823529411764706,0.0,0.057059955,-1.0840938,0.0,0.0,17.0,5.0,0.0,0.8,0.0,0.0,0.058823529411764705,0.0,6.764705882352941,-4.8
D.Ridder,2023,2,0.48484848484848486,0.6,0.10413277,0.111986995,0.0,0.2,33.0,5.0,0.0,0.2,0.15151515151515152,0.0,0.0,0.2,6.545454545454546,8.4
D.Ridder,2023,3,0.5675675675675675,0.0,-0.015189485,-1.6384822,0.0,0.0,37.0,9.0,0.0,0.7777777777777778,0.02702702702702703,0.0,0.0,0.0,5.45945945945946,-6.888888888888889
D.Ridder,2023,4,0.5714285714285714,0.375,-0.29741836,-1.3227164,0.07142857142857142,0.0,28.0,8.0,0.0,0.5,0.03571428571428571,0.0,0.07142857142857142,0.0,6.5,-2.0
D.Ridder,2023,6,0.5681818181818182,0.42857142857142855,-0.06126946,-0.44468373,0.06818181818181818,0.0,44.0,7.0,0.0,0.42857142857142855,0.045454545454545456,0.0,0.045454545454545456,0.0,6.704545454545454,2.7142857142857144
