posteam,season,start_yardline_bucket,td_prob,fg_prob,punt_prob,turnover_prob,downs_prob,end_half_prob,total_drives
NO,2025,opp_35,0.013888888888888888,0.18611111111111112,0.29404761904761906,0.11607142857142856,0.11507936507936507,0.2748015873015873,47
NYG,2022,opp_35,0.0,0.17330827067669172,0.41257309941520465,0.07389306599832915,0.07138680033416876,0.26883876357560565,101
NYG,2022,own_20,0.0,0.18055555555555555,0.611111111111111,0.08333333333333333,0.0,0.125,22
NYG,2022,own_10,0.0,0.11904761904761904,0.5,0.047619047619047616,0.0,0.3333333333333333,24
NYG,2023,opp_35,0.015625,0.14154265873015873,0.4338293650793651,0.10255456349206349,0.09553571428571428,0.2109126984126984,94
NYG,2023,own_20,0.0,0.05555555555555555,0.5555555555555556,0.03333333333333333,0.12222222222222223,0.2333333333333333,24
NYG,2023,own_10,0.0,0.05,0.5966666666666667,0.1,0.0,0.2533333333333333,19
NYG,2024,opp_35,0.025210084033613443,0.10868347338935573,0.43606442577030813,0.07815126050420168,0.06624649859943978,0.2856442577030812,98
NYG,2024,own_35,0.0,0.19444444444444442,0.8055555555555555,0.0,0.0,0.0,10
NYG,2024,own_10,0.0,0.0,0.4966666666666667,0.17333333333333334,0.05,0.27999999999999997,18
NYG,2025,opp_35,0.020833333333333332,0.08482142857142858,0.42678571428571427,0.09166666666666667,0.08125,0.29464285714285715,42
NYJ,2022,opp_35,0.0,0.16372549019607843,0.4264705882352941,0.1088235294117647,0.0803921568627451,0.22058823529411764,80
NYJ,2022,own_20,0.020833333333333332,0.0625,0.5208333333333333,0.0625,0.08333333333333333,0.25,30
NYJ,2022,own_10,0.0,0.0,0.6666666666666666,0.25,0.0,0.08333333333333333,12
NYJ,2023,opp_35,0.0,0.22760416666666666,0.451860119047619,0.1418154761904762,0.03184523809523809,0.146875,89
NYJ,2023,own_35,0.0,0.08333333333333333,0.5555555555555555,0.08333333333333333,0.1111111111111111,0.16666666666666666,11
NYJ,2023,own_20,0.041666666666666664,0.13333333333333333,0.4,0.16666666666666666,0.05,0.20833333333333331,18
NYJ,2023,own_10,0.0,0.0,0.6194444444444445,0.16666666666666666,0.08888888888888889,0.125,22
NYJ,2024,opp_35,0.0,0.14858630952380952,0.3339285714285714,0.08365575396825396,0.07584325396825396,0.3579861111111111,94
NYJ,2024,own_20,0.0,0.06666666666666667,0.4777777777777778,0.0,0.06666666666666667,0.38888888888888884,12
NYJ,2024,own_10,0.0,0.0,0.5952380952380951,0.09523809523809523,0.047619047619047616,0.2619047619047619,22
NYJ,2025,opp_35,0.0,0.1875,0.34226190476190477,0.09821428571428571,0.10267857142857142,0.2693452380952381,49
PHI,2022,opp_35,0.0,0.1430438842203548,0.2545518207282913,0.08496732026143791,0.06486928104575163,0.45256769374416433,90
PHI,2022,own_35,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.3333333333333333,12
PHI,2022,own_20,0.047619047619047616,0.11904761904761904,0.369047619047619,0.08333333333333333,0.0,0.38095238095238093,23
PHI,2022,own_10,0.03333333333333333,0.08888888888888889,0.35555555555555557,0.0,0.041666666666666664,0.48055555555555557,24
PHI,2023,opp_35,0.006944444444444444,0.13432539682539682,0.2571428571428572,0.1611111111111111,0.05707671957671957,0.3833994708994709,98
PHI,2023,own_35,0.0,0.1111111111111111,0.38888888888888884,0.08333333333333333,0.0,0.4166666666666667,10
PHI,2023,own_20,0.05555555555555555,0.20833333333333334,0.2916666666666667,0.16666666666666666,0.0,0.27777777777777773,19
PHI,2023,own_10,0.0,0.125,0.41666666666666663,0.0,0.0625,0.3958333333333333,14
PHI,2024,opp_35,0.02368421052631579,0.17606516290726817,0.299937343358396,0.04091478696741855,0.039473684210526314,0.4199248120300752,97
PHI,2024,own_35,0.0,0.27777777777777773,0.1111111111111111,0.0,0.08333333333333333,0.5277777777777778,10
PHI,2024,own_20,0.0,0.09259259259259259,0.3648148148148148,0.08703703703703704,0.037037037037037035,0.4185185185185185,33
PHI,2024,own_10,0.0,0.08333333333333333,0.42916666666666664,0.0,0.08333333333333333,0.4041666666666667,15
PHI,2025,opp_35,0.0,0.12708333333333333,0.3529761904761905,0.03869047619047619,0.017857142857142856,0.46339285714285716,45
PIT,2022,opp_35,0.0,0.1773576097105509,0.36904761904761907,0.09565826330532212,0.02334267040149393,0.33459383753501404,85
PIT,2022,own_20,0.0,0.11363636363636363,0.4242424242424242,0.06818181818181818,0.022727272727272728,0.37121212121212116,37
PIT,2022,own_10,0.0,0.25,0.43333333333333335,0.1,0.0,0.21666666666666667,14
PIT,2023,opp_35,0.0,0.1,0.4927248677248677,0.051455026455026455,0.03439153439153439,0.3214285714285714,88
PIT,2023,own_20,0.0,0.18095238095238095,0.6142857142857142,0.028571428571428574,0.028571428571428574,0.1476190476190476,30
PIT,2023,own_10,0.0,0.14285714285714285,0.47619047619047616,0.14285714285714285,0.0,0.23809523809523808,21
PIT,2024,opp_35,0.0,0.19735449735449734,0.4046296296296296,0.08849206349206348,0.02513227513227513,0.28439153439153436,92
PIT,2024,own_20,0.0,0.12692307692307692,0.4641025641025641,0.02564102564102564,0.10256410256410256,0.28076923076923077,42
PIT,2025,opp_35,0.0,0.12670068027210885,0.3596938775510204,0.1496598639455782,0.02040816326530612,0.3435374149659864,42
SEA,2022,opp_35,0.0,0.1713183421516755,0.34345238095238095,0.09865520282186949,0.036111111111111115,0.350462962962963,102
SEA,2022,own_20,0.0,0.15,0.35,0.0,0.05,0.45,19
SEA,2022,own_10,0.0,0.26666666666666666,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.26666666666666666,15
SEA,2023,opp_35,0.008403361344537815,0.1862044817927171,0.3516806722689076,0.10112044817927171,0.0803921568627451,0.2721988795518207,92
SEA,2023,own_20,0.0,0.25,0.5666666666666667,0.11666666666666665,0.0,0.06666666666666667,17
SEA,2023,own_10,0.0,0.19444444444444442,0.47222222222222215,0.0,0.0,0.3333333333333333,10
SEA,2024,opp_35,0.01111111111111111,0.13515873015873014,0.40809523809523807,0.11952380952380953,0.07468253968253968,0.25142857142857145,81
SEA,2024,own_35,0.0,0.25,0.41666666666666663,0.0625,0.0,0.2708333333333333,14
SEA,2024,own_20,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.08333333333333333,0.3333333333333333,12
SEA,2024,own_10,0.0,0.041666666666666664,0.5395833333333333,0.18125,0.0,0.2375,30
SEA,2025,opp_35,0.0,0.21666666666666665,0.25136054421768705,0.08469387755102041,0.0,0.44727891156462585,31
SEA,2025,own_35,0.0,0.27777777777777773,0.19444444444444442,0.3333333333333333,0.0,0.19444444444444442,11
SEA,2025,own_20,0.0,0.08333333333333333,0.5208333333333333,0.08333333333333333,0.0,0.3125,13
SF,2022,opp_35,0.0,0.21535087719298246,0.29655388471177946,0.07412280701754385,0.021929824561403508,0.3920426065162907,88
SF,2022,own_20,0.041666666666666664,0.041666666666666664,0.46875,0.08333333333333333,0.041666666666666664,0.32291666666666663,25
SF,2022,own_10,0.08333333333333333,0.0,0.47916666666666663,0.041666666666666664,0.08333333333333333,0.3125,16
SF,2023,opp_35,0.0,0.12936507936507935,0.33201058201058203,0.06283068783068783,0.015873015873015872,0.4599206349206349,95
SF,2023,own_20,0.0,0.09722222222222221,0.13888888888888887,0.1111111111111111,0.05555555555555555,0.5972222222222222,20
SF,2024,opp_35,0.0,0.1761904761904762,0.2276610644257703,0.1569327731092437,0.07324929971988796,0.3659663865546219,100
SF,2024,own_10,0.0,0.37222222222222223,0.5611111111111111,0.0,0.0,0.06666666666666667,12
SF,2025,opp_35,0.025,0.24791666666666665,0.305952380952381,0.15416666666666667,0.07708333333333334,0.18988095238095237,40
SF,2025,own_20,0.0,0.08333333333333333,0.1111111111111111,0.3055555555555555,0.0,0.5,10
TB,2022,opp_35,0.0,0.1677469135802469,0.4356481481481482,0.1279320987654321,0.039351851851851846,0.22932098765432096,92
TB,2022,own_35,0.0,0.16666666666666666,0.29166666666666663,0.16666666666666666,0.16666666666666666,0.20833333333333331,15
TB,2022,own_20,0.0,0.03333333333333333,0.45555555555555555,0.16666666666666666,0.14444444444444446,0.19999999999999998,22
TB,2022,own_10,0.0,0.08333333333333333,0.44761904761904764,0.047619047619047616,0.0,0.42142857142857143,27
TB,2023,opp_35,0.0,0.20833333333333334,0.4462962962962963,0.05277777777777778,0.03888888888888889,0.2537037037037037,88
TB,2023,own_35,0.0,0.38888888888888884,0.1111111111111111,0.0,0.0,0.5,10
TB,2023,own_20,0.0,0.175,0.5875,0.0625,0.0,0.175,18
TB,2023,own_10,0.0,0.08333333333333333,0.35416666666666663,0.16666666666666666,0.0,0.3958333333333333,13
TB,2024,opp_35,0.00980392156862745,0.18445378151260505,0.27273576097105506,0.1146125116713352,0.026610644257703077,0.39178338001867413,93
TB,2024,own_20,0.0,0.3333333333333333,0.3333333333333333,0.09999999999999999,0.0,0.2333333333333333,21
TB,2024,own_10,0.0,0.0,0.31666666666666665,0.13333333333333333,0.0,0.55,16
TB,2025,opp_35,0.04421768707482993,0.19047619047619047,0.3299319727891156,0.0,0.028571428571428574,0.4068027210884354,42
TEN,2022,opp_35,0.007352941176470588,0.11176470588235293,0.47149859943977596,0.055882352941176466,0.044677871148459385,0.3088235294117647,86
TEN,2022,own_20,0.0,0.07857142857142857,0.5628571428571428,0.0,0.0,0.35857142857142854,22
TEN,2022,own_10,0.0625,0.20833333333333331,0.41666666666666663,0.14583333333333331,0.0,0.16666666666666666,14
TEN,2023,opp_35,0.008928571428571428,0.17239583333333333,0.4720238095238095,0.096875,0.019345238095238096,0.2304315476190476,94
TEN,2023,own_20,0.04,0.08,0.42666666666666664,0.04,0.13333333333333333,0.27999999999999997,19
TEN,2023,own_10,0.0,0.0,0.6944444444444443,0.1111111111111111,0.0,0.19444444444444442,10
TEN,2024,opp_35,0.03454715219421101,0.13431372549019607,0.43454715219421103,0.11741363211951447,0.08062558356676004,0.19855275443510736,97
TEN,2024,own_20,0.03333333333333333,0.1111111111111111,0.38888888888888884,0.14444444444444446,0.0,0.32222222222222224,22
TEN,2024,own_10,0.06666666666666667,0.06666666666666667,0.3,0.13333333333333333,0.06666666666666667,0.36666666666666664,16
TEN,2025,opp_35,0.03869047619047619,0.25416666666666665,0.4708333333333333,0.03869047619047619,0.07738095238095238,0.12023809523809523,49
TEN,2025,own_20,0.0,0.0,0.4166666666666667,0.19444444444444442,0.0,0.38888888888888884,10
TEN,2025,own_10,0.0,0.1111111111111111,0.5277777777777778,0.25,0.0,0.1111111111111111,10
WAS,2022,opp_35,0.0,0.125,0.4403174603174603,0.14203703703703704,0.05666666666666667,0.23597883597883598,79
WAS,2022,own_20,0.0,0.19047619047619047,0.39285714285714285,0.08333333333333333,0.03571428571428571,0.29761904761904756,23
WAS,2022,own_10,0.037037037037037035,0.0,0.5481481481481482,0.10185185185185185,0.022222222222222223,0.29074074074074074,33
WAS,2023,opp_35,0.014705882352941176,0.08762838468720822,0.3834500466853408,0.1437908496732026,0.055205415499533145,0.31521942110177403,110
WAS,2023,own_20,0.0,0.1733333333333333,0.47333333333333333,0.22333333333333333,0.0,0.13,20
WAS,2024,opp_35,0.02631578947368421,0.1906015037593985,0.20121136173767754,0.08185045948203844,0.05789473684210527,0.4421261487050961,113
WAS,2024,own_10,0.0,0.05555555555555555,0.6666666666666666,0.0,0.0,0.27777777777777773,12
WAS,2025,opp_35,0.013888888888888888,0.10416666666666666,0.4420138888888889,0.12118055555555556,0.034722222222222224,0.28402777777777777,45
