team,season,week,off_epa_per_play,def_epa_per_play,plays_offensive,plays_defensive,data_source
BAL,2022,13,0.06730163842439651,-0.010728010907769203,892,884,rolling
BAL,2022,14,0.05205100029706955,-0.017306754365563393,979,952,rolling
BAL,2022,15,0.05132719874382019,-0.019060764461755753,1051,1021,rolling
BAL,2022,16,0.03242919221520424,-0.023611847311258316,1125,1098,rolling
BAL,2022,17,0.02820737287402153,-0.03171934559941292,1189,1180,rolling
BAL,2022,18,0.028822461143136024,-0.022640369832515717,1256,1263,rolling
BAL,2023,1,0.011256521567702293,-0.030290227383375168,1349,1346,previous_season
BAL,2023,2,-0.0527375154197216,-0.23312866687774658,79,93,rolling
BAL,2023,3,0.01849532499909401,-0.11588733643293381,170,165,rolling
BAL,2023,4,-0.035426005721092224,-0.09578283131122589,261,273,rolling
BAL,2023,5,-0.02882557548582554,-0.15228959918022156,335,361,rolling
BAL,2023,6,-0.04725601524114609,-0.13546673953533173,418,441,rolling
BAL,2023,7,-0.02650786004960537,-0.12452937662601471,505,515,rolling
BAL,2023,8,0.02101077511906624,-0.12498193979263306,576,602,rolling
BAL,2023,9,0.021041851490736008,-0.12147047370672226,658,694,rolling
BAL,2023,10,0.03755291923880577,-0.14250628650188446,749,762,rolling
BAL,2023,11,0.03426744043827057,-0.12031172960996628,826,858,rolling
BAL,2023,12,0.04501206800341606,-0.11030223965644836,908,942,rolling
BAL,2023,13,0.03470673784613609,-0.12174832075834274,994,1021,rolling
BAL,2023,14,0.03470673784613609,-0.12174832075834274,994,1021,rolling
BAL,2023,15,0.042800627648830414,-0.10459572076797485,1085,1123,rolling
BAL,2023,16,0.042198874056339264,-0.11318351328372955,1168,1201,rolling
BAL,2023,17,0.04556611180305481,-0.11528005450963974,1253,1288,rolling
BAL,2023,18,0.06532283872365952,-0.11433237791061401,1329,1376,rolling
BAL,2024,1,0.049588561058044434,-0.11282482743263245,1401,1455,previous_season
BAL,2024,2,0.020795859396457672,0.12418383359909058,95,70,rolling
BAL,2024,3,-0.005800769664347172,0.07432275265455246,183,149,rolling
BAL,2024,4,0.03440941497683525,0.0698150172829628,264,246,rolling
BAL,2024,5,0.07167898118495941,0.018353646621108055,336,322,rolling
BAL,2024,6,0.11132349073886871,0.056464631110429764,431,413,rolling
BAL,2024,7,0.12323402613401413,0.07032110542058945,514,491,rolling
BAL,2024,8,0.1451416164636612,0.0733727291226387,590,590,rolling
BAL,2024,9,0.1332724690437317,0.07906102389097214,678,675,rolling
BAL,2024,10,0.15293174982070923,0.05673527717590332,750,761,rolling
BAL,2024,11,0.15810494124889374,0.06915587931871414,831,857,rolling
BAL,2024,12,0.13003501296043396,0.05165872350335121,910,954,rolling
BAL,2024,13,0.13807375729084015,0.05456533282995224,988,1041,rolling
BAL,2024,14,0.12221605330705643,0.0539863221347332,1079,1116,rolling
BAL,2024,15,0.12221605330705643,0.0539863221347332,1079,1116,rolling
BAL,2024,16,0.13400520384311676,0.047540027648210526,1151,1200,rolling
BAL,2024,17,0.1361151784658432,0.0396021343767643,1228,1278,rolling
BAL,2024,18,0.14311419427394867,0.023370547220110893,1304,1348,rolling
BAL,2025,1,0.14005626738071442,0.008493656292557716,1389,1424,previous_season
BAL,2025,2,0.34029293060302734,0.2037605196237564,71,106,rolling
BAL,2025,3,0.21574656665325165,0.003658121218904853,148,198,rolling
BAL,2025,4,0.19654014706611633,0.08938281238079071,222,284,rolling
BAL,2025,5,0.1385291963815689,0.11168491840362549,293,371,rolling
BAL,2025,6,0.0705893337726593,0.14945296943187714,355,455,rolling
BAL,2025,7,0.00371313514187932,0.12053287029266357,444,519,rolling
BAL,2025,8,0.00371313514187932,0.12053287029266357,444,519,rolling
BAL,2025,9,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,10,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,11,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,12,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,13,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,14,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,15,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,16,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,17,0.037802569568157196,0.10981912165880203,523,600,rolling
BAL,2025,18,0.037802569568157196,0.10981912165880203,523,600,rolling
BUF,2022,1,0.0,0.0,0,0,no_data
BUF,2022,2,0.13751187920570374,-0.23236477375030518,69,82,rolling
BUF,2022,3,0.17164291441440582,-0.2527177035808563,154,157,rolling
BUF,2022,4,0.11909591406583786,-0.16063711047172546,259,213,rolling
BUF,2022,5,0.09522314369678497,-0.12422884255647659,337,300,rolling
BUF,2022,6,0.11349073797464371,-0.15825851261615753,408,391,rolling
BUF,2022,7,0.10873106867074966,-0.12442851811647415,494,473,rolling
BUF,2022,8,0.10873106867074966,-0.12442851811647415,494,473,rolling
BUF,2022,9,0.11030066013336182,-0.10890381038188934,565,552,rolling
BUF,2022,10,0.09776751697063446,-0.09291058033704758,640,626,rolling
BUF,2022,11,0.08208643645048141,-0.07560815662145615,736,727,rolling
BUF,2022,12,0.09300635010004044,-0.06492267549037933,816,822,rolling
BUF,2022,13,0.0927368775010109,-0.0534309446811676,908,908,rolling
BUF,2022,14,0.09600402414798737,-0.05633585527539253,996,977,rolling
BUF,2022,15,0.08242488652467728,-0.06703296303749084,1075,1068,rolling
BUF,2022,16,0.08702296018600464,-0.04891953617334366,1171,1145,rolling
BUF,2022,17,0.08553002774715424,-0.063085176050663,1248,1222,rolling
BUF,2022,18,0.08553002774715424,-0.063085176050663,1248,1222,rolling
BUF,2023,1,0.08966749906539917,-0.05867650732398033,1321,1304,previous_season
BUF,2023,2,-0.11380448937416077,-0.015499749220907688,84,71,rolling
BUF,2023,3,0.0822395607829094,-0.060688529163599014,175,124,rolling
BUF,2023,4,0.10757137835025787,-0.18955937027931213,255,191,rolling
BUF,2023,5,0.1662861406803131,-0.14671127498149872,328,273,rolling
BUF,2023,6,0.1572144776582718,-0.06679609417915344,402,377,rolling
BUF,2023,7,0.11939945816993713,-0.07303642481565475,477,467,rolling
BUF,2023,8,0.11144504696130753,-0.052148304879665375,565,542,rolling
BUF,2023,9,0.10657578706741333,-0.043105728924274445,651,629,rolling
BUF,2023,10,0.09919390827417374,-0.027608497068285942,721,713,rolling
BUF,2023,11,0.08072439581155777,-0.02793697454035282,787,811,rolling
BUF,2023,12,0.07915263622999191,-0.054149080067873,878,884,rolling
BUF,2023,13,0.07475557923316956,-0.04130447283387184,995,972,rolling
BUF,2023,14,0.07475557923316956,-0.04130447283387184,995,972,rolling
BUF,2023,15,0.0661148875951767,-0.045894086360931396,1087,1052,rolling
BUF,2023,16,0.07724764198064804,-0.04713228717446327,1168,1122,rolling
BUF,2023,17,0.07299859821796417,-0.043074507266283035,1239,1210,rolling
BUF,2023,18,0.062466878443956375,-0.05131690204143524,1325,1279,rolling
BUF,2024,1,0.06189068406820297,-0.05211325362324715,1412,1346,previous_season
BUF,2024,2,0.19135740399360657,0.14116284251213074,80,76,rolling
BUF,2024,3,0.15791071951389313,-0.06202030926942825,140,165,rolling
BUF,2024,4,0.22463242709636688,-0.09726852178573608,217,254,rolling
BUF,2024,5,0.12792019546031952,-0.029773475602269173,293,326,rolling
BUF,2024,6,0.09440309554338455,-0.029206248000264168,375,410,rolling
BUF,2024,7,0.10064887255430222,-0.012508531101047993,461,489,rolling
BUF,2024,8,0.1096467450261116,-0.03398146852850914,532,580,rolling
BUF,2024,9,0.1213795617222786,-0.04081333056092262,625,648,rolling
BUF,2024,10,0.13199062645435333,-0.013609114103019238,705,726,rolling
BUF,2024,11,0.11868046224117279,-0.02861929126083851,796,806,rolling
BUF,2024,12,0.12069977819919586,-0.023039622232317924,883,875,rolling
BUF,2024,13,0.12069977819919586,-0.023039622232317924,883,875,rolling
BUF,2024,14,0.12251219153404236,-0.03911083936691284,954,940,rolling
BUF,2024,15,0.1369033008813858,-0.011520271189510822,1034,1035,rolling
BUF,2024,16,0.1551358997821808,0.005455475300550461,1124,1134,rolling
BUF,2024,17,0.15006889402866364,0.007615730166435242,1198,1225,rolling
BUF,2024,18,0.15008464455604553,-0.004039563704282045,1283,1301,rolling
BUF,2025,1,0.13575045764446259,-0.0036071569193154573,1366,1380,previous_season
BUF,2025,2,0.2037605196237564,0.34029293060302734,106,71,rolling
BUF,2025,3,0.19261400401592255,0.09841176867485046,195,135,rolling
BUF,2025,4,0.2003363072872162,0.0875173807144165,269,210,rolling
BUF,2025,5,0.18353761732578278,0.055722203105688095,345,290,rolling
BUF,2025,6,0.15206368267536163,0.05846827104687691,427,367,rolling
BUF,2025,7,0.11789209395647049,0.057495150715112686,498,454,rolling
BUF,2025,8,0.11789209395647049,0.057495150715112686,498,454,rolling
BUF,2025,9,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,10,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,11,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,12,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,13,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,14,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,15,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,16,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,17,0.1404324173927307,0.0182516947388649,577,531,rolling
BUF,2025,18,0.1404324173927307,0.0182516947388649,577,531,rolling
CAR,2022,1,0.0,0.0,0,0,no_data
CAR,2022,2,0.02364204451441765,0.08104388415813446,73,98,rolling
CAR,2022,3,-0.03974125161767006,0.012228806503117085,148,189,rolling
CAR,2022,4,-0.04842730984091759,-0.050965022295713425,224,277,rolling
CAR,2022,5,-0.11167406290769577,-0.05580190196633339,290,366,rolling
CAR,2022,6,-0.12146588414907455,-0.01587686687707901,375,451,rolling
CAR,2022,7,-0.14352180063724518,-0.0163883026689291,435,533,rolling
CAR,2022,8,-0.10938722640275955,-0.033096034079790115,501,615,rolling
CAR,2022,9,-0.09070248156785965,-0.028685878962278366,600,705,rolling
CAR,2022,10,-0.08321382105350494,0.0007074815803207457,666,797,rolling
CAR,2022,11,-0.07296696305274963,-0.012086153961718082,751,876,rolling
CAR,2022,12,-0.09267749637365341,-0.022769292816519737,823,962,rolling
CAR,2022,13,-0.08179853856563568,-0.03391309082508087,904,1040,rolling
CAR,2022,14,-0.08179853856563568,-0.03391309082508087,904,1040,rolling
CAR,2022,15,-0.06319216638803482,-0.032241057604551315,994,1111,rolling
CAR,2022,16,-0.05643874779343605,-0.017981018871068954,1056,1194,rolling
CAR,2022,17,-0.028887875378131866,-0.007815773598849773,1144,1275,rolling
CAR,2022,18,-0.02729295752942562,-0.003940328024327755,1229,1372,rolling
CAR,2023,1,-0.035241249948740005,-0.015262740664184093,1298,1445,previous_season
CAR,2023,2,-0.21329782903194427,-0.06448813527822495,91,69,rolling
CAR,2023,3,-0.139499694108963,-0.02154780551791191,167,162,rolling
CAR,2023,4,-0.07972580194473267,0.04609283059835434,275,254,rolling
CAR,2023,5,-0.10493126511573792,0.021222548559308052,363,312,rolling
CAR,2023,6,-0.09610512852668762,0.05683550238609314,453,388,rolling
CAR,2023,7,-0.09794332832098007,0.07608212530612946,538,471,rolling
CAR,2023,8,-0.09794332832098007,0.07608212530612946,538,471,rolling
CAR,2023,9,-0.08773733675479889,0.06045136600732803,620,542,rolling
CAR,2023,10,-0.09908762574195862,0.052432406693696976,709,622,rolling
CAR,2023,11,-0.10340765118598938,0.03162515535950661,788,710,rolling
CAR,2023,12,-0.1115177646279335,0.045720215886831284,864,796,rolling
CAR,2023,13,-0.10705828666687012,0.0424957238137722,951,866,rolling
CAR,2023,14,-0.10522277653217316,0.03204931318759918,1039,945,rolling
CAR,2023,15,-0.12575222551822662,0.019707726314663887,1132,1012,rolling
CAR,2023,16,-0.1283801645040512,0.0047528487630188465,1211,1076,rolling
CAR,2023,17,-0.10784120857715607,0.022208992391824722,1294,1160,rolling
CAR,2023,18,-0.12147074937820435,0.02419454976916313,1363,1234,rolling
CAR,2024,1,-0.13063783943653107,0.015656908974051476,1428,1310,previous_season
CAR,2024,2,-0.37482163310050964,0.19670653343200684,78,81,rolling
CAR,2024,3,-0.3786654770374298,0.12625423073768616,143,161,rolling
CAR,2024,4,-0.16653180122375488,0.05928301438689232,235,241,rolling
CAR,2024,5,-0.10964719206094742,0.09549915790557861,322,324,rolling
CAR,2024,6,-0.12589503824710846,0.10465609282255173,398,413,rolling
CAR,2024,7,-0.11915820091962814,0.12068823724985123,484,495,rolling
CAR,2024,8,-0.14076437056064606,0.1351628601551056,546,579,rolling
CAR,2024,9,-0.13849754631519318,0.125370591878891,624,665,rolling
CAR,2024,10,-0.12112922966480255,0.11768709123134613,695,761,rolling
CAR,2024,11,-0.11043605953454971,0.09790883958339691,774,854,rolling
CAR,2024,12,-0.11043605953454971,0.09790883958339691,774,854,rolling
CAR,2024,13,-0.08674385398626328,0.11174143850803375,856,943,rolling
CAR,2024,14,-0.08568689972162247,0.09803900122642517,945,1047,rolling
CAR,2024,15,-0.07887117564678192,0.09400296211242676,1028,1121,rolling
CAR,2024,16,-0.07962992042303085,0.10053562372922897,1104,1209,rolling
CAR,2024,17,-0.06043156981468201,0.10186459869146347,1193,1299,rolling
CAR,2024,18,-0.06415507197380066,0.11611374467611313,1260,1390,rolling
CAR,2025,1,-0.0392305850982666,0.1213855892419815,1345,1485,previous_season
CAR,2025,2,-0.10838755965232849,0.11752988398075104,76,81,rolling
CAR,2025,3,-0.05044526234269142,0.08249049633741379,175,150,rolling
CAR,2025,4,-0.01614842377603054,-0.07795052230358124,247,230,rolling
CAR,2025,5,-0.058552712202072144,-0.0056481570936739445,334,295,rolling
CAR,2025,6,-0.022017603740096092,0.019235238432884216,423,367,rolling
CAR,2025,7,0.007232436444610357,0.04533804953098297,507,440,rolling
CAR,2025,8,-0.0019059404730796814,0.010711372829973698,596,514,rolling
CAR,2025,9,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,10,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,11,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,12,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,13,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,14,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,15,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,16,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,17,-0.026072939857840538,0.0469222255051136,673,593,rolling
CAR,2025,18,-0.026072939857840538,0.0469222255051136,673,593,rolling
CHI,2022,1,0.0,0.0,0,0,no_data
CHI,2022,2,-0.10601174086332321,-0.1956099569797516,75,83,rolling
CHI,2022,3,-0.09895533323287964,-0.02033904194831848,130,164,rolling
CHI,2022,4,-0.06798680126667023,-0.0214702095836401,213,238,rolling
CHI,2022,5,-0.04345583915710449,0.00902953464537859,290,322,rolling
CHI,2022,6,-0.023726141080260277,0.02590496838092804,353,417,rolling
CHI,2022,7,-0.038562897592782974,0.02069087326526642,435,489,rolling
CHI,2022,8,-0.018605036661028862,-0.014435553923249245,521,556,rolling
CHI,2022,9,-0.012574387714266777,0.025938328355550766,619,629,rolling
CHI,2022,10,6.2096592046145815e-06,0.04406000301241875,708,699,rolling
CHI,2022,11,0.0037431486416608095,0.04967266321182251,785,776,rolling
CHI,2022,12,0.0060704234056174755,0.04948132857680321,872,845,rolling
CHI,2022,13,-0.00034797494299709797,0.06120380759239197,944,920,rolling
CHI,2022,14,-7.944655226310715e-05,0.06618233025074005,1009,1001,rolling
CHI,2022,15,-7.944655226310715e-05,0.06618233025074005,1009,1001,rolling
CHI,2022,16,-0.009464913047850132,0.05769169330596924,1087,1086,rolling
CHI,2022,17,-0.02694636955857277,0.0580315962433815,1164,1163,rolling
CHI,2022,18,-0.03872348740696907,0.06785011291503906,1234,1250,rolling
CHI,2023,1,-0.04395436495542526,0.07391014695167542,1299,1339,previous_season
CHI,2023,2,-0.16490913927555084,0.11037229001522064,90,79,rolling
CHI,2023,3,-0.13359424471855164,0.07331643253564835,158,168,rolling
CHI,2023,4,-0.17245206236839294,0.10839329659938812,226,259,rolling
CHI,2023,5,-0.10617359727621078,0.12158612906932831,316,326,rolling
CHI,2023,6,-0.03364413231611252,0.08136670291423798,399,411,rolling
CHI,2023,7,-0.07007431983947754,0.04328408092260361,480,486,rolling
CHI,2023,8,-0.04564843326807022,0.01648891344666481,567,564,rolling
CHI,2023,9,-0.06336843222379684,0.0217438954859972,647,645,rolling
CHI,2023,10,-0.08023073524236679,0.00293447426520288,729,722,rolling
CHI,2023,11,-0.084023617208004,-0.011377536691725254,817,801,rolling
CHI,2023,12,-0.0718584731221199,-0.009013176895678043,909,877,rolling
CHI,2023,13,-0.08027095347642899,-0.030528301373124123,992,943,rolling
CHI,2023,14,-0.08027095347642899,-0.030528301373124123,992,943,rolling
CHI,2023,15,-0.07270601391792297,-0.044247306883335114,1075,1026,rolling
CHI,2023,16,-0.08736017346382141,-0.06110891327261925,1170,1115,rolling
CHI,2023,17,-0.07387590408325195,-0.05894798785448074,1257,1193,rolling
CHI,2023,18,-0.06384124606847763,-0.06594736874103546,1349,1269,rolling
CHI,2024,1,-0.060280941426754,-0.05616491660475731,1409,1337,previous_season
CHI,2024,2,-0.20120009779930115,-0.27828294038772583,75,83,rolling
CHI,2024,3,-0.1622936874628067,-0.17046292126178741,165,165,rolling
CHI,2024,4,-0.14752329885959625,-0.1563156694173813,269,237,rolling
CHI,2024,5,-0.10153242945671082,-0.10785491019487381,347,313,rolling
CHI,2024,6,-0.052638787776231766,-0.12482880800962448,436,389,rolling
CHI,2024,7,-0.003082912415266037,-0.10192514955997467,515,467,rolling
CHI,2024,8,-0.003082912415266037,-0.10192514955997467,515,467,rolling
CHI,2024,9,-0.013620044104754925,-0.08622743934392929,596,558,rolling
CHI,2024,10,-0.03550940752029419,-0.07129988074302673,687,631,rolling
CHI,2024,11,-0.06278432905673981,-0.06745276600122452,767,709,rolling
CHI,2024,12,-0.042983319610357285,-0.04331975802779198,852,765,rolling
CHI,2024,13,-0.03420218080282211,-0.02430737018585205,947,853,rolling
CHI,2024,14,-0.030508652329444885,-0.016929062083363533,1027,937,rolling
CHI,2024,15,-0.032860204577445984,0.007661368232220411,1094,1014,rolling
CHI,2024,16,-0.04284703731536865,0.010986816138029099,1179,1109,rolling
CHI,2024,17,-0.04024403914809227,0.029275842010974884,1262,1190,rolling
CHI,2024,18,-0.046361044049263,0.02238144353032112,1336,1254,rolling
CHI,2025,1,-0.05115121975541115,0.011145170778036118,1417,1332,previous_season
CHI,2025,2,-0.11061524599790573,-0.06429663300514221,90,74,rolling
CHI,2025,3,-0.11640360206365585,0.1235436201095581,176,151,rolling
CHI,2025,4,-0.023605462163686752,0.07671196758747101,248,238,rolling
CHI,2025,5,-0.03621368110179901,0.022711602970957756,334,304,rolling
CHI,2025,6,-0.03621368110179901,0.022711602970957756,334,304,rolling
CHI,2025,7,-0.011493495665490627,0.025499623268842697,413,382,rolling
CHI,2025,8,-0.01124668400734663,-0.014276837930083275,501,452,rolling
CHI,2025,9,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,10,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,11,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,12,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,13,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,14,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,15,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,16,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,17,-0.003951347898691893,0.02197549305856228,582,531,rolling
CHI,2025,18,-0.003951347898691893,0.02197549305856228,582,531,rolling
CIN,2022,1,0.0,0.0,0,0,no_data
CIN,2022,2,-0.16329537332057953,-0.1360798478126526,116,83,rolling
CIN,2022,3,-0.07843852043151855,-0.05915616452693939,205,159,rolling
CIN,2022,4,-0.05589253455400467,-0.12225311249494553,289,251,rolling
CIN,2022,5,-0.023632531985640526,-0.11056268215179443,371,331,rolling
CIN,2022,6,-0.02258959785103798,-0.08423233777284622,446,410,rolling
CIN,2022,7,0.009964225813746452,-0.04950273409485817,517,501,rolling
CIN,2022,8,0.04186344891786575,-0.04474242776632309,600,563,rolling
CIN,2022,9,0.019052626565098763,-0.027204720303416252,667,648,rolling
CIN,2022,10,0.04413110017776489,-0.026089059188961983,759,714,rolling
CIN,2022,11,0.04413110017776489,-0.026089059188961983,759,714,rolling
CIN,2022,12,0.05843584984540939,-0.020729877054691315,843,812,rolling
CIN,2022,13,0.05833881348371506,-0.019277069717645645,929,888,rolling
CIN,2022,14,0.06704163551330566,-0.005444152280688286,1014,955,rolling
CIN,2022,15,0.06486526131629944,-0.014218938536942005,1095,1041,rolling
CIN,2022,16,0.06205294653773308,-0.025540580973029137,1177,1129,rolling
CIN,2022,17,0.052900563925504684,-0.033071570098400116,1276,1201,rolling
CIN,2022,18,0.052900563925504684,-0.033071570098400116,1276,1201,rolling
CIN,2023,1,0.040710270404815674,-0.0469357930123806,1359,1294,previous_season
CIN,2023,2,-0.41084393858909607,-0.09727638959884644,77,89,rolling
CIN,2023,3,-0.19513709843158722,-0.007484059780836105,149,180,rolling
CIN,2023,4,-0.14479884505271912,-0.039219412952661514,248,251,rolling
CIN,2023,5,-0.1524546891450882,0.009567078202962875,314,329,rolling
CIN,2023,6,-0.11816569417715073,-0.04238259047269821,411,401,rolling
CIN,2023,7,-0.10476328432559967,-0.04467608779668808,481,487,rolling
CIN,2023,8,-0.10476328432559967,-0.04467608779668808,481,487,rolling
CIN,2023,9,-0.06087576970458031,-0.04224831983447075,559,559,rolling
CIN,2023,10,-0.04136999323964119,-0.034147586673498154,643,629,rolling
CIN,2023,11,-0.030784912407398224,-0.017379192635416985,725,723,rolling
CIN,2023,12,-0.028425581753253937,1.0993910564138787e-06,809,805,rolling
CIN,2023,13,-0.0346255786716938,0.002763919997960329,869,888,rolling
CIN,2023,14,-0.018304668366909027,0.009357298724353313,959,981,rolling
CIN,2023,15,-0.004936648067086935,-0.0010725789470598102,1038,1061,rolling
CIN,2023,16,0.0016137119382619858,0.005079872440546751,1124,1145,rolling
CIN,2023,17,-0.009645432233810425,0.014186790212988853,1200,1220,rolling
CIN,2023,18,-0.010519108735024929,0.018856866285204887,1290,1288,rolling
CIN,2024,1,-0.005280120763927698,0.008811699226498604,1372,1359,previous_season
CIN,2024,2,-0.03840472176671028,0.07777721434831619,61,81,rolling
CIN,2024,3,0.014836707152426243,0.03657437115907669,142,159,rolling
CIN,2024,4,0.11519065499305725,0.16132216155529022,219,234,rolling
CIN,2024,5,0.13867972791194916,0.12952633202075958,302,321,rolling
CIN,2024,6,0.15086841583251953,0.1573900282382965,393,416,rolling
CIN,2024,7,0.13193440437316895,0.10538946092128754,458,507,rolling
CIN,2024,8,0.09964671730995178,0.05797208845615387,531,605,rolling
CIN,2024,9,0.08607716858386993,0.08624128997325897,601,681,rolling
CIN,2024,10,0.08973533660173416,0.06607601046562195,693,764,rolling
CIN,2024,11,0.0992111936211586,0.07948929816484451,789,845,rolling
CIN,2024,12,0.08887659013271332,0.07593800127506256,891,932,rolling
CIN,2024,13,0.08887659013271332,0.07593800127506256,891,932,rolling
CIN,2024,14,0.08886516094207764,0.08619213104248047,974,1022,rolling
CIN,2024,15,0.09183593839406967,0.08211593329906464,1061,1099,rolling
CIN,2024,16,0.09289418160915375,0.07384154200553894,1151,1184,rolling
CIN,2024,17,0.08952707052230835,0.05599859356880188,1221,1261,rolling
CIN,2024,18,0.09181363135576248,0.05937676504254341,1327,1335,rolling
CIN,2025,1,0.08971625566482544,0.05603381618857384,1416,1411,previous_season
CIN,2025,2,-0.06649989634752274,-0.08810140937566757,68,90,rolling
CIN,2025,3,0.015297533012926579,-0.007338461931794882,151,177,rolling
CIN,2025,4,-0.16005730628967285,0.008187162689864635,226,258,rolling
CIN,2025,5,-0.15892398357391357,0.05150175094604492,294,351,rolling
CIN,2025,6,-0.1290176659822464,0.07659085094928741,374,430,rolling
CIN,2025,7,-0.08887609094381332,0.09752200543880463,455,504,rolling
CIN,2025,8,-0.03568248450756073,0.11907007545232773,550,578,rolling
CIN,2025,9,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,10,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,11,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,12,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,13,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,14,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,15,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,16,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,17,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CIN,2025,18,-0.0010939588537439704,0.1361328363418579,626,668,rolling
CLE,2022,1,0.0,0.0,0,0,no_data
CLE,2022,2,0.08104388415813446,0.02364204451441765,98,73,rolling
CLE,2022,3,0.13265849649906158,0.11333194375038147,180,164,rolling
CLE,2022,4,0.11021047830581665,0.04659559577703476,267,241,rolling
CLE,2022,5,0.08165804296731949,0.04828547313809395,356,310,rolling
CLE,2022,6,0.08976205438375473,0.08061331510543823,438,397,rolling
CLE,2022,7,0.04412436485290527,0.09053406119346619,525,489,rolling
CLE,2022,8,0.04039808362722397,0.08204025030136108,601,568,rolling
CLE,2022,9,0.046414826065301895,0.05384078249335289,686,635,rolling
CLE,2022,10,0.046414826065301895,0.05384078249335289,686,635,rolling
CLE,2022,11,0.039413999766111374,0.07830226421356201,767,717,rolling
CLE,2022,12,0.03692718967795372,0.08986234664916992,862,797,rolling
CLE,2022,13,0.03317023068666458,0.07233379036188126,957,888,rolling
CLE,2022,14,0.019625861197710037,0.03512723743915558,1038,971,rolling
CLE,2022,15,0.009580866433680058,0.03531918674707413,1124,1052,rolling
CLE,2022,16,0.0035837905015796423,0.017490006983280182,1201,1126,rolling
CLE,2022,17,-0.009007702581584454,0.010299618355929852,1283,1192,rolling
CLE,2022,18,-0.002927119843661785,0.0009790747426450253,1352,1274,rolling
CLE,2023,1,-0.005126883741468191,0.009145086631178856,1429,1359,previous_season
CLE,2023,2,-0.09727638959884644,-0.41084393858909607,89,77,rolling
CLE,2023,3,-0.16170315444469452,-0.3439599573612213,194,150,rolling
CLE,2023,4,-0.07065043598413467,-0.3034107983112335,276,218,rolling
CLE,2023,5,-0.1327674388885498,-0.2279244214296341,364,292,rolling
CLE,2023,6,-0.1327674388885498,-0.2279244214296341,364,292,rolling
CLE,2023,7,-0.13700538873672485,-0.22014807164669037,456,375,rolling
CLE,2023,8,-0.12477139383554459,-0.1965370625257492,552,470,rolling
CLE,2023,9,-0.11038969457149506,-0.16905181109905243,645,543,rolling
CLE,2023,10,-0.10452641546726227,-0.21026994287967682,734,610,rolling
CLE,2023,11,-0.08597598969936371,-0.18644379079341888,830,687,rolling
CLE,2023,12,-0.09046342223882675,-0.1843826025724411,922,761,rolling
CLE,2023,13,-0.0991734117269516,-0.16325882077217102,1010,848,rolling
CLE,2023,14,-0.09978603571653366,-0.14170171320438385,1099,935,rolling
CLE,2023,15,-0.09952344000339508,-0.14098380506038666,1198,1034,rolling
CLE,2023,16,-0.11030907183885574,-0.15042486786842346,1287,1129,rolling
CLE,2023,17,-0.0971456989645958,-0.14825406670570374,1380,1220,rolling
