game_id,season,week,away,home,ol_pass_stress_away,ol_pass_stress_home,ol_chaos_index_away,ol_chaos_index_home,stress_diff,away_ol_continuity_full,home_ol_continuity_full,away_ol_continuity_count,home_ol_continuity_count,away_center_missing,home_center_missing,away_left_tackle_missing,home_left_tackle_missing,stress_z_score
2022_11_NYJ_NE,2022,11,NYJ,NE,0.0,-5.551115123125783e-17,1,4,5.551115123125783e-17,0,0,4,1,0,0,0,0,1.332403186002306
2022_11_LA_NO,2022,11,LA,NO,0.0,0.0,3,4,0.0,0,0,0,0,0,1,0,0,0.01242765424530827
2022_11_DET_NYG,2022,11,DET,NYG,0.0,-8.326672684688674e-17,1,2,8.326672684688674e-17,0,0,4,2,0,0,0,0,1.9923909518808047
2022_11_LV_DEN,2022,11,LV,DEN,-1.3877787807814457e-17,-5.551115123125783e-17,3,2,4.163336342344337e-17,0,0,2,3,0,1,0,0,1.0024093030630565
2022_11_DAL_MIN,2022,11,DAL,MIN,0.0,0.0,0,1,0.0,1,0,5,4,0,0,0,0,0.01242765424530827
2022_11_CIN_PIT,2022,11,CIN,PIT,-5.551115123125783e-17,0.0,0,3,-5.551115123125783e-17,1,0,5,2,0,0,0,0,-1.3075478775116893
2022_11_KC_LAC,2022,11,KC,LAC,-8.326672684688674e-17,-5.551115123125783e-17,3,4,-2.7755575615628914e-17,0,0,2,1,0,0,0,0,-0.6475601116331906
2022_11_SF_ARI,2022,11,SF,ARI,-2.7755575615628914e-17,-5.551115123125783e-17,0,0,2.7755575615628914e-17,1,1,5,5,0,0,0,0,0.6724154201238071
2022_12_BUF_DET,2022,12,BUF,DET,-5.551115123125783e-17,0.0,2,3,-5.551115123125783e-17,0,0,1,1,0,0,0,0,-1.3075478775116893
2022_12_NYG_DAL,2022,12,NYG,DAL,0.0,0.0,2,5,0.0,0,0,1,1,0,0,0,0,0.01242765424530827
2022_12_NE_MIN,2022,12,NE,MIN,-2.7755575615628914e-17,-1.3877787807814457e-17,5,3,-1.3877787807814457e-17,0,0,1,3,0,0,0,0,-0.31756622869394113
2022_12_DEN_CAR,2022,12,DEN,CAR,0.0,0.0,3,0,0.0,0,1,3,5,1,0,0,0,0.01242765424530827
2022_12_TB_CLE,2022,12,TB,CLE,-5.551115123125783e-17,0.0,5,4,-5.551115123125783e-17,0,0,1,2,0,1,0,0,-1.3075478775116893
2022_12_BAL_JAX,2022,12,BAL,JAX,0.0,-5.551115123125783e-17,1,0,5.551115123125783e-17,0,1,4,5,0,0,0,0,1.332403186002306
2022_12_HOU_MIA,2022,12,HOU,MIA,0.0,0.0,0,2,0.0,1,0,5,3,0,1,0,0,0.01242765424530827
2022_12_CHI_NYJ,2022,12,CHI,NYJ,-8.326672684688674e-17,-2.7755575615628914e-17,1,3,-5.551115123125783e-17,0,0,3,1,0,0,0,0,-1.3075478775116893
2022_12_CIN_TEN,2022,12,CIN,TEN,0.0,-5.551115123125783e-17,0,5,5.551115123125783e-17,1,0,5,1,0,1,0,0,1.332403186002306
2022_12_ATL_WAS,2022,12,ATL,WAS,-2.7755575615628914e-17,-2.7755575615628914e-17,1,3,0.0,0,0,4,2,0,0,0,0,0.01242765424530827
2022_12_LAC_ARI,2022,12,LAC,ARI,0.0,-6.938893903907228e-18,4,1,6.938893903907228e-18,0,0,1,3,0,0,0,0,0.17742459571493296
2022_12_LV_SEA,2022,12,LV,SEA,0.0,0.0,3,3,0.0,0,0,2,3,0,0,0,0,0.01242765424530827
2022_12_LA_KC,2022,12,LA,KC,-5.551115123125783e-17,0.0,2,1,-5.551115123125783e-17,0,0,3,4,0,0,0,0,-1.3075478775116893
2022_12_NO_SF,2022,12,NO,SF,-5.551115123125783e-17,0.0,4,0,-5.551115123125783e-17,0,1,0,5,1,0,0,0,-1.3075478775116893
2022_12_GB_PHI,2022,12,GB,PHI,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2022_12_PIT_IND,2022,12,PIT,IND,-2.7755575615628914e-17,0.0,1,5,-2.7755575615628914e-17,0,0,4,1,0,0,0,0,-0.6475601116331906
2022_13_BUF_NE,2022,13,BUF,NE,0.0,-1.3877787807814457e-17,3,2,1.3877787807814457e-17,0,0,2,2,0,0,0,0,0.3424215371845577
2022_13_PIT_ATL,2022,13,PIT,ATL,-2.7755575615628914e-17,0.0,3,0,-2.7755575615628914e-17,0,1,3,5,0,0,0,0,-0.6475601116331906
2022_13_DEN_BAL,2022,13,DEN,BAL,0.0,0.0,3,0,0.0,0,1,3,5,1,0,0,0,0.01242765424530827
2022_13_GB_CHI,2022,13,GB,CHI,0.0,-6.938893903907228e-17,1,1,6.938893903907228e-17,0,0,4,4,0,0,0,0,1.6623970689415553
2022_13_JAX_DET,2022,13,JAX,DET,0.0,-2.7755575615628914e-17,0,2,2.7755575615628914e-17,1,0,5,2,0,0,0,0,0.6724154201238071
2022_13_CLE_HOU,2022,13,CLE,HOU,0.0,-1.3877787807814457e-17,5,3,1.3877787807814457e-17,0,0,1,3,1,0,0,0,0.3424215371845577
2022_13_NYJ_MIN,2022,13,NYJ,MIN,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,3,0,0,0,0,-1.3075478775116893
2022_13_WAS_NYG,2022,13,WAS,NYG,0.0,-2.7755575615628914e-17,2,3,2.7755575615628914e-17,0,0,2,2,0,0,0,0,0.6724154201238071
2022_13_TEN_PHI,2022,13,TEN,PHI,0.0,-4.163336342344337e-17,5,0,4.163336342344337e-17,0,1,0,5,0,0,0,0,1.0024093030630565
2022_13_SEA_LA,2022,13,SEA,LA,0.0,0.0,0,3,0.0,1,0,5,2,0,0,0,0,0.01242765424530827
2022_13_MIA_SF,2022,13,MIA,SF,-2.7755575615628914e-17,0.0,2,1,-2.7755575615628914e-17,0,0,3,3,1,0,0,0,-0.6475601116331906
2022_13_KC_CIN,2022,13,KC,CIN,0.0,-1.3877787807814457e-17,4,0,1.3877787807814457e-17,0,1,2,5,0,0,0,0,0.3424215371845577
2022_13_LAC_LV,2022,13,LAC,LV,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,3,0,0,0,0,-1.3075478775116893
2022_13_IND_DAL,2022,13,IND,DAL,-8.326672684688674e-17,-6.938893903907228e-18,3,3,-7.632783294297951e-17,0,0,2,3,0,0,0,0,-1.8025387019205634
2022_13_NO_TB,2022,13,NO,TB,-2.7755575615628914e-17,0.0,3,2,-2.7755575615628914e-17,0,0,2,3,1,0,0,0,-0.6475601116331906
2022_14_LV_LA,2022,14,LV,LA,0.0,-8.326672684688674e-17,3,0,8.326672684688674e-17,0,1,2,5,0,0,0,0,1.9923909518808047
2022_14_NYJ_BUF,2022,14,NYJ,BUF,-2.7755575615628914e-17,-5.551115123125783e-17,0,2,2.7755575615628914e-17,1,0,5,1,0,0,0,0,0.6724154201238071
2022_14_CLE_CIN,2022,14,CLE,CIN,-2.7755575615628914e-17,-2.7755575615628914e-17,5,0,0.0,0,1,1,5,1,0,0,0,0.01242765424530827
2022_14_HOU_DAL,2022,14,HOU,DAL,-5.551115123125783e-17,-5.551115123125783e-17,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2022_14_MIN_DET,2022,14,MIN,DET,0.0,-6.938893903907228e-17,3,4,6.938893903907228e-17,0,0,2,1,1,0,0,0,1.6623970689415553
2022_14_PHI_NYG,2022,14,PHI,NYG,-8.326672684688674e-17,0.0,3,1,-8.326672684688674e-17,0,0,3,4,0,0,0,0,-1.9675356433901883
2022_14_BAL_PIT,2022,14,BAL,PIT,-8.326672684688674e-17,0.0,1,3,-8.326672684688674e-17,0,0,3,3,0,0,0,0,-1.9675356433901883
2022_14_JAX_TEN,2022,14,JAX,TEN,-6.938893903907228e-18,0.0,0,0,-6.938893903907228e-18,1,1,5,5,0,0,0,0,-0.15256928722431645
2022_14_KC_DEN,2022,14,KC,DEN,0.0,0.0,3,1,0.0,0,0,2,4,0,1,0,0,0.01242765424530827
2022_14_CAR_SEA,2022,14,CAR,SEA,-8.326672684688674e-17,-2.7755575615628914e-17,0,1,-5.551115123125783e-17,1,0,5,4,0,0,0,0,-1.3075478775116893
2022_14_TB_SF,2022,14,TB,SF,0.0,-5.551115123125783e-17,0,1,5.551115123125783e-17,1,0,5,3,0,0,0,0,1.332403186002306
2022_14_MIA_LAC,2022,14,MIA,LAC,-2.7755575615628914e-17,0.0,1,3,-2.7755575615628914e-17,0,0,4,2,1,0,0,0,-0.6475601116331906
2022_14_NE_ARI,2022,14,NE,ARI,-8.326672684688674e-17,0.0,3,2,-8.326672684688674e-17,0,0,3,3,0,0,0,0,-1.9675356433901883
2022_15_SF_SEA,2022,15,SF,SEA,-2.7755575615628914e-17,-2.7755575615628914e-17,3,1,0.0,0,0,3,4,0,0,0,0,0.01242765424530827
2022_15_IND_MIN,2022,15,IND,MIN,0.0,0.0,1,1,0.0,0,0,4,4,0,1,0,0,0.01242765424530827
2022_15_BAL_CLE,2022,15,BAL,CLE,-2.7755575615628914e-17,-2.7755575615628914e-17,1,4,0.0,0,0,4,2,0,1,0,0,0.01242765424530827
2022_15_MIA_BUF,2022,15,MIA,BUF,-5.551115123125783e-17,-5.551115123125783e-17,3,5,0.0,0,0,3,0,1,1,0,0,0.01242765424530827
2022_15_PIT_CAR,2022,15,PIT,CAR,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,3,0,0,0,0,-1.3075478775116893
2022_15_PHI_CHI,2022,15,PHI,CHI,-4.163336342344337e-17,-5.551115123125783e-17,0,2,1.3877787807814457e-17,1,0,5,3,0,0,0,0,0.3424215371845577
2022_15_KC_HOU,2022,15,KC,HOU,-5.551115123125783e-17,-8.326672684688674e-17,0,1,2.7755575615628914e-17,1,0,5,4,0,0,0,0,0.6724154201238071
2022_15_DAL_JAX,2022,15,DAL,JAX,0.0,-2.7755575615628914e-17,1,0,2.7755575615628914e-17,0,1,4,5,0,0,0,0,0.6724154201238071
2022_15_ATL_NO,2022,15,ATL,NO,-2.7755575615628914e-17,-5.551115123125783e-17,1,3,2.7755575615628914e-17,0,0,4,2,0,0,0,0,0.6724154201238071
2022_15_DET_NYJ,2022,15,DET,NYJ,-5.551115123125783e-17,-5.551115123125783e-17,2,0,0.0,0,1,2,5,0,0,0,0,0.01242765424530827
2022_15_ARI_DEN,2022,15,ARI,DEN,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,4,0,0,0,0,0,1.332403186002306
2022_15_NE_LV,2022,15,NE,LV,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,1,0,0,0,0,-1.3075478775116893
2022_15_TEN_LAC,2022,15,TEN,LAC,0.0,-2.7755575615628914e-17,0,1,2.7755575615628914e-17,1,0,5,4,0,0,0,0,0.6724154201238071
2022_15_CIN_TB,2022,15,CIN,TB,-2.7755575615628914e-17,-5.551115123125783e-17,0,0,2.7755575615628914e-17,1,1,5,5,0,0,0,0,0.6724154201238071
2022_15_NYG_WAS,2022,15,NYG,WAS,-8.326672684688674e-17,0.0,3,3,-8.326672684688674e-17,0,0,1,2,0,1,0,0,-1.9675356433901883
2022_15_LA_GB,2022,15,LA,GB,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.01242765424530827
2022_16_JAX_NYJ,2022,16,JAX,NYJ,0.0,-2.7755575615628914e-17,2,0,2.7755575615628914e-17,0,1,3,5,0,0,0,0,0.6724154201238071
2022_16_ATL_BAL,2022,16,ATL,BAL,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2022_16_DET_CAR,2022,16,DET,CAR,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2022_16_BUF_CHI,2022,16,BUF,CHI,0.0,-2.7755575615628914e-17,1,4,2.7755575615628914e-17,0,0,4,1,0,0,0,0,0.6724154201238071
2022_16_NO_CLE,2022,16,NO,CLE,0.0,0.0,3,1,0.0,0,0,1,4,0,0,0,0,0.01242765424530827
2022_16_SEA_KC,2022,16,SEA,KC,-5.551115123125783e-17,-1.3877787807814457e-17,1,0,-4.163336342344337e-17,0,1,4,5,0,0,0,0,-0.97755399457244
2022_16_NYG_MIN,2022,16,NYG,MIN,-8.326672684688674e-17,-5.551115123125783e-17,3,3,-2.7755575615628914e-17,0,0,3,3,0,1,0,0,-0.6475601116331906
2022_16_CIN_NE,2022,16,CIN,NE,-1.3877787807814457e-17,0.0,1,5,-1.3877787807814457e-17,0,0,4,1,0,0,0,0,-0.31756622869394113
2022_16_HOU_TEN,2022,16,HOU,TEN,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,3,0,0,0,0,0,-1.3075478775116893
2022_16_WAS_SF,2022,16,WAS,SF,-8.326672684688674e-17,0.0,6,3,-8.326672684688674e-17,0,0,0,3,1,0,0,0,-1.9675356433901883
2022_16_PHI_DAL,2022,16,PHI,DAL,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,3,5,0,0,0,0,1.332403186002306
2022_16_LV_PIT,2022,16,LV,PIT,-5.551115123125783e-17,0.0,3,3,-5.551115123125783e-17,0,0,1,3,0,0,0,0,-1.3075478775116893
2022_16_GB_MIA,2022,16,GB,MIA,-5.551115123125783e-17,-5.551115123125783e-17,2,0,0.0,0,1,3,5,0,1,0,0,0.01242765424530827
2022_16_DEN_LA,2022,16,DEN,LA,-5.551115123125783e-17,-3.469446951953614e-17,3,3,-2.0816681711721685e-17,0,0,2,3,1,0,0,0,-0.48256317016356587
2022_16_TB_ARI,2022,16,TB,ARI,0.0,-5.551115123125783e-17,1,3,5.551115123125783e-17,0,0,3,3,0,0,0,0,1.332403186002306
2022_16_LAC_IND,2022,16,LAC,IND,0.0,-5.551115123125783e-17,0,0,5.551115123125783e-17,1,1,5,5,0,0,0,0,1.332403186002306
2022_17_DAL_TEN,2022,17,DAL,TEN,-8.326672684688674e-17,0.0,3,3,-8.326672684688674e-17,0,0,3,3,0,0,0,0,-1.9675356433901883
2022_17_ARI_ATL,2022,17,ARI,ATL,0.0,-2.7755575615628914e-17,0,3,2.7755575615628914e-17,1,0,5,1,0,0,0,0,0.6724154201238071
2022_17_CHI_DET,2022,17,CHI,DET,-5.551115123125783e-17,0.0,3,0,-5.551115123125783e-17,0,1,1,5,0,0,0,0,-1.3075478775116893
2022_17_JAX_HOU,2022,17,JAX,HOU,-8.326672684688674e-17,-5.551115123125783e-17,0,2,-2.7755575615628914e-17,1,0,5,3,0,0,0,0,-0.6475601116331906
2022_17_DEN_KC,2022,17,DEN,KC,0.0,-2.7755575615628914e-17,3,0,2.7755575615628914e-17,0,1,3,5,1,0,0,0,0.6724154201238071
2022_17_MIA_NE,2022,17,MIA,NE,0.0,-2.7755575615628914e-17,2,5,2.7755575615628914e-17,0,0,2,1,1,0,0,0,0.6724154201238071
2022_17_IND_NYG,2022,17,IND,NYG,0.0,-1.3877787807814457e-17,0,3,1.3877787807814457e-17,1,0,5,3,0,0,0,0,0.3424215371845577
2022_17_NO_PHI,2022,17,NO,PHI,-5.551115123125783e-17,0.0,3,1,-5.551115123125783e-17,0,0,2,4,0,0,0,0,-1.3075478775116893
2022_17_CAR_TB,2022,17,CAR,TB,-8.326672684688674e-17,0.0,0,1,-8.326672684688674e-17,1,0,5,4,0,0,0,0,-1.9675356433901883
2022_17_CLE_WAS,2022,17,CLE,WAS,-5.551115123125783e-17,-2.7755575615628914e-17,0,1,-2.7755575615628914e-17,1,0,5,4,0,1,0,0,-0.6475601116331906
2022_17_SF_LV,2022,17,SF,LV,-4.163336342344337e-17,-2.7755575615628914e-17,3,0,-1.3877787807814457e-17,0,1,3,5,0,0,0,0,-0.31756622869394113
2022_17_NYJ_SEA,2022,17,NYJ,SEA,0.0,0.0,3,3,0.0,0,0,2,3,0,0,0,0,0.01242765424530827
2022_17_MIN_GB,2022,17,MIN,GB,0.0,-2.7755575615628914e-17,1,2,2.7755575615628914e-17,0,0,4,3,1,0,0,0,0.6724154201238071
2022_17_LA_LAC,2022,17,LA,LAC,0.0,-6.938893903907228e-17,3,0,6.938893903907228e-17,0,1,2,5,0,0,0,0,1.6623970689415553
2022_17_PIT_BAL,2022,17,PIT,BAL,0.0,-5.551115123125783e-17,0,0,5.551115123125783e-17,1,1,5,5,0,0,0,0,1.332403186002306
2022_18_KC_LV,2022,18,KC,LV,0.0,-5.551115123125783e-17,4,0,5.551115123125783e-17,0,1,2,5,0,0,0,0,1.332403186002306
2022_18_TEN_JAX,2022,18,TEN,JAX,-5.551115123125783e-17,-8.326672684688674e-17,4,0,2.7755575615628914e-17,0,1,1,5,0,0,0,0,0.6724154201238071
2022_18_TB_ATL,2022,18,TB,ATL,-8.326672684688674e-17,0.0,1,3,-8.326672684688674e-17,0,0,2,1,0,0,0,0,-1.9675356433901883
2022_18_NE_BUF,2022,18,NE,BUF,-4.163336342344337e-17,-5.551115123125783e-17,0,2,1.3877787807814457e-17,1,0,5,3,0,0,0,0,0.3424215371845577
2022_18_MIN_CHI,2022,18,MIN,CHI,-6.938893903907228e-18,-2.7755575615628914e-17,1,3,2.0816681711721685e-17,0,0,3,2,1,0,0,0,0.5074184786541824
2022_18_BAL_CIN,2022,18,BAL,CIN,-5.551115123125783e-17,-8.326672684688674e-17,4,4,2.7755575615628914e-17,0,0,1,2,0,0,0,0,0.6724154201238071
2022_18_HOU_IND,2022,18,HOU,IND,-2.7755575615628914e-17,-5.551115123125783e-17,0,0,2.7755575615628914e-17,1,1,5,5,0,0,0,0,0.6724154201238071
2022_18_NYJ_MIA,2022,18,NYJ,MIA,0.0,-5.551115123125783e-17,2,3,5.551115123125783e-17,0,0,1,3,0,1,0,0,1.332403186002306
2022_18_CAR_NO,2022,18,CAR,NO,-5.551115123125783e-17,-2.7755575615628914e-17,3,3,-2.7755575615628914e-17,0,0,1,2,0,0,0,0,-0.6475601116331906
2022_18_CLE_PIT,2022,18,CLE,PIT,-5.551115123125783e-17,-8.326672684688674e-17,2,3,2.7755575615628914e-17,0,0,3,3,0,0,0,0,0.6724154201238071
2022_18_LAC_DEN,2022,18,LAC,DEN,-4.163336342344337e-17,0.0,0,5,-4.163336342344337e-17,1,0,5,0,0,1,0,0,-0.97755399457244
2022_18_NYG_PHI,2022,18,NYG,PHI,-2.7755575615628914e-17,-2.7755575615628914e-17,2,0,0.0,0,1,1,5,0,0,0,0,0.01242765424530827
2022_18_LA_SEA,2022,18,LA,SEA,0.0,-2.7755575615628914e-17,4,2,2.7755575615628914e-17,0,0,2,3,0,0,0,0,0.6724154201238071
2022_18_ARI_SF,2022,18,ARI,SF,0.0,-5.551115123125783e-17,4,1,5.551115123125783e-17,0,0,2,3,0,0,0,0,1.332403186002306
2022_18_DAL_WAS,2022,18,DAL,WAS,-5.551115123125783e-17,-8.326672684688674e-17,3,5,2.7755575615628914e-17,0,0,2,0,1,1,0,0,0.6724154201238071
2022_18_DET_GB,2022,18,DET,GB,-4.163336342344337e-17,0.0,1,0,-4.163336342344337e-17,0,1,4,5,0,0,0,0,-0.97755399457244
2023_01_DET_KC,2023,1,DET,KC,0.0,-5.551115123125783e-17,1,1,5.551115123125783e-17,0,0,0,0,0,0,0,0,1.332403186002306
2023_01_CAR_ATL,2023,1,CAR,ATL,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.01242765424530827
2023_01_HOU_BAL,2023,1,HOU,BAL,0.0,0.0,1,1,0.0,0,0,0,0,1,0,0,0,0.01242765424530827
2023_01_CIN_CLE,2023,1,CIN,CLE,0.0,-5.551115123125783e-17,1,1,5.551115123125783e-17,0,0,0,0,0,0,0,0,1.332403186002306
2023_01_JAX_IND,2023,1,JAX,IND,-5.551115123125783e-17,-2.7755575615628914e-17,1,1,-2.7755575615628914e-17,0,0,0,0,0,0,0,0,-0.6475601116331906
2023_01_TB_MIN,2023,1,TB,MIN,-2.7755575615628914e-17,-5.551115123125783e-17,1,1,2.7755575615628914e-17,0,0,0,0,0,0,0,0,0.6724154201238071
2023_01_TEN_NO,2023,1,TEN,NO,0.0,-5.551115123125783e-17,1,1,5.551115123125783e-17,0,0,0,0,0,0,0,0,1.332403186002306
2023_01_SF_PIT,2023,1,SF,PIT,-5.551115123125783e-17,0.0,1,1,-5.551115123125783e-17,0,0,0,0,0,0,0,0,-1.3075478775116893
2023_01_ARI_WAS,2023,1,ARI,WAS,-2.7755575615628914e-17,-5.551115123125783e-17,1,1,2.7755575615628914e-17,0,0,0,0,0,0,0,0,0.6724154201238071
2023_01_GB_CHI,2023,1,GB,CHI,-2.7755575615628914e-17,-2.7755575615628914e-17,1,1,0.0,0,0,0,0,0,0,0,0,0.01242765424530827
2023_01_LV_DEN,2023,1,LV,DEN,0.0,-2.7755575615628914e-17,1,1,2.7755575615628914e-17,0,0,0,0,0,0,0,0,0.6724154201238071
2023_01_MIA_LAC,2023,1,MIA,LAC,0.0,0.0,1,1,0.0,0,0,0,0,0,0,0,0,0.01242765424530827
2023_01_PHI_NE,2023,1,PHI,NE,-5.551115123125783e-17,-5.551115123125783e-17,1,1,0.0,0,0,0,0,0,0,0,0,0.01242765424530827
2023_01_LA_SEA,2023,1,LA,SEA,-4.85722573273506e-17,-2.7755575615628914e-17,1,1,-2.0816681711721685e-17,0,0,0,0,0,0,0,0,-0.48256317016356587
2023_01_DAL_NYG,2023,1,DAL,NYG,-4.163336342344337e-17,0.0,1,1,-4.163336342344337e-17,0,0,0,0,0,0,0,0,-0.97755399457244
2023_01_BUF_NYJ,2023,1,BUF,NYJ,0.0,-5.551115123125783e-17,1,1,5.551115123125783e-17,0,0,0,0,0,0,0,0,1.332403186002306
2023_02_MIN_PHI,2023,2,MIN,PHI,-5.551115123125783e-17,0.0,1,3,-5.551115123125783e-17,0,0,4,3,0,0,0,0,-1.3075478775116893
2023_02_GB_ATL,2023,2,GB,ATL,-2.7755575615628914e-17,-5.551115123125783e-17,2,3,2.7755575615628914e-17,0,0,2,3,0,0,0,0,0.6724154201238071
2023_02_LV_BUF,2023,2,LV,BUF,-2.7755575615628914e-17,-2.7755575615628914e-17,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2023_02_BAL_CIN,2023,2,BAL,CIN,-2.42861286636753e-17,-2.7755575615628914e-17,1,0,3.469446951953614e-18,0,1,3,5,0,0,0,0,0.09492612498012062
2023_02_SEA_DET,2023,2,SEA,DET,-6.245004513516506e-17,-2.7755575615628914e-17,1,3,-3.469446951953614e-17,0,0,3,2,0,0,0,0,-0.8125570531028152
2023_02_IND_HOU,2023,2,IND,HOU,-7.632783294297951e-17,0.0,0,2,-7.632783294297951e-17,1,0,5,3,0,0,0,0,-1.8025387019205634
2023_02_KC_JAX,2023,2,KC,JAX,-6.938893903907228e-17,-2.7755575615628914e-17,0,3,-4.163336342344337e-17,1,0,5,3,0,0,0,0,-0.97755399457244
2023_02_CHI_TB,2023,2,CHI,TB,-5.551115123125783e-17,-4.163336342344337e-17,3,3,-1.3877787807814457e-17,0,0,2,3,0,0,0,0,-0.31756622869394113
2023_02_LAC_TEN,2023,2,LAC,TEN,0.0,0.0,0,3,0.0,1,0,5,2,0,0,0,0,0.01242765424530827
2023_02_NYG_ARI,2023,2,NYG,ARI,-8.326672684688674e-17,-2.7755575615628914e-17,2,0,-5.551115123125783e-17,0,1,2,5,0,0,0,0,-1.3075478775116893
2023_02_SF_LA,2023,2,SF,LA,-5.551115123125783e-17,-2.7755575615628914e-17,0,2,-2.7755575615628914e-17,1,0,5,3,0,0,0,0,-0.6475601116331906
2023_02_NYJ_DAL,2023,2,NYJ,DAL,-5.551115123125783e-17,-4.163336342344337e-17,0,4,-1.3877787807814457e-17,1,0,5,2,0,0,0,0,-0.31756622869394113
2023_02_WAS_DEN,2023,2,WAS,DEN,-2.7755575615628914e-17,-5.551115123125783e-17,3,5,2.7755575615628914e-17,0,0,3,1,0,0,0,0,0.6724154201238071
2023_02_MIA_NE,2023,2,MIA,NE,-1.3877787807814457e-17,0.0,5,1,-1.3877787807814457e-17,0,0,1,2,0,0,0,0,-0.31756622869394113
2023_02_NO_CAR,2023,2,NO,CAR,-5.551115123125783e-17,0.0,3,1,-5.551115123125783e-17,0,0,3,4,0,0,0,0,-1.3075478775116893
2023_02_CLE_PIT,2023,2,CLE,PIT,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.01242765424530827
2023_03_NYG_SF,2023,3,NYG,SF,0.0,-2.7755575615628914e-17,2,0,2.7755575615628914e-17,0,1,3,5,0,0,0,0,0.6724154201238071
2023_03_IND_BAL,2023,3,IND,BAL,-5.551115123125783e-17,0.0,5,0,-5.551115123125783e-17,0,1,0,5,0,0,0,0,-1.3075478775116893
2023_03_TEN_CLE,2023,3,TEN,CLE,0.0,0.0,3,0,0.0,0,1,3,5,0,0,0,0,0.01242765424530827
2023_03_ATL_DET,2023,3,ATL,DET,0.0,-5.551115123125783e-17,3,1,5.551115123125783e-17,0,0,3,3,0,0,0,0,1.332403186002306
2023_03_NO_GB,2023,3,NO,GB,0.0,-6.938893903907228e-17,3,3,6.938893903907228e-17,0,0,2,3,0,0,0,0,1.6623970689415553
2023_03_HOU_JAX,2023,3,HOU,JAX,-2.7755575615628914e-17,-6.938893903907228e-17,0,0,4.163336342344337e-17,1,1,5,5,0,0,0,0,1.0024093030630565
2023_03_DEN_MIA,2023,3,DEN,MIA,0.0,-5.551115123125783e-17,5,1,5.551115123125783e-17,0,0,1,4,0,0,0,0,1.332403186002306
2023_03_LAC_MIN,2023,3,LAC,MIN,-1.3877787807814457e-17,0.0,3,2,-1.3877787807814457e-17,0,0,3,3,0,0,0,0,-0.31756622869394113
2023_03_NE_NYJ,2023,3,NE,NYJ,-5.551115123125783e-17,-2.7755575615628914e-17,3,3,-2.7755575615628914e-17,0,0,2,2,0,0,0,0,-0.6475601116331906
2023_03_BUF_WAS,2023,3,BUF,WAS,-1.0408340855860843e-17,0.0,0,3,-1.0408340855860843e-17,1,0,5,3,0,0,0,0,-0.2350677579591288
2023_03_CAR_SEA,2023,3,CAR,SEA,-5.551115123125783e-17,-2.7755575615628914e-17,1,1,-2.7755575615628914e-17,0,0,4,4,0,0,0,0,-0.6475601116331906
2023_03_DAL_ARI,2023,3,DAL,ARI,0.0,0.0,3,3,0.0,0,0,0,3,0,0,0,0,0.01242765424530827
2023_03_CHI_KC,2023,3,CHI,KC,0.0,-5.551115123125783e-17,3,0,5.551115123125783e-17,0,1,2,5,0,0,0,0,1.332403186002306
2023_03_PIT_LV,2023,3,PIT,LV,0.0,0.0,0,0,0.0,1,1,5,5,0,0,0,0,0.01242765424530827
2023_03_PHI_TB,2023,3,PHI,TB,-4.163336342344337e-17,-2.7755575615628914e-17,0,0,-1.3877787807814457e-17,1,1,5,5,0,0,0,0,-0.31756622869394113
2023_03_LA_CIN,2023,3,LA,CIN,-5.551115123125783e-17,0.0,2,0,-5.551115123125783e-17,0,1,2,5,0,0,0,0,-1.3075478775116893
2023_04_DET_GB,2023,4,DET,GB,0.0,0.0,1,3,0.0,0,0,4,3,0,0,0,0,0.01242765424530827
2023_04_ATL_JAX,2023,4,ATL,JAX,0.0,-8.326672684688674e-17,3,1,8.326672684688674e-17,0,0,3,4,0,0,0,0,1.9923909518808047
2023_04_MIA_BUF,2023,4,MIA,BUF,0.0,-5.551115123125783e-17,1,0,5.551115123125783e-17,0,1,3,5,1,0,0,0,1.332403186002306
2023_04_MIN_CAR,2023,4,MIN,CAR,0.0,0.0,0,3,0.0,1,0,5,3,0,0,0,0,0.01242765424530827
2023_04_DEN_CHI,2023,4,DEN,CHI,-5.551115123125783e-17,0.0,5,2,-5.551115123125783e-17,0,0,1,3,0,0,0,0,-1.3075478775116893
2023_04_BAL_CLE,2023,4,BAL,CLE,0.0,0.0,4,1,0.0,0,0,0,4,0,0,0,0,0.01242765424530827
