game_id,season,week,away_team,home_team,spread_line,total_line,spread_mean,total_mean,spread_sd,total_sd,spread_raw,spread_raw_sd,total_raw,total_raw_sd,p_home_cover,p_away_cover,p_over,p_under,p_home_cover_centered,p_over_centered,calibration_method,spread_bet,spread_edge,spread_conviction,total_bet,total_edge,total_conviction,actual_home_score,actual_away_score,actual_spread,actual_total,spread_result,total_result
2022_15_PIT_CAR,2022,15,PIT,CAR,2.5,36.5,1.8279999999999939,37.172000000000004,17.98310807396764,16.703480355901885,-5.73,9.40835267196123,16.07,8.680155528560533,0.2697797192560031,0.7302202807439969,0.45989712534538907,0.5401028746546109,0.42,0.51,linear,AWAY,0.2062202807439969,HIGH,UNDER,0.01610287465461091,LOW,16.0,24.0,-8.0,40.0,1.0,0.0
2022_15_PHI_CHI,2022,15,PHI,CHI,-8.5,48.0,-8.517088165680471,48.01708816568048,14.904711729146314,10.391441060742348,-10.49,13.157883568416313,42.25,9.175374651751284,0.5756495014912623,0.42435049850873774,0.6104972388212895,0.3895027611787105,0.45,0.41,linear,HOME,0.05164950149126224,MEDIUM,OVER,0.08649723882128946,HIGH,20.0,25.0,-5.0,45.0,1.0,0.0
2022_15_KC_HOU,2022,15,KC,HOU,-14.5,48.5,-14.500000000000002,48.5,14.01504611654714,11.112540442221473,-26.46,11.633933126849234,40.26,9.224554189769822,0.47913779637432363,0.5208622036256764,0.5405164889772045,0.4594835110227955,0.49,0.57,linear,,0.0,,OVER,0.01651648897720448,LOW,24.0,30.0,-6.0,54.0,,1.0
2022_15_DAL_JAX,2022,15,DAL,JAX,-4.0,48.5,-3.846796962879642,48.65320303712035,15.715935109471863,15.950146878357474,8.3,11.859595271340417,35.56,11.726312293300055,0.7694075011933277,0.23059249880667232,0.4408434534129798,0.5591565465870202,0.47,0.46,linear,HOME,0.24540750119332766,HIGH,UNDER,0.035156546587020165,MEDIUM,40.0,34.0,6.0,74.0,1.0,0.0
2022_15_ATL_NO,2022,15,ATL,NO,5.0,43.5,4.94345868214961,43.55654131785039,12.756649493809746,13.143013397638383,-5.37,10.965085498982669,37.03,11.246737304658627,0.2309772796441556,0.7690227203558444,0.642081539651806,0.35791846034819397,0.45,0.47,linear,AWAY,0.24502272035584438,HIGH,OVER,0.11808153965180601,HIGH,21.0,18.0,3.0,39.0,1.0,0.0
2022_15_DET_NYJ,2022,15,DET,NYJ,2.0,44.0,1.6061424782114346,44.39385752178856,16.280011474820007,15.396364184554185,-14.55,10.24634081026002,26.39,9.50041578037509,0.15720235928113857,0.8427976407188614,0.39697719909367846,0.6030228009063215,0.6,0.57,linear,AWAY,0.25,HIGH,UNDER,0.07902280090632152,HIGH,17.0,20.0,-3.0,37.0,1.0,1.0
2022_15_ARI_DEN,2022,15,ARI,DEN,1.5,37.5,1.0895774647887342,37.91042253521127,18.702556118755073,17.112547051441734,-2.73,9.80189267437672,19.17,8.966666047087958,0.37749547098411473,0.6225045290158853,0.4953760804030969,0.5046239195969031,0.45,0.56,linear,AWAY,0.09850452901588524,HIGH,,0.0,,24.0,15.0,9.0,39.0,0.0,
2022_15_NE_LV,2022,15,NE,LV,1.0,45.0,0.999999999999999,45.00000000000001,13.110845851900793,11.94054245188467,11.15,10.631439225241332,36.49,9.68245320153937,0.6931470213008473,0.30685297869915273,0.5933129583499248,0.4066870416500752,0.48,0.5,linear,HOME,0.16914702130084724,HIGH,OVER,0.06931295834992479,HIGH,30.0,24.0,6.0,54.0,1.0,1.0
2022_15_TEN_LAC,2022,15,TEN,LAC,3.0,46.5,2.7414999999999976,46.75850000000001,20.42339474108063,19.52964036407225,-1.4,10.345047124107264,22.7,9.928242543370907,0.35670973238141057,0.6432902676185894,0.23762807615909431,0.7623719238409057,0.53,0.43,linear,AWAY,0.11929026761858941,HIGH,UNDER,0.23837192384090566,HIGH,17.0,14.0,3.0,31.0,0.5,1.0
2022_15_CIN_TB,2022,15,CIN,TB,-3.5,47.0,-3.595565117613299,47.0955651176133,16.832662374098533,16.50926431752157,-9.14,12.64991699577511,34.86,12.310174653513249,0.44595590848169453,0.5540440915183055,0.47910864900048666,0.5208913509995133,0.5,0.52,linear,AWAY,0.03004409151830545,MEDIUM,,0.0,,23.0,34.0,-11.0,57.0,1.0,
2022_15_NYG_WAS,2022,15,NYG,WAS,4.5,40.5,4.134698213423471,40.86530178657653,19.201248484661573,16.05997999774268,-1.85,10.032322761952985,20.71,8.42175159928147,0.28984252560606416,0.7101574743939358,0.39583288614124745,0.6041671138587525,0.52,0.51,linear,AWAY,0.18615747439393582,HIGH,UNDER,0.08016711385875253,HIGH,12.0,20.0,-8.0,32.0,1.0,1.0
2022_15_LA_GB,2022,15,LA,GB,8.0,39.5,8.073399999999998,39.5734,16.49700210462495,17.258643933982764,8.42,8.312857511108922,19.0,8.676404785393544,0.35048731948363043,0.6495126805163696,0.39987274522822613,0.6001272547717739,0.38,0.56,linear,AWAY,0.12551268051636955,HIGH,UNDER,0.07612725477177384,HIGH,24.0,12.0,12.0,36.0,0.0,1.0
2022_16_JAX_NYJ,2022,16,JAX,NYJ,2.5,36.5,1.7992954545454487,37.20070454545455,15.876363340446447,16.67416470222858,-8.14,10.101504838389179,22.0,10.585839598255776,0.239593305148474,0.760406694851526,0.5937872457948609,0.40621275420513914,0.56,0.45,linear,AWAY,0.236406694851526,HIGH,OVER,0.06978724579486084,HIGH,3.0,19.0,-16.0,22.0,1.0,0.0
2022_16_ATL_BAL,2022,16,ATL,BAL,6.5,35.0,6.2648648648648635,35.23513513513514,14.54185440663046,11.754741905634463,1.52,12.519169301515175,29.6,10.188228501560022,0.3263997485711718,0.6736002514288282,0.7938150746319994,0.2061849253680006,0.46,0.51,linear,AWAY,0.14960025142882816,HIGH,OVER,0.25,HIGH,17.0,9.0,8.0,26.0,0.0,0.0
2022_16_DET_CAR,2022,16,DET,CAR,-2.5,43.5,-2.6207854761022644,43.62078547610226,15.788243297302479,16.28008009526753,-15.65,9.888756241307599,26.99,10.270827620011934,0.25756993009576346,0.7424300699042365,0.43661780521540816,0.5633821947845918,0.57,0.54,linear,AWAY,0.21843006990423652,HIGH,UNDER,0.03938219478459182,MEDIUM,37.0,23.0,14.0,60.0,0.0,0.0
2022_16_BUF_CHI,2022,16,BUF,CHI,-8.0,40.0,-7.9435657319269275,40.05643426807305,12.470247652353375,11.921984993578752,-2.29,12.180554174584996,38.87,11.67960187677645,0.7086461598195992,0.2913538401804008,0.7703984351055226,0.22960156489447736,0.48,0.46,linear,HOME,0.1846461598195992,HIGH,OVER,0.24639843510552262,HIGH,13.0,35.0,-22.0,48.0,0.0,1.0
2022_16_NO_CLE,2022,16,NO,CLE,3.0,32.0,3.0228872223824665,32.02288722238246,11.239069244413248,9.150146723140244,5.73,12.222810642401363,34.67,9.954953540825793,0.5088715717283239,0.49112842827167613,0.9237997393092463,0.0762002606907537,0.53,0.53,linear,,0.0,,OVER,0.25,HIGH,10.0,17.0,-7.0,27.0,,0.0
2022_16_SEA_KC,2022,16,SEA,KC,10.5,50.5,10.500000000000005,50.50000000000001,14.872690552242998,12.107315948957346,12.28,12.681545647120464,43.06,10.32358464875452,0.3916370685499442,0.6083629314500558,0.5207523865090702,0.4792476134909298,0.49,0.44,linear,AWAY,0.0843629314500558,HIGH,,0.0,,24.0,10.0,14.0,34.0,0.0,
2022_16_NYG_MIN,2022,16,NYG,MIN,4.5,48.0,4.537322660098526,48.03732266009851,17.134073032219014,15.297515165742753,13.59,10.905131819469217,30.45,9.751281967003107,0.6175039345871008,0.38249606541289916,0.3347175774731086,0.6652824225268914,0.61,0.45,linear,HOME,0.09350393458710082,HIGH,UNDER,0.14128242252689138,HIGH,27.0,24.0,3.0,51.0,0.0,0.0
2022_16_CIN_NE,2022,16,CIN,NE,-3.0,42.0,-3.000000000000002,42.00000000000001,17.04357211208153,13.543790728729459,-10.31,13.30616022750365,32.79,10.573830904643785,0.4141166700754496,0.5858833299245504,0.6179453529036686,0.3820546470963314,0.45,0.52,linear,AWAY,0.06188332992455037,HIGH,OVER,0.09394535290366857,HIGH,18.0,22.0,-4.0,40.0,1.0,0.0
2022_16_HOU_TEN,2022,16,HOU,TEN,3.0,34.0,3.4719063004846555,34.47190630048465,14.825164492966055,16.394952711264803,11.23,8.39148973663199,18.57,9.393886309722937,0.6578644325200349,0.3421355674799651,0.6274278715855073,0.3725721284144927,0.43,0.51,linear,HOME,0.13386443252003488,HIGH,OVER,0.10342787158550726,HIGH,14.0,19.0,-5.0,33.0,0.0,0.0
2022_16_WAS_SF,2022,16,WAS,SF,6.5,37.5,6.543228163400861,37.54322816340086,13.966613966511161,13.719951020419717,8.69,11.264719259706386,30.11,11.081421388973526,0.44569982594752033,0.5543001740524797,0.7103248990298119,0.2896751009701881,0.48,0.45,linear,AWAY,0.030300174052479645,MEDIUM,OVER,0.18632489902981186,HIGH,37.0,20.0,17.0,57.0,0.0,1.0
2022_16_PHI_DAL,2022,16,PHI,DAL,4.0,48.0,3.9999999999999942,47.99999999999999,16.26601562169826,11.523858287311269,-7.55,15.686538815175258,46.29,11.113320835825807,0.29811819163729625,0.7018818083627038,0.669761880777215,0.330238119222785,0.58,0.45,linear,AWAY,0.17788180836270373,HIGH,OVER,0.14576188077721497,HIGH,40.0,34.0,6.0,74.0,0.0,1.0
2022_16_LV_PIT,2022,16,LV,PIT,2.5,38.5,1.9976661742983757,39.002333825701626,17.41491966603803,17.089289664202337,-6.57,9.560601445515863,20.31,9.294831897350269,0.2565951016680904,0.7434048983319096,0.48056496854532404,0.519435031454676,0.38,0.51,linear,AWAY,0.21940489833190957,HIGH,,0.0,,13.0,10.0,3.0,23.0,0.0,
2022_16_GB_MIA,2022,16,GB,MIA,3.5,49.0,3.529670361726961,49.029670361726964,17.38058643649999,14.628954005719933,12.6,12.190980272316086,34.28,10.275290750144253,0.6190779790406209,0.3809220209593791,0.38604639761539494,0.6139536023846051,0.5,0.51,linear,HOME,0.09507797904062087,HIGH,UNDER,0.08995360238460504,HIGH,20.0,26.0,-6.0,46.0,0.0,1.0
2022_16_DEN_LA,2022,16,DEN,LA,-3.0,36.5,-2.670658174097663,36.82934182590233,18.76302860238517,15.793401379452616,0.88,9.901797816558366,18.84,8.279758450582964,0.6382262421513641,0.36177375784863586,0.5340546415943703,0.4659453584056297,0.44,0.45,linear,HOME,0.11422624215136412,HIGH,OVER,0.010054641594370306,LOW,51.0,14.0,37.0,65.0,1.0,1.0
2022_16_TB_ARI,2022,16,TB,ARI,-7.5,41.5,-7.135411689419794,41.8645883105802,16.640224474699714,17.392053783838886,0.34,9.533331002330717,23.44,10.143293350781097,0.7901891749938308,0.2098108250061692,0.43477787785278144,0.5652221221472186,0.4,0.54,linear,HOME,0.25,HIGH,UNDER,0.04122212214721854,MEDIUM,16.0,19.0,-3.0,35.0,1.0,1.0
2022_16_LAC_IND,2022,16,LAC,IND,-3.5,44.5,-3.6772222222222215,44.67722222222223,19.84849992884893,19.270828100646813,-6.4,10.383640979926067,23.04,10.11624436241039,0.4940681290487322,0.5059318709512678,0.31426667968829813,0.6857333203117019,0.49,0.5,linear,,0.0,,UNDER,0.16173332031170184,HIGH,3.0,20.0,-17.0,23.0,,1.0
2022_17_DAL_TEN,2022,17,DAL,TEN,-14.0,41.0,-13.372352941176464,41.62764705882354,16.689918914467356,17.773404254647794,2.19,9.772098034710869,22.95,10.224847187122162,0.9406927785725121,0.0593072214274879,0.44378637911027696,0.556213620889723,0.52,0.46,linear,HOME,0.25,HIGH,UNDER,0.032213620889723016,MEDIUM,13.0,27.0,-14.0,40.0,0.5,1.0
2022_17_ARI_ATL,2022,17,ARI,ATL,7.0,41.0,7.170498951781974,41.17049895178197,17.35475273396529,16.841573368122827,13.99,10.208325034010231,23.85,10.011368537817395,0.5385622166275912,0.4614377833724088,0.46292826310491086,0.5370717368950891,0.63,0.52,linear,HOME,0.014562216627591162,LOW,UNDER,0.013071736895089114,LOW,20.0,19.0,1.0,39.0,0.0,1.0
2022_17_CHI_DET,2022,17,CHI,DET,4.5,52.5,4.651914509331731,52.651914509331725,17.205183061256093,15.68088813344191,19.46,11.078285065839388,33.22,10.12973839741185,0.7246837442573956,0.27531625574260443,0.24225464324406287,0.7577453567559371,0.54,0.51,linear,HOME,0.20068374425739555,HIGH,UNDER,0.2337453567559371,HIGH,41.0,10.0,31.0,51.0,1.0,1.0
2022_17_JAX_HOU,2022,17,JAX,HOU,-3.5,43.0,-3.6283737139064063,43.12837371390639,13.967326128798897,12.372264114400537,-16.95,10.019356266746883,30.13,8.804152429393756,0.2687323441461207,0.7312676558538793,0.5296178431570404,0.4703821568429596,0.41,0.48,linear,AWAY,0.2072676558538793,HIGH,OVER,0.005617843157040392,LOW,3.0,31.0,-28.0,34.0,1.0,0.0
2022_17_DEN_KC,2022,17,DEN,KC,13.5,46.0,13.57149319408589,46.071493194085896,13.796272974799736,12.65078555706517,25.75,12.967170084486437,42.61,11.860771475751484,0.5369656074970504,0.46303439250294964,0.6565388846649018,0.34346111533509815,0.52,0.45,linear,HOME,0.012965607497050335,LOW,OVER,0.13253888466490182,HIGH,27.0,24.0,3.0,51.0,0.0,1.0
2022_17_MIA_NE,2022,17,MIA,NE,3.0,41.5,2.83232890704801,41.667671092951984,12.141389343493548,11.827903258921664,-15.58,11.736421941971923,39.16,11.472331933831063,0.1553839264141159,0.8446160735858841,0.738008106912379,0.26199189308762105,0.52,0.52,linear,AWAY,0.25,HIGH,OVER,0.21400810691237893,HIGH,23.0,21.0,2.0,44.0,1.0,1.0
2022_17_IND_NYG,2022,17,IND,NYG,5.5,38.5,5.580506155950755,38.58050615595075,17.35869446979961,16.390960653493625,6.19,9.960617450740692,21.93,9.389627255647586,0.42178538436785074,0.5782146156321493,0.5200469551884612,0.4799530448115388,0.61,0.43,linear,AWAY,0.05421461563214924,MEDIUM,,0.0,,38.0,10.0,28.0,48.0,0.0,
2022_17_NO_PHI,2022,17,NO,PHI,5.5,41.5,5.500000000000009,41.5,10.479325671944212,9.24460339950476,9.13,11.865626827100204,46.99,10.467564186571774,0.49035925003143055,0.5096407499685695,0.8698123322408554,0.1301876677591446,0.45,0.54,linear,,0.0,,OVER,0.25,HIGH,10.0,20.0,-10.0,30.0,,0.0
2022_17_CAR_TB,2022,17,CAR,TB,3.5,40.5,3.3768167755242295,40.62318322447577,14.019039186306161,15.151637211667168,-1.91,10.199112706505405,29.09,10.996449426974145,0.32631954411607456,0.6736804558839254,0.5920563523881859,0.4079436476118141,0.51,0.46,linear,AWAY,0.14968045588392542,HIGH,OVER,0.06805635238818586,HIGH,30.0,24.0,6.0,54.0,0.0,1.0
2022_17_CLE_WAS,2022,17,CLE,WAS,1.0,41.5,0.6946399676375435,41.80536003236246,20.306534148502525,15.265862629960623,-7.88,12.395386238435655,24.72,9.255355206581756,0.32864004027827987,0.6713599597217201,0.4597714080332499,0.5402285919667501,0.54,0.45,linear,AWAY,0.1473599597217201,HIGH,UNDER,0.016228591966750083,LOW,10.0,24.0,-14.0,34.0,1.0,1.0
2022_17_SF_LV,2022,17,SF,LV,-10.0,41.5,-9.954546919309099,41.545453080690905,11.704347805527796,10.335265322595083,-0.85,11.063792297399658,38.79,9.667776373086006,0.8051002129682014,0.19489978703179855,0.7686183586037546,0.2313816413962454,0.52,0.5,linear,HOME,0.25,HIGH,OVER,0.24461835860375458,HIGH,34.0,37.0,-3.0,71.0,1.0,1.0
2022_17_NYJ_SEA,2022,17,NYJ,SEA,-1.0,43.0,-0.600649878147847,43.39935012185215,15.584236585674452,17.014062780099827,12.36,9.226613680001996,24.62,10.16049211406613,0.808748977540335,0.19125102245966497,0.40312688614938164,0.5968731138506184,0.52,0.43,linear,HOME,0.25,HIGH,UNDER,0.07287311385061834,HIGH,23.0,6.0,17.0,29.0,1.0,1.0
2022_17_MIN_GB,2022,17,MIN,GB,3.0,47.5,2.520299999999999,47.979699999999994,20.61160956621292,18.589804326834642,-4.8,10.67988763985839,22.78,9.519012553831411,0.2954494909774875,0.7045505090225125,0.1990831526566983,0.8009168473433017,0.51,0.45,linear,AWAY,0.18055050902251246,HIGH,UNDER,0.25,HIGH,41.0,17.0,24.0,58.0,0.0,0.0
2022_17_LA_LAC,2022,17,LA,LAC,6.5,41.5,6.64715002279982,41.647150022799806,18.576221922251015,18.421129623706705,4.99,9.936292064950589,21.93,9.821664828327222,0.35665597128140814,0.6433440287185919,0.3984399733291557,0.6015600266708443,0.61,0.43,linear,AWAY,0.11934402871859184,HIGH,UNDER,0.07756002667084427,HIGH,31.0,10.0,21.0,41.0,0.0,1.0
2022_17_PIT_BAL,2022,17,PIT,BAL,1.0,35.5,1.1983834048640911,35.698383404864096,11.662179824616409,13.993912521582795,11.6,9.440338976964759,27.96,11.27645334313941,0.7243118195334802,0.27568818046651977,0.7301408110883604,0.2698591889116396,0.56,0.55,linear,HOME,0.2003118195334802,HIGH,OVER,0.20614081108836035,HIGH,13.0,16.0,-3.0,29.0,0.0,0.0
2022_18_KC_LV,2022,18,KC,LV,-9.0,51.5,-9.011942257217841,51.511942257217854,15.70074549862785,14.116802206192615,-8.52,13.958853821141618,45.72,12.555540609627291,0.6164741131145507,0.3835258868854493,0.5335178395173942,0.4664821604826058,0.56,0.52,linear,HOME,0.09247411311455067,HIGH,OVER,0.009517839517394155,LOW,13.0,31.0,-18.0,44.0,0.0,0.0
2022_18_TEN_JAX,2022,18,TEN,JAX,6.0,39.5,6.0,39.5,21.11965908815765,18.35211159512714,2.5,10.559829544078825,19.0,9.17605579756357,0.33250415807769007,0.6674958419223099,0.40521807515764496,0.594781924842355,0.49,0.44,linear,AWAY,0.1434958419223099,HIGH,UNDER,0.07078192484235502,HIGH,20.0,16.0,4.0,36.0,1.0,1.0
2022_18_TB_ATL,2022,18,TB,ATL,6.0,40.5,5.999999999999993,40.49999999999999,11.717127966145947,12.57869065897331,14.72,10.664033008200978,36.86,11.448161424438425,0.5892187165065683,0.4107812834934317,0.7294647817210097,0.2705352182789903,0.43,0.53,linear,HOME,0.0652187165065683,HIGH,OVER,0.20546478172100968,HIGH,30.0,17.0,13.0,47.0,1.0,1.0
2022_18_NE_BUF,2022,18,NE,BUF,8.0,44.0,7.967199999999995,44.032800000000016,13.870697357280697,11.180687049535292,5.89,12.265312878194342,38.75,9.879650803545639,0.35269949729706895,0.647300502702931,0.6783893376408572,0.3216106623591428,0.54,0.48,linear,AWAY,0.12330050270293103,HIGH,OVER,0.15438933764085716,HIGH,35.0,23.0,12.0,58.0,0.0,1.0
2022_18_MIN_CHI,2022,18,MIN,CHI,-6.5,42.5,-6.89953042328043,42.899530423280424,22.092142107455317,20.809932628530067,-9.54,12.09249353938219,22.68,11.340969976152834,0.5346843929739886,0.4653156070260114,0.39230341508458677,0.6076965849154132,0.47,0.47,linear,HOME,0.010684392973988599,LOW,UNDER,0.08369658491541321,HIGH,13.0,29.0,-16.0,42.0,0.0,1.0
2022_18_BAL_CIN,2022,18,BAL,CIN,11.0,39.0,10.641021126760563,39.35897887323944,15.77381711826941,11.783224902508845,-0.48,14.232694755386275,34.08,10.573249264062586,0.2141437605952754,0.7858562394047246,0.7432848828243638,0.2567151171756362,0.53,0.51,linear,AWAY,0.25,HIGH,OVER,0.21928488282436376,HIGH,27.0,16.0,11.0,43.0,0.5,1.0
2022_18_HOU_IND,2022,18,HOU,IND,3.0,38.0,3.235399999999992,38.2354,19.4674302063729,19.478799317206384,3.94,9.881113297599619,18.7,9.852410872471772,0.4697379152437915,0.5302620847562085,0.4647250560463049,0.5352749439536951,0.58,0.5,linear,AWAY,0.006262084756208486,LOW,UNDER,0.011274943953695105,LOW,31.0,32.0,-1.0,63.0,1.0,0.0
2022_18_NYJ_MIA,2022,18,NYJ,MIA,3.5,37.5,3.573511360283266,37.57351136028327,12.98636949810387,11.942838666226015,16.45,11.810482631967249,33.89,10.979886156058267,0.6910959672358259,0.3089040327641741,0.7751862156510481,0.22481378434895194,0.49,0.56,linear,HOME,0.16709596723582587,HIGH,OVER,0.25,HIGH,11.0,6.0,5.0,17.0,1.0,0.0
2022_18_CAR_NO,2022,18,CAR,NO,3.5,41.5,3.5318565534750905,41.53185655347508,13.811147587922276,14.687678627147477,4.27,10.538363250524247,31.51,11.178993693530739,0.4598710733685436,0.5401289266314564,0.6037982981065839,0.3962017018934161,0.45,0.4,linear,AWAY,0.016128926631456375,LOW,OVER,0.0797982981065839,HIGH,7.0,10.0,-3.0,17.0,1.0,0.0
2022_18_CLE_PIT,2022,18,CLE,PIT,2.5,40.0,2.3032536907536914,40.19674630924631,15.663533480858417,14.442274369653525,-4.58,10.227590136488654,25.74,9.501178874223978,0.30848986669989875,0.6915101333001012,0.5480668378691984,0.4519331621308016,0.45,0.47,linear,AWAY,0.16751013330010123,HIGH,OVER,0.024066837869198388,LOW,28.0,14.0,14.0,42.0,0.0,1.0
2022_18_LAC_DEN,2022,18,LAC,DEN,6.0,38.5,5.567778134360294,38.9322218656397,17.620922053772265,16.449434554530328,-3.31,10.93315599449674,23.37,10.333106986768307,0.23525208953991794,0.7647479104600821,0.549839034820438,0.45016096517956194,0.52,0.53,linear,AWAY,0.24074791046008204,HIGH,OVER,0.025839034820438034,LOW,31.0,28.0,3.0,59.0,1.0,1.0
2022_18_NYG_PHI,2022,18,NYG,PHI,16.5,42.5,16.41742420788693,42.58257579211305,10.801480694557418,10.911566921159666,12.77,11.257757325506711,43.87,11.375108790688554,0.20669166708238773,0.7933083329176123,0.7855808127264716,0.21441918727352838,0.6,0.46,linear,AWAY,0.25,HIGH,OVER,0.25,HIGH,22.0,16.0,6.0,38.0,1.0,0.0
2022_18_LA_SEA,2022,18,LA,SEA,5.5,41.5,5.5848856279672,41.584885627967196,15.680578013894946,17.70793247458302,10.81,8.804197862383603,23.17,9.984042267538735,0.5304436593238342,0.4695563406761658,0.4276799728537237,0.5723200271462763,0.49,0.5,linear,HOME,0.006443659323834172,LOW,UNDER,0.048320027146276257,MEDIUM,19.0,16.0,3.0,35.0,0.0,1.0
2022_18_ARI_SF,2022,18,ARI,SF,14.0,40.0,14.000000000000002,40.00000000000001,16.06946332539082,14.646914212014325,14.37,10.457203258998078,26.03,9.531479423468321,0.2897423238509603,0.7102576761490397,0.5547879938130784,0.4452120061869216,0.46,0.5,linear,AWAY,0.18625767614903965,HIGH,OVER,0.030787993813078396,MEDIUM,38.0,13.0,25.0,51.0,0.0,1.0
2022_18_DAL_WAS,2022,18,DAL,WAS,-7.5,40.5,-7.228355648535557,40.77164435146443,20.52313544249031,15.120607979807383,-2.54,12.284478010888376,23.9,9.054832963671942,0.68880422585559,0.31119577414441,0.48224588655353307,0.5177541134464669,0.51,0.55,linear,HOME,0.16480422585558996,HIGH,,0.0,,26.0,6.0,20.0,32.0,1.0,
2022_18_DET_GB,2022,18,DET,GB,5.5,49.0,5.310392004153685,49.18960799584631,21.111329086672555,17.56593447103036,-10.21,12.623228588598085,28.89,10.478449312756156,0.1847142066667855,0.8152857933332145,0.28172013441576227,0.7182798655842377,0.53,0.43,linear,AWAY,0.25,HIGH,UNDER,0.1942798655842377,HIGH,16.0,20.0,-4.0,36.0,1.0,1.0
2023_01_DET_KC,2023,1,DET,KC,4.0,53.0,3.999999999999998,52.99999999999999,15.202473020874372,13.292559902454101,-9.38,13.37817625836945,46.64,11.697452714159608,0.24216777417660929,0.7578322258233907,0.5027774933257498,0.49722250667425016,0.54,0.45,linear,AWAY,0.2338322258233907,HIGH,,0.0,,20.0,21.0,-1.0,41.0,1.0,
2023_01_CAR_ATL,2023,1,CAR,ATL,3.5,40.5,3.5000000000000115,40.50000000000001,16.498375677623542,16.34501758946744,6.47,8.24918783881177,13.51,8.17250879473372,0.5093991357837064,0.49060086421629356,0.21909407445130702,0.780905925548693,0.6,0.53,linear,,0.0,,UNDER,0.25,HIGH,24.0,10.0,14.0,34.0,,1.0
2023_01_HOU_BAL,2023,1,HOU,BAL,9.5,43.5,9.499999999999995,43.49999999999999,14.549724960615206,10.457413690089187,1.08,14.402555328829672,43.06,10.35163755161472,0.26868735952946354,0.7313126404705365,0.7667306928634259,0.23326930713657412,0.45,0.47,linear,AWAY,0.20731264047053644,HIGH,OVER,0.24273069286342586,HIGH,25.0,9.0,16.0,34.0,0.0,0.0
2023_01_CIN_CLE,2023,1,CIN,CLE,-1.0,46.5,-1.1947000000000072,46.69470000000001,19.461553455723934,17.402011806397557,-11.64,9.92725541124031,22.6,8.788629017087933,0.2847521889159246,0.7152478110840754,0.20810105043985438,0.7918989495601456,0.48,0.39,linear,AWAY,0.1912478110840754,HIGH,UNDER,0.25,HIGH,24.0,3.0,21.0,27.0,0.0,1.0
2023_01_JAX_IND,2023,1,JAX,IND,-4.0,45.5,-3.846892644135185,45.65310735586481,19.69059457322785,18.450613861122083,0.61,11.000813606274766,25.15,10.275577842632499,0.653678798782731,0.34632120121726895,0.3240660067737464,0.6759339932262536,0.47,0.54,linear,HOME,0.12967879878273103,HIGH,UNDER,0.15193399322625356,HIGH,21.0,31.0,-10.0,52.0,0.0,0.0
2023_01_TB_MIN,2023,1,TB,MIN,4.0,45.0,3.9905266757865894,45.009473324213396,15.653418940572175,14.12501841359467,1.71,12.729725055946808,36.55,11.478131381021912,0.40612591949354526,0.5938740805064547,0.5800916113635677,0.4199083886364323,0.49,0.47,linear,AWAY,0.06987408050645472,HIGH,OVER,0.05609161136356766,MEDIUM,17.0,20.0,-3.0,37.0,1.0,0.0
2023_01_TEN_NO,2023,1,TEN,NO,3.0,41.0,3.0248401323042997,41.0248401323043,15.402346759734195,16.179621438987144,3.09,10.248995072688833,27.21,10.757597315385997,0.45202011836085854,0.5479798816391415,0.5365479882679028,0.46345201173209716,0.47,0.51,linear,AWAY,0.023979881639141443,LOW,OVER,0.012547988267902821,LOW,16.0,15.0,1.0,31.0,1.0,0.0
2023_01_SF_PIT,2023,1,SF,PIT,-1.5,41.5,-1.5457142857142891,41.5457142857143,13.124397804951176,10.572896683180987,-15.95,12.972567209307492,40.67,10.423104144159742,0.27879465628608235,0.7212053437139176,0.7835040483374209,0.21649595166257907,0.48,0.54,linear,AWAY,0.19720534371391762,HIGH,OVER,0.25,HIGH,7.0,30.0,-23.0,37.0,1.0,0.0
2023_01_ARI_WAS,2023,1,ARI,WAS,7.0,38.0,7.000000000000011,38.0,17.578293432526383,16.86979549372191,3.97,8.78914671626319,13.05,8.434897746860953,0.2951091012898319,0.7048908987101681,0.3135218424663624,0.6864781575336376,0.48,0.5,linear,AWAY,0.18089089871016806,HIGH,UNDER,0.1624781575336376,HIGH,20.0,16.0,4.0,36.0,1.0,1.0
2023_01_GB_CHI,2023,1,GB,CHI,1.0,41.0,0.8047158871279447,41.19528411287205,17.057919346283626,15.52606982605445,-10.03,11.014948933154432,25.87,9.880946310956254,0.2706900654444695,0.7293099345555305,0.5089531912563907,0.4910468087436093,0.47,0.51,linear,AWAY,0.20530993455553048,HIGH,,0.0,,20.0,38.0,-18.0,58.0,1.0,
2023_01_LV_DEN,2023,1,LV,DEN,3.0,43.0,3.283200000000013,43.283199999999994,17.14583954666554,18.341078860306993,7.71,8.757048589564866,20.01,9.387752659715744,0.5636171332584461,0.4363828667415539,0.2925850666754023,0.7074149333245977,0.44,0.5,linear,HOME,0.03961713325844607,MEDIUM,UNDER,0.18341493332459768,HIGH,16.0,17.0,-1.0,33.0,0.0,1.0
2023_01_MIA_LAC,2023,1,MIA,LAC,3.0,50.5,2.8366447187928645,50.66335528120714,16.070792526466878,15.610317978343213,-12.23,11.811735689558923,36.45,11.466799902326718,0.19899838612676068,0.8010016138732393,0.3888576659272024,0.6111423340727976,0.52,0.48,linear,AWAY,0.25,HIGH,UNDER,0.08714233407279759,HIGH,34.0,36.0,-2.0,70.0,1.0,0.0
