game_id,season,week,away_team,home_team,spread_line,total_line,spread_mean,total_mean,spread_sd,total_sd,spread_raw,spread_raw_sd,total_raw,total_raw_sd,p_home_cover,p_away_cover,p_over,p_under,p_home_cover_centered,p_over_centered,calibration_method,spread_bet,spread_edge,spread_conviction,total_bet,total_edge,total_conviction,actual_home_score,actual_away_score,actual_spread,actual_total,spread_result,total_result
2023_01_LV_DEN,2023,1,LV,DEN,3.0,43.0,2.9156947684105283,43.08430523158947,14.221703120017962,15.26065902475697,-6.79,10.046188331899815,30.01,10.712137975212977,0.24681485047945917,0.7531851495205408,0.5218021937913946,0.4781978062086054,0.4,0.44,linear,AWAY,0.2291851495205408,HIGH,,0.0,,16.0,17.0,-1.0,33.0,1.0,
2023_01_MIA_LAC,2023,1,MIA,LAC,3.0,50.5,2.8416358797745835,50.65836412022542,15.87310221150341,19.245988733485976,-6.78,10.182907246950645,31.94,12.332736922516428,0.24990284949384234,0.7500971505061577,0.31871785800408237,0.6812821419959176,0.45,0.49,linear,AWAY,0.22609715050615764,HIGH,UNDER,0.1572821419959176,HIGH,34.0,36.0,-2.0,70.0,1.0,0.0
2023_01_PHI_NE,2023,1,PHI,NE,-3.5,44.5,-3.540862021481681,44.5408620214817,14.10103052103263,13.03184033860271,-9.19,11.595425822280095,36.31,10.668359761462865,0.4401041684570317,0.5598958315429683,0.5992832305881646,0.4007167694118354,0.47,0.43,linear,AWAY,0.03589583154296827,MEDIUM,OVER,0.07528323058816455,HIGH,20.0,25.0,-5.0,45.0,1.0,1.0
2023_01_LA_SEA,2023,1,LA,SEA,4.5,45.0,4.531621621621621,45.031621621621625,16.004595440017855,17.695400363095107,4.2,11.088733020503291,31.08,12.252085536756589,0.42483333587598326,0.5751666641240167,0.47386168726382427,0.5261383127361757,0.51,0.46,linear,AWAY,0.051166664124016714,MEDIUM,UNDER,0.002138312736175707,LOW,13.0,30.0,-17.0,43.0,1.0,1.0
2023_01_DAL_NYG,2023,1,DAL,NYG,-3.5,44.5,-3.5000000000000058,44.50000000000001,16.765173068922472,16.940194865720716,-4.77,11.41915495997843,30.31,11.538366435505504,0.5271011689712186,0.4728988310287814,0.47432865285691894,0.5256713471430811,0.55,0.44,linear,HOME,0.003101168971218593,LOW,UNDER,0.0016713471430810367,LOW,0.0,40.0,-40.0,40.0,0.0,1.0
2023_01_BUF_NYJ,2023,1,BUF,NYJ,-2.5,44.5,-2.5162575849514597,44.51625758495146,17.104217858448887,12.984236367194415,-10.26,12.688278054960806,32.96,9.636306346313404,0.39562415049815836,0.6043758495018416,0.5318506478366052,0.4681493521633948,0.5,0.51,linear,AWAY,0.08037584950184162,HIGH,OVER,0.007850647836605162,LOW,22.0,16.0,6.0,38.0,0.0,0.0
2023_02_MIN_PHI,2023,2,MIN,PHI,6.0,49.0,5.920218846549949,49.07978115345004,15.817702779850858,14.711256716447243,0.54,12.612232157711022,38.84,11.776858664346788,0.3258935396135526,0.6741064603864474,0.4873883686056878,0.5126116313943122,0.45,0.46,linear,AWAY,0.15010646038644737,HIGH,,0.0,,34.0,28.0,6.0,62.0,0.5,
2023_02_GB_ATL,2023,2,GB,ATL,3.0,40.5,3.0,40.5,13.415940442332241,9.957617828028136,-1.77,14.598530747989676,44.07,10.835363399535801,0.3917614287358282,0.6082385712641718,0.8474864901734356,0.15251350982656442,0.53,0.53,linear,AWAY,0.08423857126417178,HIGH,OVER,0.32348649017343556,HIGH,25.0,24.0,1.0,49.0,1.0,1.0
2023_02_LV_BUF,2023,2,LV,BUF,7.5,47.0,7.339029438822451,47.16097056117756,15.636859280744206,16.610791650592283,-9.43,11.0129514663418,32.61,11.684087469717094,0.12101187133891167,0.8789881286610883,0.4344108390847755,0.5655891609152245,0.46,0.51,linear,AWAY,0.3549881286610883,HIGH,UNDER,0.041589160915224466,MEDIUM,38.0,10.0,28.0,48.0,0.0,0.0
2023_02_BAL_CIN,2023,2,BAL,CIN,3.5,45.5,3.400989304812829,45.59901069518716,15.457178911042512,15.61492253765163,-11.39,10.914114714442029,31.79,11.025692722001644,0.17968064618727508,0.8203193538127249,0.4675468280370695,0.5324531719629305,0.48,0.49,linear,AWAY,0.2963193538127249,HIGH,UNDER,0.008453171962930495,LOW,24.0,27.0,-3.0,51.0,1.0,0.0
2023_02_SEA_DET,2023,2,SEA,DET,4.5,47.5,4.310216385860595,47.689783614139415,14.048226609448697,17.980022809814976,-3.17,9.092914824191416,30.27,11.667780423028194,0.243855342824722,0.756144657175278,0.3734405427527361,0.6265594572472639,0.49,0.49,linear,AWAY,0.232144657175278,HIGH,UNDER,0.1025594572472639,HIGH,31.0,37.0,-6.0,68.0,1.0,0.0
2023_02_IND_HOU,2023,2,IND,HOU,-1.0,40.0,-0.5217792421746298,40.478220757825376,15.203713330917388,18.467379649794044,7.4,9.605206921248493,24.28,11.607824946991578,0.7067852612856722,0.2932147387143278,0.5107862364780296,0.48921376352197044,0.42,0.46,linear,HOME,0.18278526128567218,HIGH,,0.0,,20.0,31.0,-11.0,51.0,0.0,
2023_02_KC_JAX,2023,2,KC,JAX,-3.5,50.5,-3.5362482965385693,50.53624829653858,14.2865190736245,15.876013823293736,-13.81,10.41892028955016,36.69,11.594563381171367,0.33690751860822066,0.6630924813917793,0.3945930909510692,0.6054069090489308,0.44,0.48,linear,AWAY,0.13909248139177932,HIGH,UNDER,0.08140690904893078,HIGH,9.0,17.0,-8.0,26.0,1.0,1.0
2023_02_CHI_TB,2023,2,CHI,TB,2.5,41.0,2.5007716049382758,41.00077160493827,14.852912094334329,16.5747664200366,1.65,9.684394663581198,26.73,10.806345358168043,0.4361010905372329,0.5638989094627671,0.5262967652281747,0.4737032347718253,0.52,0.53,linear,AWAY,0.039898909462767085,MEDIUM,OVER,0.0022967652281746798,LOW,27.0,17.0,10.0,44.0,0.0,1.0
2023_02_LAC_TEN,2023,2,LAC,TEN,-2.5,45.5,-2.584290005461495,45.584290005461504,14.626905995853335,15.276173999041651,-15.58,11.922399087432025,36.62,12.40062901630397,0.2958119397664928,0.7041880602335072,0.5596153271260162,0.44038467287398375,0.52,0.47,linear,AWAY,0.1801880602335072,HIGH,OVER,0.03561532712601623,MEDIUM,27.0,24.0,3.0,51.0,0.0,1.0
2023_02_NYG_ARI,2023,2,NYG,ARI,-5.0,40.0,-5.00000000000001,40.00000000000001,18.459414941974735,18.064894131989814,-2.95,9.229707470987368,15.07,9.032447065994907,0.6402869498069941,0.3597130501930059,0.29202656123021986,0.7079734387697801,0.5,0.35,linear,HOME,0.11628694980699406,HIGH,UNDER,0.18397343876978012,HIGH,28.0,31.0,-3.0,59.0,1.0,0.0
2023_02_SF_LA,2023,2,SF,LA,-7.5,45.0,-7.499999999999988,45.0,11.102640629205863,8.499748625824346,11.47,14.376685988085015,58.27,11.006230053928547,0.835773058869253,0.16422694113074698,0.9094900745842577,0.09050992541574232,0.56,0.54,linear,HOME,0.311773058869253,HIGH,OVER,0.38549007458425766,HIGH,23.0,30.0,-7.0,53.0,1.0,1.0
2023_02_NYJ_DAL,2023,2,NYJ,DAL,8.5,38.5,8.463559104686407,38.536440895313596,12.659509136664964,10.27338131340949,1.35,14.153709761048516,42.89,11.515116152258301,0.2925032353278787,0.7074967646721213,0.8600036204803074,0.13999637951969257,0.48,0.44,linear,AWAY,0.18349676467212128,HIGH,OVER,0.3360036204803074,HIGH,30.0,10.0,20.0,40.0,0.0,1.0
2023_02_WAS_DEN,2023,2,WAS,DEN,4.0,38.5,4.011362128023985,38.51136212802398,9.864058806999237,8.855896501023771,21.61,12.015735516396822,46.71,10.758526850828602,0.7561690611605931,0.24383093883940687,0.9129351292886028,0.08706487071139724,0.41,0.55,linear,HOME,0.2321690611605931,HIGH,OVER,0.38893512928860274,HIGH,33.0,35.0,-2.0,68.0,0.0,1.0
2023_02_MIA_NE,2023,2,MIA,NE,-2.0,46.5,-2.2096554694229167,46.70965546942293,13.988213440422827,14.576024192079439,-22.85,10.712959441722907,34.83,11.265926504287163,0.15122032065014301,0.848779679349857,0.49426107162288013,0.5057389283771199,0.54,0.63,linear,AWAY,0.32477967934985696,HIGH,,0.0,,17.0,24.0,-7.0,41.0,1.0,
2023_02_NO_CAR,2023,2,NO,CAR,-3.0,39.5,-2.7893306559571607,39.71066934404284,17.819891091519615,16.689894154224824,0.29,10.232590092444825,22.41,9.611550343206867,0.6214774881571639,0.37852251184283614,0.4894631277806757,0.5105368722193243,0.44,0.42,linear,HOME,0.09747748815716384,HIGH,,0.0,,17.0,20.0,-3.0,37.0,0.5,
2023_02_CLE_PIT,2023,2,CLE,PIT,-2.5,39.0,-2.499562634989199,39.0004373650108,13.34161107451436,11.899508984799136,12.24,9.503809762405812,27.78,8.476532309854072,0.8409684099214121,0.15903159007858791,0.6520166125688045,0.3479833874311955,0.52,0.52,linear,HOME,0.31696840992141206,HIGH,OVER,0.12801661256880448,HIGH,26.0,22.0,4.0,48.0,1.0,1.0
2023_03_NYG_SF,2023,3,NYG,SF,10.5,43.5,10.5,43.49999999999998,15.151616667720177,14.142696863680731,13.5,10.74197374787334,30.84,10.026684397147443,0.3974826267474091,0.6025173732525909,0.5222554315976966,0.4777445684023034,0.58,0.56,linear,AWAY,0.0785173732525909,HIGH,,0.0,,30.0,12.0,18.0,42.0,0.0,
2023_03_IND_BAL,2023,3,IND,BAL,7.5,43.5,7.53354271356784,43.53354271356783,15.819936074293114,11.427256614556992,11.7,13.084723917607127,35.82,9.460845628166648,0.4750365419298068,0.5249634580701932,0.6404703341762246,0.35952966582377544,0.52,0.46,linear,AWAY,0.0009634580701931572,LOW,OVER,0.11647033417622454,HIGH,19.0,22.0,-3.0,41.0,1.0,0.0
2023_03_TEN_CLE,2023,3,TEN,CLE,3.5,38.0,3.395650789255053,38.10434921074495,13.524698098100307,12.12845172823302,-9.59,12.99391780795923,36.11,11.694353338256887,0.24485307703336257,0.7551469229666374,0.7809738008957616,0.21902619910423837,0.55,0.47,linear,AWAY,0.2311469229666374,HIGH,OVER,0.2569738008957616,HIGH,27.0,3.0,24.0,30.0,0.0,0.0
2023_03_ATL_DET,2023,3,ATL,DET,3.0,47.5,2.999999999999998,47.49999999999999,16.413670085792926,13.648760369882462,6.33,12.775018590984516,36.97,10.6230457026222,0.5191802173734541,0.4808197826265459,0.5022483709997758,0.4977516290002242,0.58,0.43,linear,,0.0,,,0.0,,20.0,6.0,14.0,26.0,,
2023_03_NO_GB,2023,3,NO,GB,-1.5,41.5,-1.4190002709292882,41.58099972907072,13.330577511295388,11.470679598858897,8.87,12.00637747199379,36.91,10.30737114884295,0.7077328520926566,0.2922671479073434,0.7205890631068893,0.2794109368931107,0.49,0.52,linear,HOME,0.18373285209265655,HIGH,OVER,0.19658906310688928,HIGH,18.0,17.0,1.0,35.0,1.0,0.0
2023_03_HOU_JAX,2023,3,HOU,JAX,7.5,43.5,7.190164301717704,43.80983569828229,15.377098839670714,17.054955929257705,-7.92,9.692966522174727,26.78,10.790347538425257,0.10742967772359768,0.8925703222764023,0.43526675676935367,0.5647332432306463,0.55,0.57,linear,AWAY,0.3685703222764023,HIGH,UNDER,0.04073324323064631,MEDIUM,17.0,37.0,-20.0,54.0,1.0,0.0
2023_03_DEN_MIA,2023,3,DEN,MIA,6.0,47.5,6.000000000000007,47.50000000000002,14.580045890771407,13.396966154024549,7.07,11.218961627530419,36.55,10.308612903780993,0.43054991234308726,0.5694500876569127,0.4930363068030499,0.5069636931969501,0.37,0.47,linear,AWAY,0.04545008765691272,MEDIUM,,0.0,,70.0,20.0,50.0,90.0,0.0,
2023_03_LAC_MIN,2023,3,LAC,MIN,1.0,54.0,0.9023779724655935,54.097622027534406,18.58225565139045,19.00810293728629,-3.26,11.046827598908205,31.96,11.372704163918096,0.3978060381595576,0.6021939618404424,0.20672960942948704,0.793270390570513,0.51,0.44,linear,AWAY,0.07819396184044236,HIGH,UNDER,0.26927039057051294,HIGH,24.0,28.0,-4.0,52.0,1.0,1.0
2023_03_NE_NYJ,2023,3,NE,NYJ,-2.5,35.5,-2.5000000000000013,35.5,17.234894835768507,17.16442833303807,-0.86,8.617447417884254,17.16,8.582214166519034,0.5921677193161352,0.4078322806838648,0.5347433100575968,0.4652566899424032,0.53,0.41,linear,HOME,0.06816771931613519,HIGH,OVER,0.010743310057596767,LOW,10.0,15.0,-5.0,25.0,0.0,0.0
2023_03_BUF_WAS,2023,3,BUF,WAS,-5.5,44.0,-5.499999999999999,44.0,15.080126335420864,10.758630721138028,-11.43,13.685214649394432,39.93,9.76345737943276,0.4701033181626687,0.5298966818373313,0.704615653221601,0.295384346778399,0.52,0.56,linear,AWAY,0.005896681837331275,LOW,OVER,0.180615653221601,HIGH,3.0,37.0,-34.0,40.0,1.0,0.0
2023_03_CAR_SEA,2023,3,CAR,SEA,5.0,42.5,5.291296367851632,42.79129636785163,17.655928789595986,17.750138815578193,11.34,11.038315088816772,25.88,11.059186226843275,0.5531556420200621,0.44684435797993793,0.4541969893833835,0.5458030106166165,0.54,0.48,linear,HOME,0.029155642020062045,LOW,UNDER,0.02180301061661649,LOW,37.0,27.0,10.0,64.0,1.0,0.0
2023_03_DAL_ARI,2023,3,DAL,ARI,-11.5,43.5,-11.39969217614366,43.60030782385634,11.830158562233274,10.13318766032145,-1.58,12.922213432690237,46.78,11.055840085674179,0.7939273471480242,0.20607265285197585,0.8089057938439209,0.19109420615607908,0.54,0.51,linear,HOME,0.26992734714802413,HIGH,OVER,0.2849057938439209,HIGH,28.0,16.0,12.0,44.0,1.0,1.0
2023_03_CHI_KC,2023,3,CHI,KC,13.0,48.0,12.809273781111488,48.190726218888514,17.465238486416386,17.98323956782503,5.03,10.804124212540321,29.33,11.102301563189497,0.17427442247227265,0.8257255775277274,0.3326620424422069,0.6673379575577931,0.48,0.44,linear,AWAY,0.30172557752772733,HIGH,UNDER,0.1433379575577931,HIGH,41.0,10.0,31.0,51.0,0.0,0.0
2023_03_PIT_LV,2023,3,PIT,LV,3.0,43.5,3.1574798154555914,43.65747981545559,17.11565351093905,14.274683113344688,14.21,10.416616533212691,26.01,8.678127678249496,0.6882647522457924,0.3117352477542076,0.40001284417065686,0.5999871558293431,0.43,0.48,linear,HOME,0.1642647522457924,HIGH,UNDER,0.07598715582934312,HIGH,18.0,23.0,-5.0,41.0,0.0,1.0
2023_03_PHI_TB,2023,3,PHI,TB,-6.0,44.0,-6.000000000000001,44.0,13.037092495841346,11.28494961351997,-7.66,13.06079630037924,44.08,11.30546770372637,0.5495424475377443,0.4504575524622557,0.7498385725042123,0.25016142749578774,0.58,0.49,linear,HOME,0.02554244753774426,LOW,OVER,0.22583857250421224,HIGH,11.0,25.0,-14.0,36.0,0.0,0.0
2023_03_LA_CIN,2023,3,LA,CIN,3.0,45.5,3.0000000000000053,45.49999999999999,13.478070100671388,13.353047050549492,-10.58,11.060904122177353,37.34,10.9583027882971,0.20685001608497278,0.7931499839150272,0.5820938209482777,0.41790617905172234,0.47,0.47,linear,AWAY,0.2691499839150272,HIGH,OVER,0.05809382094827764,MEDIUM,19.0,16.0,3.0,35.0,0.5,0.0
2023_04_DET_GB,2023,4,DET,GB,-2.5,45.0,-2.5000000000000098,45.0,14.546713645986605,14.056715016327143,-0.05,13.302161478496643,41.15,12.854084953819154,0.573696497507405,0.42630350249259497,0.649818674466198,0.350181325533802,0.6,0.55,linear,HOME,0.04969649750740501,MEDIUM,OVER,0.125818674466198,HIGH,20.0,34.0,-14.0,54.0,0.0,1.0
2023_04_ATL_JAX,2023,4,ATL,JAX,3.5,42.5,3.3025019171779126,42.697498082822094,15.024555096736556,15.60010859774987,-2.7,9.427088627991147,26.08,9.705338737004494,0.2963906702619188,0.7036093297380812,0.4524995331800955,0.5475004668199045,0.55,0.53,linear,AWAY,0.1796093297380812,HIGH,UNDER,0.023500466819904475,LOW,23.0,7.0,16.0,30.0,0.0,1.0
2023_04_MIA_BUF,2023,4,MIA,BUF,2.5,53.0,2.435114431341203,53.06488556865878,17.57644201653733,12.66690848448248,-9.89,16.705026189743016,50.03,12.074315715600616,0.3128780223027152,0.6871219776972848,0.5663384115987837,0.43366158840121627,0.48,0.43,linear,AWAY,0.16312197769728476,HIGH,OVER,0.04233841159878371,MEDIUM,48.0,20.0,28.0,68.0,0.0,1.0
2023_04_MIN_CAR,2023,4,MIN,CAR,-4.5,46.5,-4.670813609467464,46.67081360946745,16.595351478785716,21.636651938123656,-5.1,9.755511262870849,27.04,12.744347766755268,0.5646500507688454,0.43534994923115455,0.35877259055463273,0.6412274094453673,0.5,0.5,linear,HOME,0.040650050768845425,MEDIUM,UNDER,0.11722740944536725,HIGH,13.0,21.0,-8.0,34.0,0.0,1.0
2023_04_DEN_CHI,2023,4,DEN,CHI,-3.0,47.0,-3.041270491803281,47.04127049180329,18.27436928867178,20.990196246961535,-9.7,9.516827202382105,24.4,10.924284873619873,0.394827333926262,0.605172666073738,0.2723338698435377,0.7276661301564623,0.54,0.41,linear,AWAY,0.08117266607373796,HIGH,UNDER,0.2036661301564623,HIGH,28.0,31.0,-3.0,59.0,0.5,0.0
2023_04_BAL_CLE,2023,4,BAL,CLE,-2.0,38.5,-1.9999999999999942,38.5,12.512370718565922,9.886929410307877,-15.42,12.050875486868163,37.08,9.522268637252365,0.2861476498897447,0.7138523501102553,0.8309777989248659,0.1690222010751341,0.52,0.51,linear,AWAY,0.18985235011025525,HIGH,OVER,0.3069777989248659,HIGH,3.0,28.0,-25.0,31.0,1.0,0.0
2023_04_PIT_HOU,2023,4,PIT,HOU,-3.0,41.5,-2.792029962546818,41.70797003745319,14.745414933018555,17.02610980884269,7.76,9.589702810827873,26.7,11.214722466472365,0.7807975209325305,0.21920247906746948,0.5069612995173258,0.4930387004826742,0.44,0.54,linear,HOME,0.2567975209325305,HIGH,,0.0,,30.0,6.0,24.0,36.0,1.0,
2023_04_LA_IND,2023,4,LA,IND,-1.0,44.5,-1.0000000000000002,44.49999999999998,13.897881775187553,11.727615482225326,-11.29,12.127073018663653,38.83,10.233332790445154,0.32667019829109656,0.6733298017089034,0.6564502902929986,0.3435497097070014,0.48,0.51,linear,AWAY,0.14932980170890342,HIGH,OVER,0.1324502902929986,HIGH,23.0,29.0,-6.0,52.0,1.0,1.0
2023_04_TB_NO,2023,4,TB,NO,4.0,41.0,3.883726018175696,41.11627398182431,16.707249114319794,12.997590114891146,0.09,12.22955027791292,29.71,9.512407686805691,0.37339514233838866,0.6266048576616113,0.6001814985823735,0.39981850141762654,0.41,0.44,linear,AWAY,0.10260485766161132,HIGH,OVER,0.07618149858237344,HIGH,9.0,26.0,-17.0,35.0,1.0,0.0
2023_04_WAS_PHI,2023,4,WAS,PHI,9.5,43.0,9.499999999999998,43.00000000000001,11.572251774161682,11.287923560472311,12.79,10.84831323294087,40.31,10.581772063317183,0.41975836909976505,0.580241630900235,0.7294486084142007,0.27055139158579933,0.53,0.52,linear,AWAY,0.05624163090023493,MEDIUM,OVER,0.20544860841420065,HIGH,34.0,31.0,3.0,65.0,1.0,1.0
2023_04_CIN_TEN,2023,4,CIN,TEN,-2.5,41.5,-2.4381746031746006,41.56182539682539,13.88161364269669,15.32932169595942,-0.32,10.171410914912444,30.24,11.236654306331577,0.5901080257379496,0.4098919742620504,0.5782052853217576,0.42179471467824237,0.57,0.51,linear,HOME,0.0661080257379496,HIGH,OVER,0.05420528532175761,MEDIUM,27.0,3.0,24.0,30.0,1.0,0.0
2023_04_LV_LAC,2023,4,LV,LAC,7.0,49.0,6.85098341689163,49.14901658310837,18.140074359144215,18.676254943340822,0.55,9.677163840712835,25.93,9.997254623145295,0.24481427417117474,0.7551857258288253,0.21928517385788504,0.780714826142115,0.47,0.51,linear,AWAY,0.23118572582882524,HIGH,UNDER,0.25671482614211494,HIGH,24.0,17.0,7.0,41.0,0.5,1.0
2023_04_NE_DAL,2023,4,NE,DAL,6.5,43.0,6.545065843621399,43.045065843621416,14.917251278128296,13.204116679824311,9.33,12.733463786417268,36.45,11.24221953174728,0.4633149726584008,0.5366850273415992,0.6477270334544797,0.3522729665455203,0.48,0.46,linear,AWAY,0.012685027341599153,LOW,OVER,0.12372703345447966,HIGH,38.0,3.0,35.0,41.0,0.0,0.0
2023_04_ARI_SF,2023,4,ARI,SF,15.0,44.0,14.938306285714281,44.06169371428571,14.860834266140074,10.585735173548763,12.87,14.858435314662174,43.75,10.584304417390875,0.30329683162416865,0.6967031683758313,0.7586918895373271,0.24130811046267286,0.55,0.48,linear,AWAY,0.17270316837583133,HIGH,OVER,0.23469188953732711,HIGH,35.0,16.0,19.0,51.0,0.0,1.0
2023_04_KC_NYJ,2023,4,KC,NYJ,-9.5,41.5,-9.45824269204624,41.541757307953766,14.992271851274705,15.155416737831613,-6.34,10.663226528588803,29.42,10.772353503297225,0.7093252916077077,0.29067470839229226,0.5644822621067572,0.4355177378932428,0.46,0.44,linear,HOME,0.18532529160770772,HIGH,OVER,0.040482262106757205,MEDIUM,20.0,23.0,-3.0,43.0,1.0,1.0
2023_04_SEA_NYG,2023,4,SEA,NYG,-2.5,46.5,-2.6319999999999832,46.632000000000026,17.539719952154307,20.894635100905685,-9.7,8.865100112237876,23.2,10.541347162483552,0.3658853395257867,0.6341146604742133,0.2593519931985574,0.7406480068014426,0.46,0.47,linear,AWAY,0.11011466047421326,HIGH,UNDER,0.21664800680144258,HIGH,3.0,24.0,-21.0,27.0,1.0,1.0
2023_05_CHI_WAS,2023,5,CHI,WAS,6.0,45.5,5.992572898799309,45.507427101200676,20.70289945104098,19.533915606952338,2.98,10.613180484661514,23.32,10.016865777277841,0.3427359191878139,0.6572640808121861,0.2835043429192208,0.7164956570807792,0.52,0.56,linear,AWAY,0.1332640808121861,HIGH,UNDER,0.1924956570807792,HIGH,20.0,40.0,-20.0,60.0,1.0,0.0
2023_05_JAX_BUF,2023,5,JAX,BUF,5.5,48.5,5.5000000000000115,48.5,14.034000206478842,11.357709030206241,15.96,12.245750283261536,42.32,9.91047930223357,0.6160237603116863,0.38397623968831374,0.5844855732847223,0.4155144267152777,0.51,0.42,linear,HOME,0.09202376031168624,HIGH,OVER,0.06048557328472226,HIGH,20.0,25.0,-5.0,45.0,0.0,0.0
2023_05_HOU_ATL,2023,5,HOU,ATL,2.5,42.0,2.424859970126956,42.07514002987304,14.974105069477046,14.995495234929244,-1.6,9.638464608017193,26.78,9.604769648461122,0.36160788092349017,0.6383921190765098,0.48925929611820007,0.5107407038817999,0.52,0.48,linear,AWAY,0.11439211907650981,HIGH,,0.0,,21.0,19.0,2.0,40.0,1.0,
2023_05_CAR_DET,2023,5,CAR,DET,9.5,43.5,9.434979775980084,43.565020224019925,17.48444788098037,15.255250011620411,6.28,12.971568910505775,32.14,11.31902822683997,0.32422036338772253,0.6757796366122775,0.545786253622792,0.454213746377208,0.56,0.46,linear,AWAY,0.15177963661227745,HIGH,OVER,0.021786253622791962,LOW,42.0,24.0,18.0,66.0,0.0,1.0
2023_05_TEN_IND,2023,5,TEN,IND,-2.5,43.5,-2.442782770374966,43.55721722962503,17.20448973891244,13.905728001679353,2.39,12.842036442869954,32.27,10.351671362635118,0.6182701003834079,0.3817298996165921,0.552880302395145,0.44711969760485504,0.49,0.48,linear,HOME,0.09427010038340788,HIGH,OVER,0.02888030239514494,LOW,23.0,16.0,7.0,39.0,1.0,0.0
