season,week,away,home,away_score,home_score,game_date,game_id
2021,11,SF,JAX,30,10,2021-11-21T18:00Z,401326484
2021,11,CIN,LV,32,13,2021-11-21T21:05Z,401326489
2021,11,DAL,KC,9,19,2021-11-21T21:25Z,401326490
2021,11,ARI,SEA,23,13,2021-11-21T21:25Z,401326491
2021,11,PIT,LAC,37,41,2021-11-22T01:20Z,401326492
2021,11,NYG,TB,10,30,2021-11-23T01:15Z,401326493
2021,12,CHI,DET,16,14,2021-11-25T17:30Z,401326494
2021,12,LV,DAL,36,33,2021-11-25T21:30Z,401326495
2021,12,BUF,NO,31,6,2021-11-26T01:20Z,401326496
2021,12,PIT,CIN,10,41,2021-11-28T18:00Z,401326497
2021,12,TB,IND,38,31,2021-11-28T18:00Z,401326499
2021,12,CAR,MIA,10,33,2021-11-28T18:00Z,401326501
2021,12,TEN,NE,13,36,2021-11-28T18:00Z,401326502
2021,12,PHI,NYG,7,13,2021-11-28T18:00Z,401326503
2021,12,ATL,JAX,21,14,2021-11-28T18:00Z,401326500
2021,12,NYJ,HOU,21,14,2021-11-28T18:00Z,401326498
2021,12,LAC,DEN,13,28,2021-11-28T21:05Z,401326504
2021,12,LAR,GB,28,36,2021-11-28T21:25Z,401326505
2021,12,MIN,SF,26,34,2021-11-28T21:25Z,401326506
2021,12,CLE,BAL,10,16,2021-11-29T01:20Z,401326507
2021,12,SEA,WAS,15,17,2021-11-30T01:15Z,401326508
2021,13,DAL,NO,27,17,2021-12-03T01:20Z,401326509
2021,13,TB,ATL,30,17,2021-12-05T18:00Z,401326510
2021,13,ARI,CHI,33,22,2021-12-05T18:00Z,401326511
2021,13,LAC,CIN,41,22,2021-12-05T18:00Z,401326512
2021,13,MIN,DET,27,29,2021-12-05T18:00Z,401326513
2021,13,NYG,MIA,9,20,2021-12-05T18:00Z,401326516
2021,13,PHI,NYJ,33,18,2021-12-05T18:00Z,401326517
2021,13,IND,HOU,31,0,2021-12-05T18:00Z,401326514
2021,13,WAS,LV,17,15,2021-12-05T21:05Z,401326518
2021,13,JAX,LAR,7,37,2021-12-05T21:05Z,401326519
2021,13,BAL,PIT,19,20,2021-12-05T21:25Z,401326520
2021,13,SF,SEA,23,30,2021-12-05T21:25Z,401326521
2021,13,DEN,KC,9,22,2021-12-06T01:20Z,401326515
2021,13,NE,BUF,14,10,2021-12-07T01:15Z,401326522
2021,14,PIT,MIN,28,36,2021-12-10T01:20Z,401326523
2021,14,BAL,CLE,22,24,2021-12-12T18:00Z,401326526
2021,14,JAX,TEN,0,20,2021-12-12T18:00Z,401326530
2021,14,LV,KC,9,48,2021-12-12T18:00Z,401326528
2021,14,NO,NYJ,30,9,2021-12-12T18:00Z,401326529
2021,14,DAL,WAS,27,20,2021-12-12T18:00Z,401326531
2021,14,ATL,CAR,29,21,2021-12-12T18:00Z,401326524
2021,14,SEA,HOU,33,13,2021-12-12T18:00Z,401326527
2021,14,DET,DEN,10,38,2021-12-12T21:05Z,401326532
2021,14,NYG,LAC,21,37,2021-12-12T21:05Z,401326533
2021,14,SF,CIN,26,23,2021-12-12T21:25Z,401326525
2021,14,BUF,TB,27,33,2021-12-12T21:25Z,401326534
2021,14,CHI,GB,30,45,2021-12-13T01:20Z,401326535
2021,14,LAR,ARI,30,23,2021-12-14T01:15Z,401326536
2021,15,KC,LAC,34,28,2021-12-17T01:20Z,401326537
2021,15,NE,IND,17,27,2021-12-19T01:15Z,401326540
2021,15,CAR,BUF,14,31,2021-12-19T18:00Z,401326538
2021,15,ARI,DET,12,30,2021-12-19T18:00Z,401326544
2021,15,NYJ,MIA,24,31,2021-12-19T18:00Z,401326541
2021,15,DAL,NYG,21,6,2021-12-19T18:00Z,401326546
2021,15,TEN,PIT,13,19,2021-12-19T18:00Z,401326547
2021,15,HOU,JAX,30,16,2021-12-19T18:00Z,401326545
2021,15,CIN,DEN,15,10,2021-12-19T21:05Z,401326548
2021,15,ATL,SF,13,31,2021-12-19T21:05Z,401326549
2021,15,GB,BAL,31,30,2021-12-19T21:25Z,401326543
2021,15,NO,TB,9,0,2021-12-20T01:20Z,401326551
2021,15,LV,CLE,16,14,2021-12-20T22:00Z,401326539
2021,15,MIN,CHI,17,9,2021-12-21T01:15Z,401326552
2021,15,SEA,LAR,10,20,2021-12-22T00:00Z,401326550
2021,15,WAS,PHI,17,27,2021-12-22T00:00Z,401326542
2021,16,SF,TEN,17,20,2021-12-24T01:20Z,401326553
2021,16,CLE,GB,22,24,2021-12-25T21:30Z,401326554
2021,16,IND,ARI,22,16,2021-12-26T01:15Z,401326555
2021,16,DET,ATL,16,20,2021-12-26T18:00Z,401326556
2021,16,BAL,CIN,21,41,2021-12-26T18:00Z,401326558
2021,16,LAR,MIN,30,23,2021-12-26T18:00Z,401326560
2021,16,BUF,NE,33,21,2021-12-26T18:00Z,401326561
2021,16,JAX,NYJ,21,26,2021-12-26T18:00Z,401326562
2021,16,NYG,PHI,10,34,2021-12-26T18:00Z,401326563
2021,16,TB,CAR,32,6,2021-12-26T18:00Z,401326557
2021,16,LAC,HOU,29,41,2021-12-26T18:00Z,401326559
2021,16,CHI,SEA,25,24,2021-12-26T21:05Z,401326564
2021,16,PIT,KC,10,36,2021-12-26T21:25Z,401326565
2021,16,DEN,LV,13,17,2021-12-26T21:25Z,401326566
2021,16,WAS,DAL,14,56,2021-12-27T01:20Z,401326567
2021,16,MIA,NO,20,3,2021-12-28T01:15Z,401326568
2021,17,ATL,BUF,15,29,2022-01-02T18:00Z,401326569
2021,17,NYG,CHI,3,29,2022-01-02T18:00Z,401326570
2021,17,KC,CIN,31,34,2022-01-02T18:00Z,401326571
2021,17,MIA,TEN,3,34,2022-01-02T18:00Z,401326577
2021,17,LV,IND,23,20,2022-01-02T18:00Z,401326573
2021,17,JAX,NE,10,50,2022-01-02T18:00Z,401326574
2021,17,TB,NYJ,28,24,2022-01-02T18:00Z,401326576
2021,17,PHI,WAS,20,16,2022-01-02T18:00Z,401326578
2021,17,LAR,BAL,20,19,2022-01-02T18:00Z,401326581
2021,17,DEN,LAC,13,34,2022-01-02T21:05Z,401326579
2021,17,HOU,SF,7,23,2022-01-02T21:05Z,401326580
2021,17,ARI,DAL,25,22,2022-01-02T21:25Z,401326572
2021,17,CAR,NO,10,18,2022-01-02T21:25Z,401326575
2021,17,DET,SEA,29,51,2022-01-02T21:25Z,401326582
2021,17,MIN,GB,10,37,2022-01-03T01:20Z,401326583
2021,17,CLE,PIT,14,26,2022-01-04T01:15Z,401326584
2021,18,KC,DEN,28,24,2022-01-08T21:30Z,401326598
2021,18,DAL,PHI,51,26,2022-01-09T01:15Z,401326595
2021,18,CIN,CLE,16,21,2022-01-09T18:00Z,401326588
2021,18,GB,DET,30,37,2022-01-09T18:00Z,401326589
2021,18,CHI,MIN,17,31,2022-01-09T18:00Z,401326593
2021,18,WAS,NYG,22,7,2022-01-09T18:00Z,401326594
2021,18,IND,JAX,11,26,2022-01-09T18:00Z,401326591
2021,18,PIT,BAL,16,13,2022-01-09T18:00Z,401326586
2021,18,TEN,HOU,28,25,2022-01-09T18:00Z,401326590
2021,18,NO,ATL,30,20,2022-01-09T21:25Z,401326585
2021,18,NYJ,BUF,10,27,2022-01-09T21:25Z,401326587
2021,18,SF,LAR,27,24,2022-01-09T21:25Z,401326599
2021,18,NE,MIA,24,33,2022-01-09T21:25Z,401326592
2021,18,SEA,ARI,38,30,2022-01-09T21:25Z,401326597
2021,18,CAR,TB,17,41,2022-01-09T21:25Z,401326596
2021,18,LAC,LV,32,35,2022-01-10T01:20Z,401326600
2022,1,BUF,LAR,31,10,2022-09-09T00:20Z,401437654
2022,1,NO,ATL,27,26,2022-09-11T17:00Z,401437650
2022,1,SF,CHI,10,19,2022-09-11T17:00Z,401437647
2022,1,PIT,CIN,23,20,2022-09-11T17:00Z,401437634
2022,1,PHI,DET,38,35,2022-09-11T17:00Z,401437648
2022,1,NE,MIA,7,20,2022-09-11T17:00Z,401437630
2022,1,BAL,NYJ,24,9,2022-09-11T17:00Z,401437632
2022,1,JAX,WAS,22,28,2022-09-11T17:00Z,401437646
2022,1,CLE,CAR,26,24,2022-09-11T17:00Z,401437651
2022,1,IND,HOU,20,20,2022-09-11T17:00Z,401437637
2022,1,NYG,TEN,21,20,2022-09-11T20:25Z,401437640
2022,1,GB,MIN,7,23,2022-09-11T20:25Z,401437649
2022,1,KC,ARI,44,21,2022-09-11T20:25Z,401437653
2022,1,LV,LAC,19,24,2022-09-11T20:25Z,401437643
2022,1,TB,DAL,19,3,2022-09-12T00:20Z,401437644
2022,1,DEN,SEA,16,17,2022-09-13T00:15Z,401437655
2022,2,LAC,KC,24,27,2022-09-16T00:15Z,401434030
2022,2,NYJ,CLE,31,30,2022-09-18T17:00Z,401437635
2022,2,WAS,DET,27,36,2022-09-18T17:00Z,401437732
2022,2,TB,NO,20,10,2022-09-18T17:00Z,401437652
2022,2,CAR,NYG,16,19,2022-09-18T17:00Z,401437645
2022,2,NE,PIT,17,14,2022-09-18T17:00Z,401437636
2022,2,IND,JAX,0,24,2022-09-18T17:00Z,401437639
2022,2,MIA,BAL,42,38,2022-09-18T17:00Z,401437633
2022,2,ATL,LAR,27,31,2022-09-18T20:05Z,401437733
2022,2,SEA,SF,7,27,2022-09-18T20:05Z,401437605
2022,2,CIN,DAL,17,20,2022-09-18T20:25Z,401437734
2022,2,HOU,DEN,9,16,2022-09-18T20:25Z,401437641
2022,2,ARI,LV,29,23,2022-09-18T20:25Z,401437642
2022,2,CHI,GB,10,27,2022-09-19T00:20Z,401437606
2022,2,TEN,BUF,7,41,2022-09-19T23:15Z,401436831
2022,2,MIN,PHI,7,24,2022-09-20T00:30Z,401436832
2022,3,PIT,CLE,17,29,2022-09-23T00:15Z,401437735
2022,3,HOU,CHI,20,23,2022-09-25T17:00Z,401437737
2022,3,LV,TEN,22,24,2022-09-25T17:00Z,401437741
2022,3,KC,IND,17,20,2022-09-25T17:00Z,401437638
2022,3,BUF,MIA,19,21,2022-09-25T17:00Z,401437738
2022,3,DET,MIN,24,28,2022-09-25T17:00Z,401437739
2022,3,BAL,NE,37,26,2022-09-25T17:00Z,401437631
2022,3,CIN,NYJ,27,12,2022-09-25T17:00Z,401437740
2022,3,PHI,WAS,24,8,2022-09-25T17:00Z,401437742
2022,3,NO,CAR,14,22,2022-09-25T17:00Z,401437736
2022,3,JAX,LAC,38,10,2022-09-25T20:05Z,401437743
2022,3,LAR,ARI,20,12,2022-09-25T20:25Z,401437744
2022,3,ATL,SEA,27,23,2022-09-25T20:25Z,401437745
2022,3,GB,TB,14,12,2022-09-25T20:25Z,401437607
2022,3,SF,DEN,10,11,2022-09-26T00:20Z,401437746
2022,3,DAL,NYG,23,16,2022-09-27T00:15Z,401437747
2022,4,MIA,CIN,15,27,2022-09-30T00:15Z,401437748
2022,4,MIN,NO,28,25,2022-10-02T13:30Z,401435639
2022,4,CLE,ATL,20,23,2022-10-02T17:00Z,401437749
2022,4,WAS,DAL,10,25,2022-10-02T17:00Z,401437751
2022,4,SEA,DET,48,45,2022-10-02T17:00Z,401437752
2022,4,TEN,IND,24,17,2022-10-02T17:00Z,401437754
2022,4,CHI,NYG,12,20,2022-10-02T17:00Z,401437755
2022,4,JAX,PHI,21,29,2022-10-02T17:00Z,401437756
2022,4,NYJ,PIT,24,20,2022-10-02T17:00Z,401437757
2022,4,BUF,BAL,23,20,2022-10-02T17:00Z,401437750
2022,4,LAC,HOU,34,24,2022-10-02T17:00Z,401437753
2022,4,ARI,CAR,26,16,2022-10-02T20:05Z,401437758
2022,4,NE,GB,24,27,2022-10-02T20:25Z,401437759
2022,4,DEN,LV,23,32,2022-10-02T20:25Z,401437760
2022,4,KC,TB,41,31,2022-10-03T00:20Z,401437470
2022,4,LAR,SF,9,24,2022-10-04T00:15Z,401437761
2022,5,IND,DEN,12,9,2022-10-07T00:15Z,401437762
2022,5,NYG,GB,27,22,2022-10-09T13:30Z,401435640
2022,5,PIT,BUF,3,38,2022-10-09T17:00Z,401437763
2022,5,LAC,CLE,30,28,2022-10-09T17:00Z,401437764
2022,5,CHI,MIN,22,29,2022-10-09T17:00Z,401437766
2022,5,DET,NE,0,29,2022-10-09T17:00Z,401437767
2022,5,SEA,NO,32,39,2022-10-09T17:00Z,401437768
2022,5,MIA,NYJ,17,40,2022-10-09T17:00Z,401437769
2022,5,ATL,TB,15,21,2022-10-09T17:00Z,401437770
2022,5,TEN,WAS,21,17,2022-10-09T17:00Z,401437771
2022,5,HOU,JAX,13,6,2022-10-09T17:00Z,401437765
2022,5,SF,CAR,37,15,2022-10-09T20:05Z,401437772
2022,5,DAL,LAR,22,10,2022-10-09T20:25Z,401437774
2022,5,PHI,ARI,20,17,2022-10-09T20:25Z,401437773
2022,5,CIN,BAL,17,19,2022-10-10T00:20Z,401437775
2022,5,LV,KC,29,30,2022-10-11T00:15Z,401437776
2022,6,WAS,CHI,12,7,2022-10-14T00:15Z,401437777
2022,6,SF,ATL,14,28,2022-10-16T17:00Z,401437778
2022,6,NE,CLE,38,15,2022-10-16T17:00Z,401437779
2022,6,NYJ,GB,27,10,2022-10-16T17:00Z,401437780
2022,6,JAX,IND,27,34,2022-10-16T17:00Z,401437781
2022,6,MIN,MIA,24,16,2022-10-16T17:00Z,401437782
2022,6,CIN,NO,30,26,2022-10-16T17:00Z,401437783
2022,6,BAL,NYG,20,24,2022-10-16T17:00Z,401437784
2022,6,TB,PIT,18,20,2022-10-16T17:00Z,401437785
2022,6,CAR,LAR,10,24,2022-10-16T20:05Z,401437786
2022,6,ARI,SEA,9,19,2022-10-16T20:05Z,401437787
2022,6,BUF,KC,24,20,2022-10-16T20:25Z,401437788
2022,6,DAL,PHI,17,26,2022-10-17T00:20Z,401437789
2022,6,DEN,LAC,16,19,2022-10-18T00:15Z,401437790
2022,7,NO,ARI,34,42,2022-10-21T00:15Z,401437791
2022,7,ATL,CIN,17,35,2022-10-23T17:00Z,401437794
2022,7,DET,DAL,6,24,2022-10-23T17:00Z,401437795
2022,7,IND,TEN,10,19,2022-10-23T17:00Z,401437797
2022,7,GB,WAS,21,23,2022-10-23T17:00Z,401437798
2022,7,TB,CAR,3,21,2022-10-23T17:00Z,401437793
2022,7,NYG,JAX,23,17,2022-10-23T17:00Z,401437796
2022,7,CLE,BAL,20,23,2022-10-23T17:00Z,401437792
2022,7,NYJ,DEN,16,9,2022-10-23T20:05Z,401437799
2022,7,HOU,LV,20,38,2022-10-23T20:05Z,401437800
2022,7,SEA,LAC,37,23,2022-10-23T20:25Z,401437801
2022,7,KC,SF,44,23,2022-10-23T20:25Z,401437802
2022,7,PIT,MIA,10,16,2022-10-24T00:20Z,401437803
2022,7,CHI,NE,33,14,2022-10-25T00:15Z,401437804
2022,8,BAL,TB,27,22,2022-10-28T00:15Z,401437805
2022,8,DEN,JAX,21,17,2022-10-30T13:30Z,401435641
2022,8,CAR,ATL,34,37,2022-10-30T17:00Z,401437806
2022,8,CHI,DAL,29,49,2022-10-30T17:00Z,401437807
2022,8,MIA,DET,31,27,2022-10-30T17:00Z,401437808
2022,8,ARI,MIN,26,34,2022-10-30T17:00Z,401437809
2022,8,LV,NO,0,24,2022-10-30T17:00Z,401437810
2022,8,NE,NYJ,22,17,2022-10-30T17:00Z,401437811
2022,8,PIT,PHI,13,35,2022-10-30T17:00Z,401437812
2022,8,TEN,HOU,17,10,2022-10-30T20:05Z,401437813
2022,8,WAS,IND,17,16,2022-10-30T20:25Z,401437814
2022,8,SF,LAR,31,14,2022-10-30T20:25Z,401437815
2022,8,NYG,SEA,13,27,2022-10-30T20:25Z,401437816
2022,8,GB,BUF,17,27,2022-10-31T00:20Z,401437817
2022,8,CIN,CLE,13,32,2022-11-01T00:15Z,401437818
2022,9,PHI,HOU,29,17,2022-11-04T00:15Z,401437819
2022,9,LAC,ATL,20,17,2022-11-06T18:00Z,401437820
2022,9,MIA,CHI,35,32,2022-11-06T18:00Z,401437821
2022,9,CAR,CIN,21,42,2022-11-06T18:00Z,401437822
2022,9,GB,DET,9,15,2022-11-06T18:00Z,401437823
2022,9,IND,NE,3,26,2022-11-06T18:00Z,401437825
2022,9,BUF,NYJ,17,20,2022-11-06T18:00Z,401437826
2022,9,MIN,WAS,20,17,2022-11-06T18:00Z,401437827
2022,9,LV,JAX,20,27,2022-11-06T18:00Z,401437824
2022,9,SEA,ARI,31,21,2022-11-06T21:05Z,401437828
2022,9,LAR,TB,13,16,2022-11-06T21:25Z,401437829
2022,9,TEN,KC,17,20,2022-11-07T01:20Z,401437830
2022,9,BAL,NO,27,13,2022-11-08T01:15Z,401437831
2022,10,ATL,CAR,15,25,2022-11-11T01:15Z,401437832
2022,10,SEA,TB,16,21,2022-11-13T14:30Z,401435638
2022,10,MIN,BUF,33,30,2022-11-13T18:00Z,401437833
2022,10,DET,CHI,31,30,2022-11-13T18:00Z,401437834
2022,10,DEN,TEN,10,17,2022-11-13T18:00Z,401437839
2022,10,JAX,KC,17,27,2022-11-13T18:00Z,401437835
2022,10,CLE,MIA,17,39,2022-11-13T18:00Z,401437836
2022,10,HOU,NYG,16,24,2022-11-13T18:00Z,401437837
2022,10,NO,PIT,10,20,2022-11-13T18:00Z,401437838
2022,10,IND,LV,25,20,2022-11-13T21:05Z,401437840
2022,10,DAL,GB,28,31,2022-11-13T21:25Z,401437131
2022,10,ARI,LAR,27,17,2022-11-13T21:25Z,401437841
2022,10,LAC,SF,16,22,2022-11-14T01:20Z,401437842
2022,10,WAS,PHI,32,21,2022-11-15T01:15Z,401437843
2022,11,TEN,GB,27,17,2022-11-18T01:15Z,401437844
2022,11,CHI,ATL,24,27,2022-11-20T18:00Z,401437845
2022,11,CLE,BUF,23,31,2022-11-20T18:00Z,401437847
2022,11,PHI,IND,17,16,2022-11-20T18:00Z,401437849
2022,11,NYJ,NE,3,10,2022-11-20T18:00Z,401437850
2022,11,LAR,NO,20,27,2022-11-20T18:00Z,401437851
2022,11,DET,NYG,31,18,2022-11-20T18:00Z,401437852
2022,11,CAR,BAL,3,13,2022-11-20T18:00Z,401437846
2022,11,WAS,HOU,23,10,2022-11-20T18:00Z,401437848
2022,11,LV,DEN,22,16,2022-11-20T21:05Z,401437853
2022,11,DAL,MIN,40,3,2022-11-20T21:25Z,401437855
2022,11,CIN,PIT,37,30,2022-11-20T21:25Z,401437856
2022,11,KC,LAC,30,27,2022-11-21T01:20Z,401437854
2022,11,SF,ARI,38,10,2022-11-22T01:15Z,401435642
2022,12,BUF,DET,28,25,2022-11-24T17:30Z,401437857
2022,12,NYG,DAL,20,28,2022-11-24T21:30Z,401437858
2022,12,NE,MIN,26,33,2022-11-25T01:20Z,401437859
2022,12,TB,CLE,17,23,2022-11-27T18:00Z,401437861
2022,12,CIN,TEN,20,16,2022-11-27T18:00Z,401437865
2022,12,HOU,MIA,15,30,2022-11-27T18:00Z,401437863
2022,12,CHI,NYJ,10,31,2022-11-27T18:00Z,401437864
2022,12,ATL,WAS,13,19,2022-11-27T18:00Z,401437866
2022,12,DEN,CAR,10,23,2022-11-27T18:00Z,401437860
2022,12,BAL,JAX,27,28,2022-11-27T18:00Z,401437862
2022,12,LAC,ARI,25,24,2022-11-27T21:05Z,401437867
2022,12,LV,SEA,40,34,2022-11-27T21:05Z,401437868
2022,12,LAR,KC,10,26,2022-11-27T21:25Z,401437869
2022,12,NO,SF,0,13,2022-11-27T21:25Z,401437870
2022,12,GB,PHI,33,40,2022-11-28T01:20Z,401437871
2022,12,PIT,IND,24,17,2022-11-29T01:15Z,401437872
2022,13,BUF,NE,24,10,2022-12-02T01:15Z,401437873
2022,13,PIT,ATL,19,16,2022-12-04T18:00Z,401437874
2022,13,GB,CHI,28,19,2022-12-04T18:00Z,401437876
2022,13,JAX,DET,14,40,2022-12-04T18:00Z,401437877
2022,13,NYJ,MIN,22,27,2022-12-04T18:00Z,401437879
2022,13,WAS,NYG,20,20,2022-12-04T18:00Z,401437880
2022,13,TEN,PHI,10,35,2022-12-04T18:00Z,401437881
2022,13,DEN,BAL,9,10,2022-12-04T18:00Z,401437875
2022,13,CLE,HOU,27,14,2022-12-04T18:00Z,401437878
2022,13,SEA,LAR,27,23,2022-12-04T21:05Z,401437882
2022,13,MIA,SF,17,33,2022-12-04T21:05Z,401437883
2022,13,KC,CIN,24,27,2022-12-04T21:25Z,401437884
2022,13,LAC,LV,20,27,2022-12-04T21:25Z,401437885
2022,13,IND,DAL,19,54,2022-12-05T01:20Z,401437886
2022,13,NO,TB,16,17,2022-12-06T01:15Z,401437887
2022,14,LV,LAR,16,17,2022-12-09T01:15Z,401437888
2022,14,NYJ,BUF,12,20,2022-12-11T18:00Z,401437889
2022,14,CLE,CIN,10,23,2022-12-11T18:00Z,401437890
2022,14,HOU,DAL,23,27,2022-12-11T18:00Z,401437891
2022,14,MIN,DET,23,34,2022-12-11T18:00Z,401437892
2022,14,JAX,TEN,36,22,2022-12-11T18:00Z,401437895
2022,14,PHI,NYG,48,22,2022-12-11T18:00Z,401437893
2022,14,BAL,PIT,16,14,2022-12-11T18:00Z,401437894
2022,14,KC,DEN,34,28,2022-12-11T21:05Z,401437899
2022,14,TB,SF,7,35,2022-12-11T21:25Z,401437897
2022,14,CAR,SEA,30,24,2022-12-11T21:25Z,401437898
2022,14,MIA,LAC,17,23,2022-12-12T01:20Z,401437896
2022,14,NE,ARI,27,13,2022-12-13T01:15Z,401437900
2022,15,SF,SEA,21,13,2022-12-16T01:15Z,401437901
2022,15,IND,MIN,36,39,2022-12-17T18:00Z,401437904
2022,15,BAL,CLE,3,13,2022-12-17T21:40Z,401437903
2022,15,MIA,BUF,29,32,2022-12-18T01:15Z,401437902
2022,15,PHI,CHI,25,20,2022-12-18T18:00Z,401437908
2022,15,ATL,NO,18,21,2022-12-18T18:00Z,401437905
2022,15,DET,NYJ,20,17,2022-12-18T18:00Z,401437911
2022,15,PIT,CAR,24,16,2022-12-18T18:00Z,401437907
2022,15,DAL,JAX,34,40,2022-12-18T18:00Z,401437910
2022,15,KC,HOU,30,24,2022-12-18T18:00Z,401437909
2022,15,ARI,DEN,15,24,2022-12-18T21:05Z,401437912
2022,15,NE,LV,24,30,2022-12-18T21:05Z,401437915
2022,15,TEN,LAC,14,17,2022-12-18T21:25Z,401437913
2022,15,CIN,TB,34,23,2022-12-18T21:25Z,401437914
2022,15,NYG,WAS,20,12,2022-12-19T01:20Z,401437906
2022,15,LAR,GB,12,24,2022-12-20T01:15Z,401437916
2022,16,JAX,NYJ,19,3,2022-12-23T01:15Z,401437917
2022,16,BUF,CHI,35,13,2022-12-24T18:00Z,401437920
2022,16,NO,CLE,17,10,2022-12-24T18:00Z,401437921
2022,16,SEA,KC,10,24,2022-12-24T18:00Z,401437922
2022,16,NYG,MIN,24,27,2022-12-24T18:00Z,401437923
2022,16,CIN,NE,22,18,2022-12-24T18:00Z,401437924
2022,16,DET,CAR,23,37,2022-12-24T18:00Z,401437919
2022,16,ATL,BAL,9,17,2022-12-24T18:00Z,401437918
2022,16,HOU,TEN,19,14,2022-12-24T19:00Z,401437925
2022,16,WAS,SF,20,37,2022-12-24T21:05Z,401437926
2022,16,PHI,DAL,34,40,2022-12-24T21:25Z,401437927
2022,16,LV,PIT,10,13,2022-12-25T01:15Z,401437928
2022,16,GB,MIA,26,20,2022-12-25T18:00Z,401437929
2022,16,DEN,LAR,14,51,2022-12-25T21:30Z,401436983
2022,16,TB,ARI,19,16,2022-12-26T01:20Z,401437930
2022,16,LAC,IND,20,3,2022-12-27T01:15Z,401437931
2022,17,DAL,TEN,27,13,2022-12-30T01:15Z,401437932
2022,17,ARI,ATL,19,20,2023-01-01T18:00Z,401437933
2022,17,CHI,DET,10,41,2023-01-01T18:00Z,401437935
2022,17,DEN,KC,24,27,2023-01-01T18:00Z,401437937
2022,17,MIA,NE,21,23,2023-01-01T18:00Z,401437938
2022,17,IND,NYG,10,38,2023-01-01T18:00Z,401437939
2022,17,NO,PHI,20,10,2023-01-01T18:00Z,401437940
2022,17,CAR,TB,24,30,2023-01-01T18:00Z,401437941
2022,17,CLE,WAS,24,10,2023-01-01T18:00Z,401437942
2022,17,JAX,HOU,31,3,2023-01-01T18:00Z,401437936
2022,17,SF,LV,37,34,2023-01-01T21:05Z,401437943
2022,17,NYJ,SEA,6,23,2023-01-01T21:05Z,401437944
2022,17,MIN,GB,17,41,2023-01-01T21:25Z,401437945
2022,17,LAR,LAC,10,31,2023-01-01T21:25Z,401437946
2022,17,PIT,BAL,16,13,2023-01-02T01:20Z,401437934
2022,18,KC,LV,31,13,2023-01-07T21:30Z,401437961
2022,18,TEN,JAX,16,20,2023-01-08T01:15Z,401437954
2022,18,TB,ATL,17,30,2023-01-08T18:00Z,401437948
2022,18,NE,BUF,23,35,2023-01-08T18:00Z,401437949
2022,18,MIN,CHI,29,13,2023-01-08T18:00Z,401437950
2022,18,BAL,CIN,16,27,2023-01-08T18:00Z,401437951
2022,18,HOU,IND,32,31,2023-01-08T18:00Z,401437953
2022,18,NYJ,MIA,6,11,2023-01-08T18:00Z,401437955
2022,18,CAR,NO,10,7,2023-01-08T18:00Z,401437956
2022,18,CLE,PIT,14,28,2023-01-08T18:00Z,401437958
2022,18,LAC,DEN,28,31,2023-01-08T21:25Z,401437960
2022,18,NYG,PHI,16,22,2023-01-08T21:25Z,401437957
2022,18,ARI,SF,13,38,2023-01-08T21:25Z,401437962
2022,18,LAR,SEA,16,19,2023-01-08T21:25Z,401437963
2022,18,DAL,WAS,6,26,2023-01-08T21:25Z,401437959
2022,18,DET,GB,20,16,2023-01-09T01:20Z,401437952
2023,1,DET,KC,21,20,2023-09-08T00:20Z,401547353
2023,1,CAR,ATL,10,24,2023-09-10T17:00Z,401547403
2023,1,CIN,CLE,3,24,2023-09-10T17:00Z,401547397
2023,1,JAX,IND,31,21,2023-09-10T17:00Z,401547404
2023,1,TB,MIN,20,17,2023-09-10T17:00Z,401547398
2023,1,TEN,NO,15,16,2023-09-10T17:00Z,401547399
2023,1,SF,PIT,30,7,2023-09-10T17:00Z,401547405
2023,1,ARI,WAS,16,20,2023-09-10T17:00Z,401547406
2023,1,HOU,BAL,9,25,2023-09-10T17:00Z,401547396
2023,1,GB,CHI,38,20,2023-09-10T20:25Z,401547407
2023,1,LV,DEN,17,16,2023-09-10T20:25Z,401547400
2023,1,PHI,NE,25,20,2023-09-10T20:25Z,401547402
2023,1,MIA,LAC,36,34,2023-09-10T20:25Z,401547401
2023,1,LAR,SEA,30,13,2023-09-10T20:25Z,401547408
2023,1,DAL,NYG,40,0,2023-09-11T00:20Z,401547409
2023,1,BUF,NYJ,16,22,2023-09-12T00:15Z,401547352
2023,2,MIN,PHI,28,34,2023-09-15T00:15Z,401547410
2023,2,GB,ATL,24,25,2023-09-17T17:00Z,401547417
2023,2,LV,BUF,10,38,2023-09-17T17:00Z,401547411
2023,2,BAL,CIN,27,24,2023-09-17T17:00Z,401547412
2023,2,SEA,DET,37,31,2023-09-17T17:00Z,401547418
2023,2,LAC,TEN,24,27,2023-09-17T17:00Z,401547414
2023,2,CHI,TB,17,27,2023-09-17T17:00Z,401547420
2023,2,KC,JAX,17,9,2023-09-17T17:00Z,401547413
2023,2,IND,HOU,31,20,2023-09-17T17:00Z,401547419
2023,2,SF,LAR,30,23,2023-09-17T20:05Z,401547422
2023,2,NYG,ARI,31,28,2023-09-17T20:05Z,401547421
2023,2,NYJ,DAL,10,30,2023-09-17T20:25Z,401547415
2023,2,WAS,DEN,35,33,2023-09-17T20:25Z,401547416
2023,2,MIA,NE,24,17,2023-09-18T00:20Z,401547423
2023,2,NO,CAR,20,17,2023-09-18T23:15Z,401547425
2023,2,CLE,PIT,22,26,2023-09-19T00:15Z,401547424
2023,3,NYG,SF,12,30,2023-09-22T00:15Z,401547426
